Time,e1,e2,e3,edot1,edot2,edot3,mu1,mu2,mu3,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004351608849062665,0.004351608849062665,0.004351608849062665,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,-0.0054323592152499935,-0.0054323592152499935,-0.0054323592152499935,0.0,0.0,-184.0,0.0,0.0,-184.00077892607328,0.0,-1.433179351732963e-14,-184.0000024755281,-0.2174888837468515,-0.21748888374685163,-0.21748888374685163,-0.006561687849937975,-0.00656168784993798,-0.00656168784993798
0.01,-0.00023702337707235823,-0.00023702337707235836,-0.00023702337707235833,-0.04229414614560614,-0.04229414614560617,-0.04229414614560616,0.004381564433300012,0.004381564433300012,0.004381564433300012,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.01054175574113501,0.010541755741135021,0.010541755741135018,0.0,0.0,-184.0,-8.714170787483386e-18,-7.186021362993396e-15,-184.0495710841489,0.0,-1.433179351732963e-14,-184.0000024755281,-1.0429457685063757,-1.0429457685063763,-1.0429457685063759,-0.031145853810476347,-0.031145853810476357,-0.031145853810476347
0.02,-0.0008656703565555503,-0.000865670356555551,-0.0008656703565555505,-0.0787779152808004,-0.07877791528080046,-0.07877791528080046,0.004378551607177482,0.004378551607177482,0.004378551607177482,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.048615772654166535,0.04861577265416658,0.04861577265416655,0.0,0.0,-184.0,-5.231809490057844e-17,-7.048035440678714e-17,-184.16591674269222,0.0,-1.433179351732963e-14,-184.0000024755281,-2.1244694356184395,-2.1244694356184413,-2.124469435618441,-0.06039627985114869,-0.06039627985114872,-0.06039627985114872
0.03,-0.001824602065197745,-0.0018246020651977463,-0.001824602065197746,-0.10890576207030804,-0.10890576207030811,-0.10890576207030811,0.0042961611970797,0.0042961611970796995,0.0042961611970796995,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.10524668419343909,0.10524668419343916,0.10524668419343915,0.0,0.0,-184.0,-3.4911576490355986e-17,-1.447291190509534e-14,-184.33909943457618,0.0,-1.433179351732963e-14,-184.0000024755281,-3.4526524616264784,-3.4526524616264815,-3.452652461626481,-0.09206533159573588,-0.09206533159573592,-0.09206533159573593
0.04,0.004282664697518283,-0.00666670626885392,-0.00666670626885392,-0.13209629932910827,-0.13209629932910838,-0.13209629932910832,0.003720641541808437,0.0030894601159711906,0.0030894601159711906,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.17684290493629296,0.17637277240273297,0.17637277240273297,0.0,1.3888888888888888,-184.0,0.0,0.0010439159820957336,-184.55731201158872,0.0,1.388888929631816,-184.00000247525816,3.042669611993041,-11.498855831107383,-11.498855831107383,0.11831567534396384,-0.3204053717998413,-0.3204053717998413
0.05,0.0027189283163329622,-0.007947630072012605,-0.007947606003981072,-0.17309332630847288,-0.12487965658195059,-0.12487198236806452,0.004198495421017381,0.0028735859989202075,0.002873587606741739,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.2686135009425097,0.24939795016468108,0.24939599590625453,0.0,1.3888888888888888,-184.0,-3.7628064477196476e-06,0.042724033399522986,-184.80027090694676,0.0,1.388888929631816,-184.00000247525816,0.6993757501100755,-13.819701902635094,-13.81885815039334,-0.04124228653553088,-0.27401506381993246,-0.27399627090836237
0.06,0.0008185152655126957,-0.009131674869123417,-0.009131363770157361,-0.20256444565859358,-0.11226260633437374,-0.11220855564026581,0.004479891982749416,0.0027809344612393563,0.002780944017675183,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.3791365103945208,0.31648417314322547,0.3164627979887376,0.0,1.3888888888888888,-184.0,-4.121074333555981e-05,0.13950057310713804,-185.05051169960927,0.0,1.388888929631816,-184.00000247525816,-1.3944160432762207,-15.587275491483709,-15.582899154149631,-0.08517304583492877,-0.30005821710927705,-0.29996160440740904
0.07,-0.0013281886904712038,-0.010163099823822375,-0.010161691047999646,-0.22325801320749303,-0.09517778271082152,-0.09501076516216098,0.004437685225866923,0.002753764186882648,0.0027537618198234083,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.5032685719587147,0.3745830000794093,0.3744918103549744,0.0,1.3888888888888888,-184.0,-0.00017603905205463395,0.28694904468739435,-185.29642620450872,0.0,1.388888929631816,-184.00000247525816,-3.6285571295934362,-16.75986184198571,-16.747650781898983,-0.12955348701481478,-0.3149248878130981,-0.3146560902183789
0.08,0.0037594751403807695,-0.014568084396737662,-0.01456399130968851,-0.23450833072218982,-0.07570113608818908,-0.07533618145589277,0.003962625956925197,0.0028164204936917403,0.0028163364966769426,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.6360631914751209,0.4217654522212437,0.4215085796771318,0.0,2.7777777777777777,-184.0,-0.0004964920276231753,0.47854626818236384,-185.5288099430985,0.0,2.7777778591786118,-184.00000247444999,1.4507796711198402,-22.361620086962652,-22.335954167147566,0.05755809669456791,-0.46959841525827584,-0.4690398745997992
0.09,0.0012477910001136294,-0.015119306627536376,-0.015110008455846802,-0.2616850019755153,-0.03961194364734716,-0.03894738888220219,0.004486650289510825,0.002827093978366565,0.0028268655501526895,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.7813572098054464,0.45136562833393784,0.4507927215805581,0.0,2.7777777777777777,-184.0,-0.0011085556454003063,0.7378987744663101,-185.73757153849465,0.0,2.7777778591786118,-184.00000247444999,-1.3909524575861665,-22.173220583410476,-22.126641231085042,-0.103210520394401,-0.3906643566799904,-0.3896478422337074
0.1,-0.001461824941719675,-0.015336078685258887,-0.015317924520457368,-0.27708001628665463,-0.0074960634505444376,-0.00641031295361596,0.004456021779892699,0.0028314459663567404,0.00283100791367871,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.9374320408158151,0.4619647114540544,0.4608595237437822,0.0,2.7777777777777777,-184.0,-0.0021405472053079703,1.0645058939324046,-185.91759816080625,0.0,2.7777778591786118,-184.00000247444999,-4.191355971621081,-21.6529301042057,-21.57535724946533,-0.15575400843692636,-0.37304209928386883,-0.37136210931048313
0.11,-0.004267427163557463,-0.01525142009018168,-0.015219487569543996,-0.28149598354843314,0.020910682335144582,0.0225464670384468,0.0038462946976928194,0.0028289934620736564,0.0028282301579487064,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,1.0983591316735897,0.45551020482316146,0.45358334182502963,0.0,2.7777777777777777,-184.0,-0.0037349558174781775,1.4408474564286766,-186.0664233650675,0.0,2.7777778591786118,-184.00000247444999,-8.066055144147837,-20.80202753104942,-20.681265335144143,-0.22514793632644,-0.3508743997889695,-0.34828216533856887
0.12,0.00041540732951328777,-0.018404991595707597,-0.01835312161422028,-0.27016924220470234,0.04491755139610826,0.04721891659174395,0.004537263482091447,0.0028973933805503263,0.0028961942302142326,1.264637646746067,-0.6174374392463308,-0.6174374392463308,1.2565741597288669,0.4342463870217301,0.43113829880694926,0.0,4.166666666666666,-184.0,-0.006028326458722899,1.844939019848377,-186.18065532860325,0.0,4.166666788627427,-184.00000247310643,-2.0916654372749925,-24.341304660740636,-24.170175788958158,0.03257949175972795,-0.4664620441895176,-0.46292006345114506
0.13,-0.0023874213821575008,-0.017759338529985423,-0.017680249073882198,-0.2847235269175982,0.07869474636830696,0.08177304935455072,0.004318690899017279,0.0028823970237680614,0.002880567179329112,1.264637646746067,-0.6174374392463308,-0.6174374392463308,1.4177732372029974,0.39542362841899653,0.39071104349214547,0.0,4.166666666666666,-184.0,-0.009144389642064573,2.295603584424141,-186.25995308827368,0.0,4.166666788627427,-184.00000247310643,-5.268466992668048,-22.753656201930262,-22.515199300587536,-0.1777163535370785,-0.36819568109706463,-0.36314516224192384
0.14,-0.005243703621847274,-0.016825721100461606,-0.016711222563590974,-0.2841063732630277,0.10426549209384295,0.10819307679656526,0.003544075611187132,0.0028635219372908317,0.0028611372042343236,1.264637646746067,-0.6174374392463308,-0.6174374392463308,1.5813024672982077,0.3405080941686478,0.3337176730232982,0.0,4.166666666666666,-184.0,-0.013179915218540802,2.787993378830343,-186.3063010695234,0.0,4.166666788627427,-184.00000247310643,-9.975322068618375,-20.9011745363897,-20.576160695734977,-0.26033681364961053,-0.3299513855651818,-0.3231762853157021
