episode,payload_kg,time,optimal_mu,sigma_avg,e_deg_avg,de_deg_avg,tau_prev_avg,q_d_1_deg,q_1_deg,e_1_deg,sigma_1,dq_d_1_deg_s,dq_1_deg_s,de_1_deg_s,tau_1_Nm,q_d_2_deg,q_2_deg,e_2_deg,sigma_2,dq_d_2_deg_s,dq_2_deg_s,de_2_deg_s,tau_2_Nm,q_d_3_deg,q_3_deg,e_3_deg,sigma_3,dq_d_3_deg_s,dq_3_deg_s,de_3_deg_s,tau_3_Nm
0,0.8349816305020089,1.7440000000000002,0.0021616161616161617,63.52572304706755,0.6286959489681451,13.230047129615947,16.568905083138795,12.403263951745467,11.758767120344588,0.6444968314008798,66.53026845900123,316.0682444966558,301.09772254972495,14.970521946930855,-14.306893444665311,31.64834616867287,30.92558707190678,0.7227590967660921,70.02851764859274,352.3112287039829,340.10343879667755,12.207789907305372,-21.349160032968772,24.438034397393942,23.91920247865648,0.5188319187374634,54.018383033608686,255.37784328228113,242.8660137476695,12.511829534611616,-14.651202969795134
0,0.8349816305020089,1.7480000000000002,0.0021616161616161617,60.96995244248925,0.624094646640315,11.042380711264054,16.769085482476406,13.667987662654777,13.02394718916409,0.6440404734906876,64.23149871821995,314.63012516364716,301.9218643246822,12.708260838964947,-14.514584446911975,33.04435413432616,32.33606113229468,0.7082930020314775,66.19232038870604,343.9560412236077,334.4271609974199,9.528880226187834,-21.11288385355137,25.46107492531372,24.94112446091494,0.5199504643987801,52.48603822054179,254.926551878365,244.03655080972558,10.890001068639386,-14.71700316958281
0,0.8349816305020089,1.7520000000000002,0.0021111111111111113,57.789729269392836,0.6131961953317661,8.73403364285155,16.781490490015386,14.920304953054645,14.28353141250462,0.6367735405500251,61.26739659245952,309.85686252582997,299.5313491773725,10.325513348457513,-14.830111499020719,34.39999449846173,33.71324001424242,0.6867544842193083,61.70537091367707,332.1465675292524,325.38155535312,6.76501217613241,-20.89007917449083,26.47744681242086,25.9613862511949,0.5160605612259649,50.39642030204192,251.98568416602865,242.8741087620639,9.11157540396473,-14.835214154781381
0,0.8349816305020089,1.7560000000000002,0.00201010101010101,54.15703140763684,0.5955950606406984,6.509426556380967,16.851801609430975,16.146842562861416,15.524540542679219,0.6223020201821992,57.827543217573755,301.72088004809564,293.67749844509785,8.043381602997819,-15.220601174571799,35.70152667456018,35.043669811236576,0.6578568633236043,56.751797150368624,316.9011628017123,312.777914717232,4.123248084480282,-20.59674631850528,27.47696039864195,26.970334100225656,0.5066262984162921,47.89175385496817,246.43497507555236,239.07332509388758,7.3616499816648,-14.967289802747093
0,0.8349816305020089,1.7600000000000002,0.0018585858585858585,50.056223113658255,0.5712644740564673,4.3550651891408725,16.92821243194139,17.33407199343941,16.733438468006703,0.600633525432707,53.906951665867375,290.17423580310344,284.3179661718526,5.856269631250817,-15.661178622995433,36.93520380087543,36.313501226047606,0.6217025748278234,51.30199968785637,298.20052268139193,296.6347289797614,1.5657937016305001,-20.15685584664877,28.448926613025282,27.95746929111641,0.4914573219088715,44.95971798725102,238.14749348485657,232.50436125031527,5.643132234541301,-15.086703142696216
0,0.8349816305020089,1.7640000000000002,0.0016565656565656565,45.44680074000329,0.540163174020147,2.2337468183915274,16.96824587078014,18.468236449286245,17.89647057810497,0.5717658711812739,49.477200890387785,275.1538131539875,271.41788195810165,3.735931195885873,-16.109286561439802,38.08713085601131,37.508786005299555,0.5783448507117579,45.290578046319894,275.99288650632747,276.9698965169482,-0.9770100106207363,-19.469622517371526,29.382140346520803,28.911761546353393,0.4703788001674095,41.57262328330221,226.9955082333337,223.05318896342428,3.942319269909446,-15.158854086344046
0,0.8349816305020089,1.7680000000000002,0.001606060606060606,40.28446227046791,0.5022048578452658,0.10807364284664585,16.912587721718456,19.53530249867131,18.999647981601722,0.5356545170695891,44.51110492406565,256.5884915200041,254.92974796150557,1.6587435584985222,-15.629923582382462,39.14314689292605,38.6153954985935,0.5277513943325538,38.633694541325355,250.200807392748,253.78722439802692,-3.586417005278943,-17.712497882361095,30.264890678891952,29.8216820167583,0.4432086621336543,37.708587346012706,212.85814778323333,210.606253407913,2.2518943753203584,-14.439497236458983
0,0.8349816305020089,1.7720000000000002,0.0022626262626262625,33.43283120806466,0.4587247125042701,-3.265145792276949,15.92730623373418,20.520944381446277,20.02713792172085,0.4938064597254267,37.77153950844683,234.40824113341426,236.14121840300157,-1.7329772695873107,-12.639165686151422,40.0887373151533,39.61747253751302,0.47126477764028324,30.204263386730606,220.72928300352112,228.2262018280132,-7.496918824492053,-14.160463590037152,31.08500552878667,30.673902628639567,0.41110290014710027,32.32269072901654,195.6309750151181,196.1965162978696,-0.5655412827514814,-11.699181815940678
0,0.8349816305020089,1.7760000000000002,0.003373737373737374,23.838761327759826,0.41265010646325945,-9.173247189300929,12.83293703070975,21.410568427738625,20.96100468254594,0.4495637451926834,27.985881864975546,208.55491778588973,216.53413553632885,-7.979217750439124,-10.183956472171518,40.90898115695422,40.49744406747889,0.4115370894753285,19.2313652976071,187.47492767144013,201.1665295318593,-13.691601860419182,-11.70119605436808,31.829938479012895,31.453088994291132,0.37684948472176644,24.29903682069684,175.23739946939844,181.0863214264429,-5.848921957044476,-9.416432152504642
0,0.8349816305020089,1.7800000000000002,0.006,14.617897477236713,0.3588146596287365,-14.087275293062206,10.433861559681413,22.189383723733396,21.7920309028303,0.39735282090309465,18.5840491827052,178.99426882678978,192.19844531633214,-13.204176489542368,-8.327729119156965,41.58853673652482,41.24516867304591,0.34336806347891097,8.715175252749972,150.33566216263876,169.08993198820164,-18.754269825562904,-10.613764278783014,32.48690472454186,32.151181630037655,0.3357230945042038,16.554467996254957,151.64155460381525,161.9449341678966,-10.303379564081345,-7.620594333600081
0,0.8349816305020089,1.7840000000000003,0.006,6.0135628528951095,0.2971768379908298,-17.760584186371272,8.854029243846687,22.842522578352945,22.505256815802472,0.3372657625504725,9.847132821391966,145.7952604515569,162.92938863420275,-17.134128182645835,-8.416906919155295,42.11166645425533,41.84523962518593,0.2664268290693989,-1.1559637381815833,109.29698122097034,131.76709128470384,-22.470110063733497,-9.985601174840923,33.043070915843415,32.7552329934908,0.28783792235261785,9.349519475474947,124.91165074326787,138.58916505600234,-13.677514312734482,-7.432189073282055
0,0.8349816305020089,1.7880000000000003,0.006,-1.9727983801865037,0.22463270899565094,-19.943415099838578,8.611565722426091,23.35574580734585,23.09024452676704,0.26550128057880995,1.8487197010932412,110.43894009578872,129.83032284100028,-19.391382745211555,-8.082328470093715,42.46291258629258,42.284451338307015,0.17846124798556878,-10.47652183359526,65.9326323762761,90.68605404871687,-24.753421672440762,-8.959405102923622,33.486197930488,33.256262332065425,0.22993559842257413,2.7094069919425134,96.1995940191368,111.88503490100021,-15.685440881863416,-7.016473558994386
0,0.8349816305020089,1.7920000000000003,0.006,-8.2520872013849,0.14787867424356596,-20.082381140870176,8.019402377337242,23.726034099119254,23.53666155476849,0.18937254435076192,-4.315441199759393,75.65789101365793,95.12313576147828,-19.465244747820346,-7.316333556857868,42.639127513265535,42.55271494042802,0.08641257283752123,-17.897984530961978,23.237125991868506,48.04811634983218,-24.810990357963675,-7.512184713017685,33.812667667996514,33.6448167624541,0.16785090554241472,-2.542835873433326,67.62680124167238,83.59770955849888,-15.970908316826502,-6.400706234442694
0,0.8349816305020089,1.7960000000000003,0.006,-13.288175125955647,0.07451511141153201,-19.24938403887821,7.076408168106082,23.961008935455116,23.84407483466957,0.11693410078554417,-9.148502053197852,42.886709878783535,61.38993999482492,-18.503230116041387,-6.367850325339125,42.64880959422753,42.65012898522806,-0.001319391000528459,-23.950778196988708,-17.27339152978771,6.571835387158722,-23.84522691694643,-5.956546989358669,34.02721234042138,33.9192817159718,0.10793062444958033,-6.76524512768038,40.36774548333373,55.76744056698053,-15.399695083646806,-5.7289501482469865
0,0.8349816305020089,1.8000000000000003,0.006,-17.904936647756045,0.006163958697623188,-18.398053343565902,6.017782487648261,24.06912777814952,24.01919238962343,0.04993538852609019,-13.515692036672563,12.278342003322292,29.78886512208207,-17.510523118759778,-5.41366872230004,42.500940381027235,42.58415965592669,-0.08321927489945113,-29.601175737520073,-55.530804648090935,-32.58717090252695,-22.943633745563982,-4.4943702998883,34.13560963186318,34.083833869396955,0.05177576246623051,-10.597942169075502,14.632143830717691,29.372146997091633,-14.740003166373942,-5.092658379928639
0,0.8349816305020089,1.8040000000000003,0.005696969696969697,-22.120021109088498,-0.05727557821699941,-17.537974851728546,5.000232467372327,24.05923567148169,24.070939472706975,-0.011703801225281769,-17.439814097992425,-16.08041319241925,0.4230968075506305,-16.503509999969882,-4.41115561367778,42.204563157042806,42.3642329264131,-0.1596697693702978,-34.86111679254422,-91.52017327988746,-69.43263803696706,-22.087535242920396,-2.7750739160311384,34.14426949106712,34.144722655122536,-0.000453164055418661,-14.059132436728852,-9.439215271937513,4.583664040357847,-14.022879312295359,-4.44906091906746
0,0.8349816305020089,1.8080000000000003,0.005141414141414141,-25.997885259407546,-0.11562918421726719,-16.74755052202617,3.8784301495921256,23.940484472610166,24.00834673463031,-0.06786226202014316,-20.97402228474,-42.12453411396352,-26.579492790834976,-15.545041323128546,-3.3177827882607085,41.768778994788136,41.999303642204886,-0.23052464741674883,-39.824326463757956,-125.2299945638293,-103.84763989341124,-21.382354670418053,-0.6513681713849198,34.06009590968768,34.10859655290259,-0.04850064321490953,-17.195307029724674,-31.740851923996416,-18.425596351464506,-13.31525557253191,-3.7483871187858187
0,0.8349816305020089,1.8120000000000003,0.004686868686868687,-29.61792257722977,-0.1687652037855301,-16.116706274387365,2.5725126928104824,23.722239398569982,23.8406732152773,-0.11843381670731438,-24.18494852979096,-65.81283889956781,-51.102595706362,-14.71024319320581,-2.2244396245456883,41.20272320053217,41.498418043984586,-0.29569484345241237,-44.60284733024574,-156.65593340518487,-135.7086735511321,-20.947259854052742,1.4910520719056288,33.89034267567515,33.98250962687201,-0.09216695119686356,-20.065971871652636,-52.20315088676484,-39.51053511086129,-12.69261577590355,-3.040303786410191
0,0.8349816305020089,1.8159999999999998,0.004282828282828282,-32.94600436652807,-0.2170543849906823,-15.58165356727349,2.2519318276205027,23.413981761413623,23.577703197582213,-0.16372143616858734,-27.047742409125664,-87.12802110137318,-73.17799358573451,-13.950027515638677,-1.143526774305749,40.515531527546656,40.871345975987396,-0.35581444844073934,-49.13385475602642,-185.80240089017192,-165.13370200940466,-20.668698880767273,3.710223694890515,33.64247070259356,33.774097972956284,-0.1316272703627203,-22.656415934432147,-70.79116297009836,-58.66492866468383,-12.126234305414522,-2.321460538017442
0,0.8349816305020089,1.8199999999999998,0.003929292929292929,-35.97847269455523,-0.26066758353265396,-15.125066011942913,2.3917370024045685,23.025215229759,23.229099423550448,-0.20388419379144992,-29.56146950060932,-106.07507988062312,-92.8243458833298,-13.250733997293327,-0.10079260598218587,39.7163039934108,40.12744386662172,-0.41113987321092543,-53.40050767606077,-212.6823865555207,-192.173068736334,-20.509317819186734,5.977488815921398,33.32401337191436,33.49099205550995,-0.1669786835955865,-24.9734409069956,-87.50199813088669,-75.886851911538,-11.615146219348679,-1.6008191781804857
0,0.8349816305020089,1.8239999999999998,0.0036767676767676767,-38.711060070608134,-0.29976416077976825,-14.729927208226675,2.5597002000280233,22.56538112236864,22.804463665518877,-0.2390825431502377,-31.724054129923864,-122.67860982188431,-110.08115914397946,-12.597450677904847,0.8318178945845704,38.814072435102496,39.27592980584736,-0.4618573707448728,-57.38482573671823,-237.31597187187367,-216.87973579474527,-20.436236077128402,8.06402684765846,32.94245471754647,33.14080728599067,-0.19835256844419438,-27.02430034518232,-102.36123010911398,-91.20513523946721,-11.15609486964677,-0.9288838370885306
0,0.8349816305020089,1.8279999999999998,0.0034242424242424243,-41.07821237765432,-0.3346581313899033,-14.305561866462055,3.2749095264438535,22.043786351183925,22.313397606683093,-0.2696112554991677,-33.48351032063374,-136.97940390551253,-125.0647940248122,-11.914609880700327,1.7183954226622418,37.8177762184358,38.32611784067793,-0.5083416222421263,-60.976564840381855,-259.72793991394065,-239.41870485292887,-20.30923506101175,10.253548656731926,32.50512353104145,32.731145047469866,-0.22602151642841575,-28.774561971947342,-115.41873710063338,-104.7258964429593,-10.692840657674084,-0.24858474364605632
