time,optimal_mu,sigma_avg,e_deg_avg,de_deg_avg,tau_prev_avg,q_d_1_deg,q_1_deg,e_1_deg,sigma_1,dq_d_1_deg_s,dq_1_deg_s,de_1_deg_s,tau_1_Nm,q_d_2_deg,q_2_deg,e_2_deg,sigma_2,dq_d_2_deg_s,dq_2_deg_s,de_2_deg_s,tau_2_Nm,q_d_3_deg,q_3_deg,e_3_deg,sigma_3,dq_d_3_deg_s,dq_3_deg_s,de_3_deg_s,tau_3_Nm
1.5,0.001707070707070707,-9.526122099826422,-0.11398642085109405,-0.4072084317388982,6.051690567864751,10.523802160109614,10.7844511554423,-0.26064899533268465,-28.181689208079483,-129.0242187364781,-121.69444915501339,-7.329769581464712,6.517565607677106,19.010407533394346,18.841341004140087,0.16906652925425905,19.22276150626524,84.57032842311713,78.87288925719263,5.697439165924515,-5.519139011994735,9.524781291520313,9.77515808799517,-0.2503767964748565,-19.619438597665017,-120.17815460366403,-120.58885972398753,0.41070512032350187,6.265746106560865
1.504,0.0015555555555555557,-8.492172169444245,-0.10584438278434553,-0.02462154669660155,6.100816908744235,10.006927202513955,10.267926451120012,-0.2609992486060572,-28.067568440442386,-129.02730363085942,-121.83967507890162,-7.187628551957806,6.905869481882763,19.351885547477384,19.179743989205686,0.17214155827169594,19.608876468019535,86.02037601886555,80.18282421258169,5.83755180628386,-5.830255435347257,9.06518390148849,9.293859359507167,-0.2286754580186753,-17.01782453590988,-109.23273445439519,-110.50894655997932,1.2762121055841416,5.86697512000559
1.508,0.001404040404040404,-7.41141493687965,-0.0968147291747999,0.3337633971043412,6.201033345745203,9.49158373106274,9.751206839593909,-0.2596231085311686,-27.993352695125964,-128.25386105426628,-121.0303570416338,-7.223504012632473,7.245221813818562,19.69857054154527,19.524075771347647,0.174494770197621,20.06814107474805,87.15603775583192,81.04747829689354,6.1085594589383705,-6.121883498777042,8.650919415885152,8.856235265076004,-0.2053158491908521,-14.30903319026104,-97.5179048679535,-99.63413961296064,2.116234745007126,5.358746360759473
1.512,0.0014545454545454545,-6.22508971679954,-0.08700995522689274,0.7357067013518795,6.241950557785025,8.980896314079825,9.237655970826696,-0.2567596567468705,-27.815707011856315,-126.69400948580437,-119.4190750136977,-7.274934472106676,7.065188589641989,20.049133849524036,19.872905783457142,0.17622806606689595,20.506564489374554,87.94357064742685,81.53525144340396,6.408319204022878,-6.009879014070713,8.285040662544862,8.465538937545565,-0.18049827500070362,-11.366126627916852,-85.04703761224023,-88.12077298437967,3.0737353721394367,4.569314475531911
1.516,0.001707070707070707,-4.734302046360993,-0.07670088182810499,1.4017684998874058,5.8814606930815385,8.478031655176304,8.731349398699672,-0.25331774352336706,-26.600043372238115,-124.3366272705548,-118.00200338018605,-6.33462389036875,6.43690912387569,20.402119106724683,20.22417974526931,0.17793936145537492,20.229409226587162,88.35331064356585,82.35905033340867,5.994260310157167,-5.534852002187745,7.97054311498723,8.125267378403553,-0.1547242634163228,-7.832271993432025,-71.83541863587446,-76.38108771574827,4.5456690798738,3.6789604143565335
1.52,0.0020606060606060605,-3.0841398803779723,-0.0657792791741673,2.178202453555412,5.216907180139989,7.986203295915386,8.235221534103735,-0.249018238188349,-24.530040528081216,-121.16948320172389,-116.5609017287106,-4.6085814730132935,5.704125566804317,20.755960334672565,20.576542692332666,0.17941764233989904,19.32100107503929,88.36055423189643,83.39296454404906,4.96758968784737,-4.966111523459754,7.710357313457867,7.838094555131919,-0.12773724167405193,-4.0433801880919935,-57.90020969902134,-64.0758088448535,6.17559914583216,2.8941356421385356
1.524,0.002414141414141414,-1.4546604323226973,-0.054036222126878725,2.868237337827601,4.521457577467536,7.508675789562513,7.751659773079019,-0.24298398351650488,-22.285376003675285,-117.17936820423468,-114.33271088187978,-2.846657322354892,5.1035476578075425,21.109003540579856,20.92899449974684,0.1800090408330159,18.270119545250882,87.94642708977669,84.07703081116709,3.86939627860961,-4.499130464866302,7.507341437395059,7.606475161092207,-0.09913372369714718,-0.3487248385436894,-43.26041080103857,-50.84238385826665,7.581973057228085,2.2600210571953716
1.528,0.002767676767676768,0.12853535275169126,-0.04141723191856634,3.4419139062369983,3.954233059956405,7.048768350281509,7.2834922191183535,-0.2347238688368448,-20.13668130369258,-112.35222358415552,-110.99345178741054,-1.3587717967449953,4.5988888119055025,21.459531751390777,21.280207651188924,0.17932410020185205,17.297531124425465,87.09872569147011,84.14712258319281,2.9516031082772995,-4.1054182175565765,7.364274027049558,7.433125954170264,-0.06885192712070629,3.224756237522188,-27.936822777930644,-36.66973318510934,8.732910407178691,1.7382706825911196
1.532,0.003121212121212121,1.6952394237674966,-0.027979073204864525,3.9335652801566585,3.480859237351066,6.609858000889269,6.834213591165479,-0.22435559027621005,-18.027031938256723,-106.67326107834776,-106.59467636218784,-0.07858471615991923,4.171668855401118,21.805793346111617,21.628344659756035,0.17744868635557992,16.37494436562319,85.81271813118792,83.63366867401113,2.1790494571767947,-3.770662939041685,7.283846855171614,7.320877170865578,-0.03703031569396346,6.737805843936024,-11.952008935707129,-21.65224003516023,9.7002310994531,1.303117578335061
1.536,0.0034747474747474747,3.2681378504335816,-0.013765051402123538,4.369341962603465,3.0818164575926215,6.195382261654727,6.407371384969685,-0.21198912331495798,-15.901805795184956,-100.12706986587911,-101.1843939358908,1.0573240700116817,3.807424243270239,22.146033496440282,21.971550107245303,0.17448338919497877,15.474132453118315,84.09189128658645,82.57642996906642,1.5154613175200138,-3.483413894152375,7.268657955563901,7.272447375650293,-0.003789420086391412,10.232086893367386,4.669746279693753,-5.865494220584946,10.535240500278698,0.935436804036941
