Time,e1,e2,e3,edot1,edot2,edot3,mu1,mu2,mu3,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003435031471309918,0.003435031471309918,0.003435031471309918,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,-0.0054323592152499935,-0.0054323592152499935,-0.0054323592152499935,0.0,0.0,-184.0,0.0,0.0,-184.00077892607328,0.0,-1.433179351732963e-14,-184.0000024755281,-0.2174888837468515,-0.21748888374685163,-0.21748888374685163,-0.006561687849937975,-0.00656168784993798,-0.00656168784993798
0.01,-0.00023591277084628363,-0.00023591277084628376,-0.00023591277084628374,-0.04199550520081522,-0.04199550520081524,-0.041995505200815235,0.0034323985811699873,0.0034323985811699873,0.0034323985811699873,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.010457165310544799,0.010457165310544808,0.010457165310544806,0.0,0.0,-184.0,-4.357079275063387e-18,-1.4344371495639427e-14,-184.04931267384538,0.0,-1.433179351732963e-14,-184.0000024755281,-1.2202214386134096,-1.22022143861341,-1.22022143861341,-0.03433712817608551,-0.03433712817608553,-0.03433712817608553
0.02,-0.0008565959593537294,-0.0008565959593537298,-0.0008565959593537296,-0.07745455941369664,-0.07745455941369668,-0.07745455941369668,0.003423627336489247,0.003423627336489247,0.003423627336489247,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.048011609843482815,0.04801160984348284,0.048011609843482836,0.0,0.0,-184.0,-1.7439189931677944e-17,-1.4382141252746077e-14,-184.1640700020963,0.0,-1.433179351732963e-14,-184.0000024755281,-2.539275305014464,-2.5392753050144647,-2.539275305014465,-0.06737818855983654,-0.06737818855983659,-0.06737818855983659
0.03,-0.001792951684528328,-0.001792951684528329,-0.0017929516845283289,-0.10577651400939898,-0.10577651400939903,-0.10577651400939903,0.003409515263257948,0.003409515263257948,0.003409515263257948,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.10324158472814628,0.10324158472814635,0.10324158472814633,0.0,0.0,-184.0,-3.491041239900339e-17,-1.410887519725982e-16,-184.33296497010022,0.0,-1.433179351732963e-14,-184.0000024755281,-4.095305722727379,-4.095305722727382,-4.095305722727382,-0.10233061138195061,-0.10233061138195068,-0.10233061138195068
0.04,0.004357987402913212,-0.006591383563458992,-0.006591383563458992,-0.12669551842121976,-0.12669551842121982,-0.1266955184212198,0.003393227044491782,0.0031984172622865448,0.0031984172622865448,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.1722471208980404,0.17178058907896585,0.17178058907896585,0.0,1.3888888888888888,-184.0,0.0,0.0010358443112269138,-184.54324315098305,0.0,1.388888929631816,-184.00000247525816,3.474591558743247,-10.95524703810307,-10.955247038103069,0.14241159086572275,-0.29293983936048174,-0.2929398393604817
0.05,0.0028351450540883144,-0.007838031852363264,-0.007838008134721084,-0.1697269517599935,-0.12305761780444811,-0.1230500705958887,0.003404339480171525,0.003095587224983617,0.003095589273185679,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.26176867180571417,0.2430371035559356,0.24303517956268805,0.0,1.3888888888888888,-184.0,-3.7041445296728803e-06,0.04164360367993543,-184.78026978905828,0.0,1.388888929631816,-184.00000247525816,0.9427067835318725,-12.71510362869441,-12.714333506821234,-0.036732397556694385,-0.25428814565440694,-0.25427084550398626
0.06,0.0009650752264136883,-0.00902616820164727,-0.009025864788472768,-0.19948195048756576,-0.11445588120186398,-0.11440344879229809,0.0033635981751745222,0.002986958957207628,0.0029869873359772243,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.37055712058222695,0.31058588854224956,0.3105650654360418,0.0,1.3888888888888888,-184.0,-4.0142017515671764e-05,0.1335167395454673,-185.0296609648578,0.0,1.388888929631816,-184.00000247525816,-1.7686639966043711,-14.445389879614575,-14.441301531754807,-0.09158306194094927,-0.28155510380043114,-0.28146410209988076
0.07,-0.001141750546494933,-0.010097511042735634,-0.010096154558354564,-0.21821138594290754,-0.10040176683897137,-0.10024266047714776,0.0033282536133044677,0.002885589483771006,0.0028857192089409922,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.49228017051814216,0.3711361041022504,0.37104842836893626,0.0,1.3888888888888888,-184.0,-0.00016923905246268175,0.27010898401164346,-185.2781288914141,0.0,1.388888929631816,-184.00000247525816,-4.632682795528575,-15.996781974785437,-15.984716504325029,-0.14578332598071259,-0.30411227000696817,-0.3038474301898755
0.08,0.004013725394558064,-0.014562620000968623,-0.014558741279697526,-0.22633230828149872,-0.08205252717734883,-0.08171266439405293,0.003353390864860464,0.0025498915515118326,0.0025500869380811874,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.6210654585427093,0.4217265378658542,0.4214835861154126,0.0,2.7777777777777777,-184.0,-0.00046954685043975626,0.4451109630511635,-185.51344003014248,0.0,2.7777778591786118,-184.00000247444999,2.2738092449030556,-24.809015411106554,-24.78020521594149,0.0981303259770404,-0.5484714362815559,-0.547833494723242
0.09,0.0015703173210747535,-0.015122494638678464,-0.015113864915482892,-0.25521688494690353,-0.03653817613322686,-0.0359378719734135,0.003295775828691426,0.002523315447914427,0.002523708407427665,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.762505208067321,0.4513228551987696,0.45079220061358777,0.0,2.7777777777777777,-184.0,-0.0010266936158468873,0.6957591265640879,-185.71832812881442,0.0,2.7777778591786118,-184.00000247444999,-1.3256023698523172,-24.737358996415242,-24.683738558355593,-0.10161394969775767,-0.4331728328075659,-0.4320494274516023
