Time,e1,e2,e3,edot1,edot2,edot3,mu1,mu2,mu3,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004314471731743383,0.004314471731743383,0.004314471731743383,5.036570969495911,5.036570969495911,5.036570969495911,5.0368371913555094,5.0368371913555094,5.0368371913555094,0.0,0.0,-200.0,0.0,0.0,-200.00087761433926,0.0,-1.4389247772835927e-14,-200.00000245737616,-0.22997536201500873,-0.22997536201500882,-0.22997536201500882,-0.0069384076681152035,-0.006938407668115205,-0.006938407668115205
0.01,0.0034052953054136553,-0.006231755611350143,0.002151639923234444,-0.0503116427062122,-0.03260502309208748,-0.0481220294668683,0.0038900873796110748,0.002881018550032033,0.0041462587660093,5.247219307379915,4.691376566060815,5.174918573302326,5.055301413131651,5.050355704622572,5.054676366657968,1.0052038177334992,0.7539623930011564,-200.0,0.0089853456653246,0.006688645779259566,-200.0554768719651,1.00520384499234,0.7539624134381809,-200.00000245717365,2.9317059369272997,-10.246883175024044,1.4487163465630966,0.03965077182210905,-0.20066953969567924,0.012834105850401865
0.02,0.006314895085424599,-0.012549575291492823,0.003857034723488334,-0.10729824101219862,-0.02935715917276161,-0.09741359376687958,0.003275595282326009,0.002666201407634697,0.0038793680358024723,5.460378536878441,4.3488394023997134,5.315706477052744,5.105057920533502,5.069421799973349,5.100579698400464,2.009772727190782,1.5078057266002487,-200.0,0.06483594186136636,0.0481935271175923,-200.18123274481647,2.009772781722902,1.5078057674773382,-200.00000245656594,6.499356649895469,-21.11053940797293,2.8621442935837584,0.08395598694910203,-0.38168145431988204,0.022086124328490022
0.03,0.008661268915889087,-0.018589368997780936,0.005108611021029261,-0.17058318892314456,0.008123159994915995,-0.14667679873505918,0.0029714109058760303,0.0025903939333510413,0.003703465489924421,5.676003052889652,4.009146307840278,5.458790323058808,5.189897736564365,5.073474117026717,5.1747712193076385,3.0130722211173087,2.2614109601960726,-200.0,0.2109671797907253,0.15818138041283536,-200.35996178008926,3.0130723029135775,2.2614110215083136,-200.00000245555296,9.481002089518771,-30.750038101887057,3.8208454131036325,0.1148956857208814,-0.5315516908471503,0.02348190723092541
0.04,0.010399517853148452,-0.02406036740742011,0.005912579752755387,-0.2362527736609105,0.07010169839948292,-0.19430001703734828,0.002972222587120363,0.002587908236167875,0.0036655758000729835,5.894042355998261,3.6724786086539347,5.6040212254037085,5.312102245509224,5.0466030975787906,5.276651699341851,4.014468594048596,3.0146590907861732,-200.0,0.47959985984406206,0.3622504515346155,-200.57569747818906,4.014468703076171,3.0146591725204455,-200.0000024541357,10.827862469521115,-38.21360099477453,4.189250619325404,0.1169492223334716,-0.6391900032512389,0.015379074192743501
0.05,0.011533093051833407,-0.028753925583636486,0.006292276394256405,-0.29929365683767156,0.1496125527432035,-0.23856592595682943,0.0031567122068606335,0.0025878835136606483,0.003742584517575225,6.114441094965519,3.339011936356881,5.751245905772985,5.471136452242906,4.9774217928865925,5.404633713352105,5.01332934257217,3.7674311717588025,-200.0,0.8916240586608141,0.6750957488406146,-200.812713093698,5.013329478774573,3.767431273893956,-200.00000245231612,10.681468798822154,-43.86767092830813,4.010297283560233,0.09514191471879718,-0.7114155413034964,-0.000919252501659829
0.06,0.012106869311731008,-0.0325272284514479,0.006286187310120969,-0.3564811599552544,0.2402293157469002,-0.2781655143868208,0.003421305401535001,0.0025878537790261225,0.003895100655214428,6.337139121143803,3.0089160541680413,5.900306840341558,5.664197285085861,4.858284445423634,5.556282850583002,6.009023564830283,4.519608331675963,-200.0,1.4583997269200912,1.1024959503103569,-201.05530520879603,6.0090237281274455,4.519608454182631,-200.00000245009687,9.674837620418725,-47.697870912901735,3.40472241401356,0.06121228572407657,-0.7497221130135534,-0.02293321596053368
0.07,0.012186245157471118,-0.03530056068092608,0.005942632830773564,-0.4065976386645452,0.33579457624188735,-0.31236855788216145,0.003697240910652393,0.002587820834956324,0.004084953549500868,6.562071554691954,2.682354702132106,6.0510424173998185,5.8874117700941175,4.685137833865667,5.728630264230463,7.000922359011042,5.271071793044591,-200.0,2.182587984077356,1.6438980200841027,-201.28931295440432,7.000922549299374,5.271071935885333,-200.00000244748162,8.278491037668518,-49.75107206284055,2.5152299538455667,0.023105899504642174,-0.7567090270663098,-0.04805729087919774
0.08,0.011841956035538032,-0.037053165923601035,0.005314393222789218,-0.4495165684186379,0.43068182648161873,-0.3409235261412454,0.003951266001377116,0.0025877867488477563,0.004278248746063324,6.789168862434066,2.3594854613156016,6.203287105367272,6.136653909577054,4.457268908146481,5.918474094445601,7.988399220576281,6.021702891072894,-200.0,3.059207544441719,2.29425684886339,-201.50322198493907,7.9883994377288845,6.021703054202228,-200.00000244447483,6.706795128933981,-50.14476071149405,1.4554037725668834,-0.01578276930630394,-0.7360064007591697,-0.07435570678632371
0.09,0.01114334358634754,-0.037816747994367836,0.0044549291518196504,-0.4855118985619685,0.520002519134193,-0.36387291463642485,0.004174377670611463,0.002587753625122966,0.004445801737118882,7.018356947171468,2.040459637381497,6.356871630808168,6.407893430781086,4.176920822392911,6.122585557095541,8.970830437975247,6.771383092408901,-200.0,4.076819969459957,3.0450627604208598,-201.68860172500746,8.97083068184225,6.771383275773293,-200.0000024410819,5.041539736342417,-49.05663477577696,0.29470308186202493,-0.05425339065460597,-0.6920440641098703,-0.10072449638093157
