Time,e1,e2,e3,edot1,edot2,edot3,mu1,mu2,mu3,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043144717317433,0.0043144717317433,0.0043144717317433,-0.0056865952695237,-0.0056865952695237,-0.0056865952695237,-0.0051455948107556,-0.0051455948107556,-0.0051455948107556,0.0,0.0,-184.0,0.0,-2.5149094771515618e-18,-184.0016547237477,0.0,-1.4331793517329633e-14,-184.0000024755281,-0.2174888837468515,-0.2174888837468516,-0.2174888837468516,-0.0065616878499379,-0.0065616878499379,-0.0065616878499379
0.04,0.0008167496819064,-0.0101326212844657,-0.0101326212844657,-0.2793883406763877,-0.2793883406763877,-0.2793883406763878,0.0045184172321431,0.0028247260207367,0.0028247260207367,0.4142868312709749,-0.2130659134252318,-0.2130659134252318,0.3840031831579129,0.3835430724143394,0.3835430724143394,0.0,1.3888888888888888,-184.0,-1.4038794239465142e-16,0.0010250667483561,-185.19290431670404,0.0,1.388888929631816,-184.00000247525816,-2.19225024176644,-20.30950711748785,-20.309507117487843,0.0411628871974632,-0.505438770172749,-0.5054387701727489
0.08,-0.0062806991124448,-0.0245973094789449,-0.0245882266435236,-0.3825383170829479,-0.2333072244481493,-0.2324914018729615,0.0028225168918074,0.0025879884958746,0.0025879883136875,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,1.219748179005472,1.0053650614043537,1.0047947419643466,0.0,2.7777777777777777,-184.0,-0.0011126978306461,0.4836013909339104,-187.33334320900843,0.0,2.777777859178612,-184.00000247445,-14.498658229169097,-42.69190606171318,-42.63142843138517,-0.1934534831434938,-0.87889095231721,-0.8775820804005972
0.12,-0.0136566519794549,-0.0331834884990738,-0.0330688693672133,-0.3145395346842446,-0.0268537643381359,-0.0217867518920114,0.0026369550736396,0.0025879364533091,0.0025879350345215,1.264637646746067,-0.6174374392463308,-0.6174374392463308,2.065198508522268,1.2849542115635784,1.278087753746655,0.0,4.166666666666666,-184.0,-0.013496854494631,1.7786932169733425,-188.77857940238792,0.0,4.166666788627427,-184.00000247310643,-24.955252204324832,-50.74574565771322,-50.31010045118913,-0.3559527244936543,-0.9575074572233788,-0.9484557624993242
0.16,-0.0166939324215241,-0.0333794787355531,-0.0329162490306951,-0.1939630780989554,0.1591570385938279,0.1716250801880392,0.0025973008385378,0.0025878804569496,0.0025878764364311,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,2.66260129360819,1.0886687504648842,1.0614022126849016,0.0,5.555555555555555,-184.0,-0.0536446024177771,3.606558830923244,-188.94435464837449,0.0,5.555555717965612,-184.0000024712306,-27.731985315608725,-46.70336233899771,-45.385529611876045,-0.3757351640051663,-0.8385420050298128,-0.8121288525623548
0.2,-0.0154906441173673,-0.0283201463535939,-0.0272117275934585,-0.1138697722862311,0.2290371096518596,0.2481810623058272,0.0026061057980821,0.0025878575351546,0.0025878510967754,2.128546368772262,-1.0079325314075522,-1.0079325314075522,3.022789119738793,0.6014606066276904,0.5368494353238956,0.0,6.944444444444445,-184.0,-0.1266652178341484,5.553719174219475,-188.21688898639155,0.0,6.944444647180646,-184.00000246882576,-24.64157884428468,-37.51004611251627,-34.883700627036895,-0.3024973036276659,-0.6673353015922266,-0.6164448642642502
0.24,-0.0123988009576063,-0.022831855772014,-0.0208971904878844,-0.099757241024181,0.1881758012969097,0.2093487352894031,0.0026734012683673,0.0025878710520724,0.0025878640871106,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,3.2818490391810804,0.0994311587928806,-0.0126289660817493,0.0,8.333333333333332,-184.0,-0.2187436928617024,7.297418961796372,-187.33305297678348,0.0,8.333333576260197,-184.00000246589545,-19.51650183154379,-30.29851008109845,-26.230533942991585,-0.2088060282033574,-0.5623679893843047,-0.4864082454445982
0.28,-0.0097724622103233,-0.0201192330396861,-0.0173942476584462,-0.1318068550408846,0.1009201501121293,0.1184243531309206,0.0028532773994291,0.002588312675789,0.002593457036568,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,3.573428448418805,-0.2375325037602407,-0.3946592115715671,0.0,9.72222222222222,-184.0,-0.3059904958865265,8.742541551473249,-186.82754543878576,0.0,9.722222505192178,-184.00000246244343,-15.32121584273682,-28.36644019439196,-23.00501618408329,-0.1382493742230378,-0.5606876908444383,-0.4646959678975486
0.33,-0.0106596450137651,-0.020304641753102,-0.0168961667439579,-0.2002225919499824,0.0290821547707545,0.0391432633547838,0.0027760218389911,0.0025881947180742,0.0025956959606679,3.448966665596679,-1.5675957892444874,-1.5675957892444874,4.071281188860447,-0.4058634405780951,-0.6017244599068146,0.0,11.11111111111111,-184.0,-0.3816003975838543,10.287810749189056,-186.874621854932,0.0,11.111111433964693,-184.0000024584738,-18.584440863822287,-30.260439461042917,-23.82310005863274,-0.4104598800949249,-0.5465695601692905,-0.4312127744833472
0.37,-0.0112065299879561,-0.0226117684519583,-0.0188757744793544,-0.2183296926699151,0.0219487194164854,0.0289621498451375,0.0027375936775934,0.0025879225279804,0.0025898542460553,3.895449361510757,-1.7471839477341022,-1.7471839477341022,4.550097291412516,-0.4529190458855633,-0.6673761879538749,0.0,12.5,-184.0,-0.4185561534035023,11.511712099601649,-187.18200828947653,0.0,12.500000362566114,-184.0000024539906,-19.863326098772248,-33.96129819011779,-27.001799929645845,-0.4413449246844206,-0.6162943118434967,-0.4918882799336559
0.41,-0.0119293436827877,-0.0243670195199508,-0.0203490068808833,-0.2137103136812993,0.0482838833953255,0.0557968904000504,0.0026965925744341,0.0025879147778027,0.0025881516255573,4.3450146033180586,-1.9232848701482803,-1.9232848701482803,5.040787280054389,-0.5299870844235475,-0.7606352336317119,0.0,13.88888888888889,-184.0,-0.4508075568327756,12.82813941964556,-187.4283464934548,0.0,13.88888929098498,-184.00000244899837,-21.07828084965621,-36.04947563720919,-28.525167012843205,-0.4642051828551609,-0.6490750459920342,-0.5137165366516664
0.45,-0.0121823849422919,-0.0248141138750186,-0.0204493896560612,-0.200244534906424,0.0796575471171995,0.0895166812224754,0.0026845244262238,0.0025879053372822,0.0025880679247359,4.797607729792015,-2.0958964969277063,-2.0958964969277063,5.507105175222285,-0.6787682344420793,-0.9294170042458852,0.0,15.277777777777777,-184.0,-0.4901484950046837,14.24579663146777,-187.4797654339567,0.0,15.277778219210072,-184.0000024435016,-21.316523865688147,-36.05677240247584,-27.8227596847905,-0.4680699746153967,-0.645408553888675,-0.4959791566035138
0.49,-0.0118951154158682,-0.0242128537347676,-0.0194041940710557,-0.190854796791721,0.0959565254238842,0.1080485801996904,0.0026977580898165,0.0025879003461995,0.0025890335754879,5.253173196945098,-2.2650170345774976,-2.2650170345774976,5.945685359131507,-0.8832436609407965,-1.1594546939900283,0.0,16.666666666666664,-184.0,-0.5399860137958535,15.721228565691437,-187.3651382514635,0.0,16.66666714723052,-184.0000024375053,-20.70702511235069,-34.83911598220529,-25.751577364874176,-0.4589815852407046,-0.625606004033501,-0.4595755064329905
