e_deg,edot_deg,mu
-17.974683544303797,-10.886075949367088,0.002587978556009933
-17.974683544303797,-10.379746835443036,0.002587976461488103
-17.974683544303797,-9.873417721518987,0.0025879743448175624
-17.974683544303797,-9.367088607594937,0.0025879722061456787
-17.974683544303797,-8.860759493670885,0.0025879700456211373
-17.974683544303797,-8.354430379746834,0.0025879678633939354
-17.974683544303797,-7.848101265822784,0.002587965659615356
-17.974683544303797,-7.341772151898734,0.0025879634344379556
-17.974683544303797,-6.835443037974683,0.0025879611880155447
-17.974683544303797,-6.329113924050631,0.002587958920503169
-17.974683544303797,-5.822784810126581,0.002587956632057096
-17.974683544303797,-5.3164556962025316,0.0025879543228347914
-17.974683544303797,-4.81012658227848,0.002587951992994905
-17.974683544303797,-4.3037974683544284,0.0025879496426972504
-17.974683544303797,-3.7974683544303787,0.0025879472721027884
-17.974683544303797,-3.291139240506329,0.002587944881373609
-17.974683544303797,-2.784810126582279,0.0025879424706729106
-17.974683544303797,-2.278481012658226,0.0025879400401649833
-17.974683544303797,-1.772151898734176,0.002587937590015189
-17.974683544303797,-1.2658227848101262,0.0025879351203899454
-17.974683544303797,-0.7594936708860729,0.0025879326314567045
-17.974683544303797,-0.2531645569620231,0.0025879301233839346
-17.974683544303797,0.25316455696202667,0.002587927596341101
-17.974683544303797,0.7594936708860764,0.0025879250504986487
-17.974683544303797,1.2658227848101262,0.00258792248602798
-17.974683544303797,1.7721518987341796,0.0025879199031014393
-17.974683544303797,2.2784810126582293,0.002587917301892291
-17.974683544303797,2.784810126582279,0.0025879146825747014
-17.974683544303797,3.2911392405063324,0.0025879120453237187
-17.974683544303797,3.797468354430382,0.0025879093903152543
-17.974683544303797,4.303797468354432,0.0025879067177260635
-17.974683544303797,4.810126582278482,0.002587904027733725
-17.974683544303797,5.3164556962025316,0.002587901320516621
-17.974683544303797,5.822784810126585,0.002587898596253919
-17.974683544303797,6.329113924050635,0.0025878958551255526
-17.974683544303797,6.835443037974684,0.0025878930973122004
-17.974683544303797,7.341772151898738,0.0025878903229952658
-17.974683544303797,7.8481012658227876,0.002587887532356857
-17.974683544303797,8.354430379746837,0.0025878847255797715
-17.974683544303797,8.860759493670887,0.0025878819028474706
-17.974683544303797,9.367088607594937,0.0025878790643440626
-17.974683544303797,9.87341772151899,0.002587876210254282
