Time,e1,e2,e3,edot1,edot2,edot3,Kp,Ki,Kd,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-9.94837682810612e-05,-9.94837682810612e-05,-0.0065108975395560265,-4.203895392974451e-45,1.556815984457964e-16,-4.203895392974451e-45,1050.0,10,0.015,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.0,0.0,0.36734694242477417,0.0,0.0,-184.0,0.7057641421550818,-0.4074731174576288,-184.3899101585922,0.0,-1.433179351732963e-14,-184.0000024755281,0.021387293934822083,0.026909463107585907,-0.11918714642524719,0.5342530608177185,0.5288985371589661,-0.0132191376760602
0.04,-9.94837682810612e-05,-9.94837682810612e-05,-0.0065108975395560265,-4.203895392974451e-45,1.2986360875544278e-09,-4.203895392974451e-45,1050.0,10,0.015,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.0,0.0,0.36734694242477417,0.0,1.3888888888888888,-184.0,0.7057641421550818,-0.4074731174576288,-184.3899101585922,0.0,1.388888929631816,-184.00000247525816,0.004126864485442638,0.016021572053432465,-0.12042702734470367,0.49567076563835144,0.43605488538742065,-0.0042430199682712555
0.08,0.0008194851689040661,-0.0037192965392023325,-0.01013070996850729,-0.06507712602615356,-2.257915805280869e-13,-2.257915805280869e-13,1050.0,10,0.015,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.0,0.36734694242477417,0.0,2.7777777777777777,-184.0,0.7071949637249542,0.4082992026761427,-184.76500196618687,0.0,2.7777778591786118,-184.00000247444999,-0.048274748027324677,-0.0702005922794342,-0.200593039393425,0.9731921553611755,-0.20510655641555786,0.002460867166519165
0.12,0.008209209889173508,-0.007278022821992636,-0.01368943601846695,4.943793313096079e-13,-2.466457756349766e-13,-2.466457756349766e-13,1050.0,10,0.015,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.36734694242477417,0.0,0.36734694242477417,0.0,4.166666666666666,-184.0,0.7071949637249542,0.4082992026761427,-184.76500196618687,0.0,4.166666788627427,-184.00000247310643,0.12319398671388626,-0.1338927149772644,-0.2537945806980133,1.4153956174850464,-0.08656976372003555,-0.07495133578777313
0.16,0.009248606860637665,-0.010775662958621979,-0.017187077552080154,-0.1530637890100479,-2.424119390463664e-13,-2.4241207457163794e-13,1050.0,10,0.015,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,0.7346938848495483,0.0,0.36734694242477417,0.0,5.555555555555555,-184.0,0.7086145065454629,1.2272286328209885,-185.13715240197683,0.0,5.555555717965612,-184.0000024712306,0.0901576355099678,-0.19938641786575317,-0.317417174577713,1.081023931503296,-0.11054830998182297,-0.34009021520614624
0.2,-0.0024754833430051804,-0.01421396154910326,-0.02062537521123886,-0.09404557198286057,-3.288014934106631e-13,-3.288014934106631e-13,1050.0,10,0.015,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,0.0,0.36734694242477417,0.0,6.944444444444445,-184.0,0.7128044809079352,3.7029272029855433,-186.23569899514428,0.0,6.944444647180646,-184.00000246882576,-0.05405711755156517,-0.2534463107585907,-0.37547600269317627,-0.11468695849180222,-0.45164042711257935,-0.6205471158027649
0.24,-0.0013191476464271545,-0.017591172829270363,-0.017591172829270363,-3.410846375118126e-06,-1.8057891336756282e-13,2.3073571941978344e-09,1050.0,10,0.015,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,0.0,0.0,0.0,8.333333333333332,-184.0,0.0,4.936706053388413,-186.20806377766627,0.0,8.333333576260197,-184.00000246589542,-0.023934220895171165,-0.31437918543815613,-0.3291175961494446,-0.004898335784673691,-0.5423430800437927,-0.3367511034011841
0.28,-0.00010347366333007812,-0.02090904302895069,-0.02090904302895069,-2.6743784964367023e-09,-1.9586655702289596e-13,-1.9586655702289596e-13,1050.0,10,0.015,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,0.0,0.0,0.0,9.722222222222221,-184.0,0.0,5.770439439177291,-186.56260582370103,0.0,9.722222505192178,-184.00000246244346,0.018970593810081482,-0.3646122217178345,-0.3688650131225586,0.2980671226978302,-0.7515406608581543,-0.5936902761459351
0.32,0.0011663064360618591,-0.017752669751644135,-0.02416408434510231,-0.0004965884145349264,0.0002745055826380849,-2.0553545844459453e-13,1050.0,10,0.015,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,-0.36734694242477417,0.0,0.0,11.11111111111111,-184.0,0.7140937414542162,7.005947075364886,-186.5183209327343,0.0,11.111111433964691,-184.0000024584738,0.03820568323135376,-0.318147748708725,-0.4432482123374939,0.4787461459636688,-0.5710206031799316,-0.7841135263442993
0.36,0.0024936795234680176,-0.014536954462528229,-0.02735978178679943,-3.1776248299308918e-09,2.0946872609783895e-06,-1.6052321960818156e-13,1050.0,10,0.015,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.3061225414276123,-0.7346938848495483,0.0,0.0,12.5,-184.0,1.4280379595702781,8.24086100931757,-186.46298009672645,0.0,12.500000362566114,-184.0000024539906,0.023021934553980827,-0.2622471749782562,-0.496827095746994,1.372673511505127,-0.17987391352653503,-0.9094802141189575
