Time,e1,e2,e3,edot1,edot2,edot3,Kp,Ki,Kd,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-9.94837682810612e-05,-9.94837682810612e-05,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,1050.0,10,0.015,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.0,0.0,0.36734694242477417,0.0,0.0,-184.0,0.7057641421550818,-0.4074731174576288,-184.3899101585922,0.0,-1.433179351732963e-14,-184.0000024755281,0.005433421581983566,-0.017636988312005997,-0.11736175417900085,0.6241758465766907,0.3187417984008789,-0.04571624845266342
0.04,-9.94837682810612e-05,-9.94837682810612e-05,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,1050.0,10,0.015,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.0,0.0,0.36734694242477417,0.0,1.3888888888888888,-184.0,0.7057641421550818,-0.4074731174576288,-184.3899101585922,0.0,1.388888929631816,-184.00000247525816,0.004283413290977478,-0.0023212204687297344,-0.12519483268260956,0.4740496873855591,0.272960901260376,-0.09024789929389954
0.08,0.0008194851689040661,-0.0037192965392023325,-0.01013070996850729,-0.0003799385158345103,-1.9085263697118243e-13,-1.9085263697118243e-13,1050.0,10,0.015,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.0,0.36734694242477417,0.0,2.7777777777777777,-184.0,0.7071949637249542,0.4082992026761427,-184.76500196618687,0.0,2.7777778591786118,-184.00000247444999,0.0049499343149363995,-0.06990578770637512,-0.19335521757602692,0.7969222068786621,-0.1988624781370163,0.023794928565621376
0.12,0.008209209889173508,-0.007278022821992636,-0.007278022821992636,3.1446766306404694e-13,-1.5147135119537164e-13,2.2232104157637878e-08,1050.0,10,0.015,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.36734694242477417,0.0,0.0,0.0,4.166666666666666,-184.0,0.0,0.8149462349152361,-184.3899101585922,0.0,4.166666788627427,-184.00000247310643,0.13095904886722565,-0.12953154742717743,-0.12553484737873077,1.332317590713501,-0.12764118611812592,-0.058329902589321136
0.16,0.009248606860637665,-0.010775662958621979,-0.010775662958621979,-0.3901890218257904,-1.1561537588845178e-13,-1.1561537588845178e-13,1050.0,10,0.015,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,0.7346938848495483,0.0,0.0,0.0,5.555555555555555,-184.0,0.0,1.6330321028263182,-184.75951428203763,0.0,5.555555717965612,-184.0000024712306,0.03433389589190483,-0.19785603880882263,-0.20886148512363434,0.5253357291221619,-0.08645345270633698,0.03156041353940964
0.2,-0.0024754833430051804,-0.01421396154910326,-0.01421396154910326,-0.49182090163230896,-1.1354607439830952e-13,-1.1354607439830952e-13,1050.0,10,0.015,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,0.0,0.0,0.0,6.944444444444445,-184.0,0.0,4.106095302894083,-185.8504579384079,0.0,6.944444647180646,-184.00000246882576,-0.1319780796766281,-0.25499480962753296,-0.2662944793701172,0.0019924044609069824,-0.21706277132034302,-0.1703881174325943
0.24,-0.0013191476464271545,-0.011179759167134762,-0.017591172829270363,-2.3979213437996805e-05,9.363486874747196e-09,-1.5451153540218393e-13,1050.0,10,0.015,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,-0.36734694242477417,0.0,0.0,8.333333333333332,-184.0,0.7114002693231061,5.337278344089863,-185.81735966659392,0.0,8.333333576260197,-184.00000246589542,-0.020567061379551888,-0.19952957332134247,-0.3155323565006256,-0.03537730872631073,-0.23393115401268005,-0.36337733268737793
0.28,-0.00010347366333007812,-0.01449762936681509,-0.02090904302895069,-4.935007402728786e-10,-2.0930478216493048e-13,-2.0930478216493048e-13,1050.0,10,0.015,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,-0.36734694242477417,0.0,0.0,9.722222222222221,-184.0,0.7127528970206661,6.170062388140151,-186.16938189978487,0.0,9.722222505192178,-184.00000246244346,-0.036161843687295914,-0.263808935880661,-0.38928836584091187,0.6833814382553101,-0.42497479915618896,-0.5234135985374451
0.32,0.0011663064360618591,-0.017752669751644135,-0.02416408434510231,-7.435385214193957e-07,-2.2583259047526116e-13,-2.2583278021064135e-13,1050.0,10,0.015,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,-0.36734694242477417,0.0,0.0,11.11111111111111,-184.0,0.7140937414542162,7.005947075364886,-186.5183209327343,0.0,11.111111433964691,-184.0000024584738,0.041811101138591766,-0.3010179400444031,-0.4291675388813019,0.41708478331565857,-0.8870301842689514,-0.9042201042175293
0.36,0.0024936795234680176,-0.020948369055986404,-0.020948369055986404,-1.1164846824840424e-09,-2.2171569864348067e-13,1.911965046019759e-05,1050.0,10,0.015,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.3061225414276123,-0.36734694242477417,-0.36734694242477417,0.0,12.5,-184.0,0.0,8.2409540949912,-186.4686677648303,0.0,12.500000362566114,-184.0000024539906,0.021749082952737808,-0.3719215989112854,-0.3848194181919098,1.2863898277282715,-0.8109155893325806,-0.5209107398986816
