Time,e1,e2,e3,edot1,edot2,edot3,Kp1,Ki1,Kd1,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-9.94837682810612e-05,-0.0065108975395560265,-0.0065108975395560265,4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,744.9126203241482,0.20903058712443526,0.006388636130596686,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.0,0.36734694242477417,0.36734694242477417,0.0,0.0,-184.0,0.0,-0.816598405352307,-184.76500196618687,0.0,-1.433179351732963e-14,-184.0000024755281,-0.006323076784610748,-0.1506342589855194,-0.1587434709072113,-0.004993058741092682,-0.2637838125228882,0.04511445760726929
0.04,-9.94837682810612e-05,-0.0065108975395560265,-0.0065108975395560265,4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,744.9126203241482,0.20903058712443526,0.006388636130596686,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.0,0.36734694242477417,0.36734694242477417,0.0,1.3888888888888888,-184.0,0.0,-0.816598405352307,-184.76500196618687,0.0,1.388888929631816,-184.00000247525816,-0.016175182536244392,-0.16062016785144806,-0.16342146694660187,-0.019463464617729187,-0.17031025886535645,0.08200299739837646
0.08,0.0008194851689040661,-0.01013070996850729,-0.01013070996850729,-1.0937782901621063e-09,-2.920748018442332e-11,-2.920748018442332e-11,744.9126202055118,0.20895775017162077,0.006388636130596687,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,2.7777777777777777,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,2.7777778591786118,-184.00000247444999,-0.04653479903936386,-0.21287989616394043,-0.2166401892900467,0.7959725260734558,-0.0811370462179184,0.14233779907226562
0.12,0.0017977962270379066,-0.01368943601846695,-0.01368943601846695,-0.041507914662361145,-2.3232405582662707e-11,-2.3232405582662707e-11,739.0736896221299,0.20495835174252644,0.006388636130596686,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.7346938848495483,0.36734694242477417,0.36734694242477417,0.0,4.166666666666666,-184.0,0.0,0.8197731639068594,-185.51738634103066,0.0,4.166666788627427,-184.00000247310643,-0.02568718045949936,-0.24120765924453735,-0.2514936625957489,0.9696367979049683,-0.16939227283000946,-0.048057448118925095
0.16,0.0028371941298246384,-0.017187077552080154,-0.017187077552080154,-0.7927883267402649,-3.160365025234313e-11,-3.160365025234313e-11,465.0608928029013,0.062390413204613006,0.006388636130596687,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.1020407676696777,0.36734694242477417,0.36734694242477417,0.0,5.555555555555555,-184.0,0.0,1.6427177744837356,-185.88913202441594,0.0,5.555555717965612,-184.0000024712306,-0.1914481818675995,-0.29583799839019775,-0.30161377787590027,0.2528107464313507,-0.19739840924739838,0.00820055603981018
0.2,-0.0024754833430051804,-0.02062537521123886,-0.02062537521123886,-0.01744125597178936,-1.8807289059452614e-11,-1.8807289059452614e-11,742.8064376227063,0.20792717048489465,0.006388636130596688,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,0.36734694242477417,0.36734694242477417,0.0,6.944444444444445,-184.0,0.0,3.2981086475700385,-186.6236013609632,0.0,6.944444647180646,-184.00000246882576,-0.024221271276474,-0.23892535269260406,-0.24750418961048126,-0.0878227949142456,-0.30132994055747986,-0.1001252606511116
0.24,-0.0013191476464271545,-0.02400258556008339,-0.02400258556008339,-1.979994704015553e-05,-1.7049453862605368e-11,-1.7049453862605368e-11,744.9104726160565,0.20916731329772592,0.006388636130596685,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,0.36734694242477417,0.36734694242477417,0.0,8.333333333333332,-184.0,0.0,4.130546827904502,-186.98627254033883,0.0,8.333333576260197,-184.00000246589542,-0.027575302869081497,-0.3723888695240021,-0.3866681456565857,-0.05104775354266167,-0.8661522269248962,-0.5813378691673279
0.28,0.0063079409301280975,-0.027320455759763718,-0.027320455759763718,3.850447391484657e-11,-1.674989834332674e-11,-1.674989834332674e-11,744.9126203199718,0.20878674074957687,0.006388636130596686,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.2040815353393555,0.36734694242477417,0.36734694242477417,0.0,9.722222222222221,-184.0,0.0,4.130546827904502,-186.98627254033883,0.0,9.722222505192178,-184.00000246244346,0.051575105637311935,-0.4151715934276581,-0.42440560460090637,1.3283358812332153,-0.9460281729698181,-0.5883862376213074
0.32,-0.0052451081573963165,-0.030575498938560486,-0.030575498938560486,-0.24804142117500305,-1.635585590575861e-11,-1.635585590575861e-11,647.9476207507558,0.1499833953425645,0.006388636130596684,3.448966665596679,-1.5675957892444874,-1.5675957892444874,3.3061225414276123,0.36734694242477417,0.36734694242477417,0.0,11.11111111111111,-184.0,0.0,6.646788549295613,-188.05571853819256,0.0,11.111111433964691,-184.0000024584738,-0.13951778411865234,-0.44482728838920593,-0.4471520781517029,-0.13998153805732727,-0.88214111328125,-0.6790469884872437
0.36,-0.003917735069990158,-0.03377119451761246,-0.03377119451761246,-0.0008358004270121455,-1.6148278894623225e-11,-1.6148278894623225e-11,744.8217710858572,0.20967260109716623,0.006388636130596687,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.6734695434570312,0.36734694242477417,0.36734694242477417,0.0,12.5,-184.0,0.0,7.491829987219802,-188.40592286566945,0.0,12.500000362566114,-184.0000024539906,-0.043074000626802444,-0.4259445369243622,-0.44098618626594543,0.058340609073638916,-0.9445385932922363,-0.7841752767562866
0.4,0.0038734152913093567,-0.03690580651164055,-0.03690580651164055,4.6273384429751374e-11,-1.8617331634662726e-11,-1.8617331634662726e-11,744.912620319129,0.2088277035602348,0.006388636130596684,4.3450146033180586,-1.9232848701482805,-1.9232848701482805,3.6734695434570312,0.36734694242477417,0.36734694242477417,0.0,13.88888888888889,-184.0,0.0,7.491829987219802,-188.40592286566945,0.0,13.888889290984979,-184.00000244899834,0.014191570691764355,-0.5253849029541016,-0.541309654712677,1.5339114665985107,-1.3516048192977905,-1.1794719696044922
0.44,-0.0011024102568626404,-0.03997933119535446,-0.03997933119535446,-0.056904882192611694,-1.2335082608116998e-11,-1.2335082608116998e-11,736.1211829016712,0.20322324086759186,0.006388636130596688,4.7976077297920146,-2.0958964969277063,-2.0958964969277063,4.408163070678711,0.36734694242477417,0.36734694242477417,0.0,15.277777777777777,-184.0,0.0,9.191325246030361,-189.09675448482034,0.0,15.277778219210072,-184.00000244350161,-0.02464483305811882,-0.5693095326423645,-0.5794776082038879,0.0003951229155063629,-1.5598206520080566,-1.2860212326049805
0.48,0.0003855302929878235,-0.03658035770058632,-0.042991772294044495,-8.511746273143217e-06,3.074273724479326e-09,-1.2064982693460458e-11,744.9116970783372,0.2089887598303336,0.006388636130596687,5.253173196945098,-2.2650170345774976,-2.2650170345774976,4.775510311126709,0.0,0.36734694242477417,0.0,16.666666666666664,-184.0,0.7234567365831809,10.442786043381947,-189.02927060398198,0.0,16.66666714723052,-184.00000243750526,0.005297394935041666,-0.5249648690223694,-0.6102107167243958,0.5290995240211487,-1.4307411909103394,-1.4171783924102783
0.52,0.0019258484244346619,-0.039531707763671875,-0.04594312235713005,2.734103568546864e-11,-1.1893952836516952e-11,-1.1893952836516952e-11,744.9126203211828,0.20889498994015285,0.006388636130596687,5.711654620339391,-2.4306449530710497,-2.4306449530710497,5.142857074737549,0.0,0.36734694242477417,0.0,18.055555555555554,-184.0,0.7247331623953107,11.299300810320116,-189.36409375530647,0.0,18.055556075035568,-184.00000243101414,-0.024309368804097176,-0.5594142079353333,-0.6487194299697876,0.939631462097168,-1.7004454135894775,-1.6326730251312256
0.56,0.009928181767463684,-0.04242197051644325,-0.04883338510990143,4.468232381316106e-11,-1.61382435193147e-11,-1.61382435193147e-11,744.9126203193019,0.20876378215347638,0.006388636130596688,6.172994818480228,-2.5927789830078436,-2.5927789830078436,5.142857074737549,0.0,0.36734694242477417,0.0,19.444444444444443,-184.0,0.7247331623953107,11.299300810320116,-189.36409375530647,0.0,19.4444450026149,-184.00000242403354,0.0936797484755516,-0.5942323207855225,-0.6807804703712463,1.3614871501922607,-1.441305160522461,-1.3380873203277588
0.6,0.005156554281711578,-0.04525289312005043,-0.051664307713508606,-0.1530713438987732,-1.0374427011905496e-11,-1.0374427011905496e-11,704.8800969052758,0.1828101455224616,0.006388636130596687,6.637135857208807,-2.7514181125285178,-2.7514181125285178,5.877551078796387,0.0,0.36734694242477417,0.0,20.833333333333332,-184.0,0.7272481492404189,13.021630040647228,-190.02386326408248,0.0,20.833333929958233,-184.00000241656872,-0.013623147271573544,-0.6370299458503723,-0.7189450860023499,1.0798178911209106,-1.6525261402130127,-1.7004963159561157
0.64,0.00043380260467529297,-0.04802098870277405,-0.054432403296232224,-1.1629457731032744e-05,-1.5408061979083065e-11,-1.5408061979083065e-11,744.9113588986462,0.2089847796581881,0.006388636130596687,7.104019095007103,-2.9065615839906056,-2.9065615839906056,6.612245082855225,0.0,0.36734694242477417,0.0,22.22222222222222,-184.0,0.7297119538042194,14.756318739090005,-190.6702818524932,0.0,22.222222857055737,-184.0000024086252,-0.0008907901355996728,-0.633286714553833,-0.7201310396194458,0.2587932050228119,-2.0523006916046143,-1.9814341068267822
0.68,0.002171330153942108,-0.05072974041104317,-0.05714115500450134,-0.00022994805476628244,-1.1656461386400085e-11,-1.1656461386400085e-11,744.8876643460776,0.20886687875515622,0.006388636130596688,7.573585229126211,-3.0582088904082383,-3.0582088904082383,6.9795918464660645,0.0,0.36734694242477417,0.0,23.61111111111111,-184.0,0.7309244002681664,15.628282064259404,-190.98841596116176,0.0,23.61111178389777,-184.0000024002087,0.04439876601099968,-0.7001871466636658,-0.786186933517456,0.8262901902198792,-2.35499906539917,-2.3970327377319336
