Time,e1,e2,e3,edot1,edot2,edot3,Kp,Ki,Kd,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-0.0065108975395560265,-9.94837682810612e-05,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,1050.0,10,0.015,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.36734694242477417,0.0,0.0,0.0,0.0,-184.0,0.0,0.8149462349152361,-184.3899101585922,0.0,-1.433179351732963e-14,-184.0000024755281,-0.13632114231586456,0.0003504339838400483,-0.03144724667072296,0.07011166214942932,0.27105700969696045,0.9427924156188965
0.04,-0.0065108975395560265,-9.94837682810612e-05,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,1.0202018074778607e-07,1050.0,10,0.015,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.36734694242477417,0.0,0.0,0.0,1.3888888888888888,-184.0,0.0,0.8149462349152361,-184.3899101585922,0.0,1.388888929631816,-184.00000247525816,-0.12396761775016785,-0.06266795098781586,-0.022114427760243416,0.14718489348888397,1.208654522895813,0.5044150948524475
0.08,0.0008194851689040661,-0.0037192965392023325,-0.0037192965392023325,4.572442684896982e-13,-2.257915805280869e-13,-2.257915805280869e-13,1050.0,10,0.015,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.0,0.0,0.0,2.7777777777777777,-184.0,0.0,0.8149462349152361,-184.3899101585922,0.0,2.7777778591786118,-184.00000247444999,-0.03267836943268776,-0.07408833503723145,-0.07120048254728317,0.8442881107330322,-0.004271458834409714,-0.010364919900894165
0.12,0.008209209889173508,-0.007278022821992636,-0.007278022821992636,3.708073344904639e-13,-1.7857244816957968e-13,-1.7857244816957968e-13,1050.0,10,0.015,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.36734694242477417,0.0,0.0,0.0,4.166666666666666,-184.0,0.0,0.8149462349152361,-184.3899101585922,0.0,4.166666788627427,-184.00000247310643,0.11158040165901184,-0.12406983971595764,-0.1275126188993454,1.242581844329834,0.053216949105262756,0.08858262747526169
0.16,0.0028371941298246384,-0.010775662958621979,-0.010775662958621979,-0.0018165461951866746,-1.59567183685011e-13,-1.59567183685011e-13,1050.0,10,0.015,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.1020407676696777,0.0,0.0,0.0,5.555555555555555,-184.0,0.0,2.4542543269909762,-185.12615727602827,0.0,5.555555717965612,-184.0000024712306,0.02118920348584652,-0.20036058127880096,-0.2027330994606018,1.0374339818954468,-0.0843408927321434,-0.15023572742938995
0.2,-0.0024754833430051804,-0.01421396154910326,-0.01421396154910326,-1.5557598942450568e-07,-2.1690196297038944e-13,-2.1690196297038944e-13,1050.0,10,0.015,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,0.0,0.0,0.0,6.944444444444445,-184.0,0.0,4.106095302894083,-185.8504579384079,0.0,6.944444647180646,-184.00000246882576,-0.05884937942028046,-0.25700798630714417,-0.26284128427505493,0.01838180422782898,-0.2920837998390198,-0.15010018646717072
0.24,0.005092263221740723,-0.011179759167134762,-0.017591172829270363,4.467530674828052e-13,5.53930590285745e-08,-1.9936961424219662e-13,1050.0,10,0.015,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,1.8367347717285156,-0.36734694242477417,0.0,0.0,8.333333333333332,-184.0,0.7100359583314484,4.507599518278787,-185.46228034171793,0.0,8.333333576260197,-184.00000246589542,0.05776762217283249,-0.19435659050941467,-0.30431753396987915,1.2972944974899292,-0.2618393003940582,-0.4174887537956238
0.28,-0.00010347366333007812,-0.01449762936681509,-0.02090904302895069,-1.911988692882005e-05,-2.301915982046848e-13,-2.3019170662490207e-13,1050.0,10,0.015,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,-0.36734694242477417,0.0,0.0,9.722222222222221,-184.0,0.7127528970206661,6.170062388140151,-186.16938189978487,0.0,9.722222505192178,-184.00000246244346,-0.0009991219267249107,-0.25692543387413025,-0.37121230363845825,0.2598726451396942,-0.4085732400417328,-0.5532416701316833
0.32,0.0011663064360618591,-0.017752669751644135,-0.017752669751644135,-4.470820935686959e-10,-2.2559811820293402e-13,9.7677296806431e-11,1050.0,10,0.015,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,-0.36734694242477417,-0.36734694242477417,0.0,11.11111111111111,-184.0,0.0,7.402955542469201,-186.1253221526018,0.0,11.111111433964691,-184.0000024584738,0.02670588530600071,-0.31467118859291077,-0.319521427154541,0.5278317928314209,-0.5346887707710266,-0.43335428833961487
0.36,0.0024936795234680176,-0.014536954462528229,-0.020948369055986404,-9.490110919330164e-10,3.522586098370084e-07,-1.8885084739506813e-13,1050.0,10,0.015,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.3061225414276123,-0.7346938848495483,-0.36734694242477417,0.0,12.5,-184.0,0.7126372717682667,8.63524076707839,-186.0702625721929,0.0,12.500000362566114,-184.0000024539906,0.009185885079205036,-0.25274619460105896,-0.3715478479862213,1.3374048471450806,-0.48747968673706055,-0.4431326389312744
