Time,e1,e2,e3,edot1,edot2,edot3,Kp1,Ki1,Kd1,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-0.0065108975395560265,-0.0065108975395560265,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,4.203895392974451e-45,744.9126203241484,0.21105276039113519,0.006388636130596688,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.36734694242477417,0.36734694242477417,0.0,0.0,0.0,-184.0,-0.7071949637249542,0.4082992026761427,-184.76500196618687,0.0,-1.433179351732963e-14,-184.0000024755281,-0.10234556347131729,-0.10202266275882721,-0.053582265973091125,0.14215119183063507,0.03739035502076149,0.5519894361495972
0.04,-0.0065108975395560265,-0.0065108975395560265,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,4.203895392974451e-45,744.9126203241484,0.21105276039113519,0.006388636130596688,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.36734694242477417,0.36734694242477417,0.0,0.0,1.3888888888888888,-184.0,-0.7071949637249542,0.4082992026761427,-184.76500196618687,0.0,1.388888929631816,-184.00000247525816,-0.10504359751939774,-0.10749191790819168,-0.018366074189543724,0.024731464684009552,0.02174428291618824,0.0029369406402111053
0.08,0.0008194851689040661,-0.01013070996850729,-0.0037192965392023325,1.0566968827729895e-10,-5.218066603807081e-11,-5.218066603807081e-11,744.912620312687,0.2089577502448569,0.006388636130596687,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.36734694242477417,0.0,0.0,2.7777777777777777,-184.0,-0.7071949637249542,0.4082992026761427,-184.76500196618687,0.0,2.7777778591786118,-184.00000247444999,-0.0118171451613307,-0.14652623236179352,-0.056648436933755875,0.5383762717247009,0.10870584845542908,0.1030810996890068
0.12,0.008209209889173508,-0.01368943601846695,-0.007278022821992636,5.842686277901521e-06,-2.813706714732689e-06,-2.8137071694800397e-06,744.9119865882958,0.20877093224042098,0.006388636130596686,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.36734694242477417,0.36734694242477417,0.0,0.0,4.166666666666666,-184.0,-0.7071949637249542,0.4082992026761427,-184.76500196618687,0.0,4.166666788627427,-184.00000247310643,0.07214822620153427,-0.20084987580776215,-0.10653655976057053,1.1884080171585083,0.12324520945549011,0.08312451839447021
0.16,-0.0035742204636335373,-0.017187077552080154,-0.010775662958621979,-0.018508320674300194,-2.283363949306949e-11,-2.2833629084728635e-11,742.6610380403094,0.20809349497756188,0.0063886361305966885,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.4693877696990967,0.36734694242477417,0.0,0.0,5.555555555555555,-184.0,-0.7114193636751863,2.874545999154889,-185.87252666373195,0.0,5.555555717965612,-184.0000024712306,-0.06824464350938797,-0.231333389878273,-0.1469406932592392,-0.1952502578496933,-0.09648918360471725,-0.07317790389060974
0.2,-0.0024754833430051804,-0.02062537521123886,-0.01421396154910326,3.246161672798564e-11,-1.737417501534999e-11,-1.737418368896737e-11,744.9126203206274,0.2093627041064721,0.006388636130596688,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,0.36734694242477417,0.0,0.0,6.944444444444445,-184.0,-0.7128044809079352,3.7029272029855433,-186.23569899514428,0.0,6.944444647180646,-184.00000246882576,-0.048364244401454926,-0.2834709584712982,-0.20025336742401123,0.022898046299815178,-0.3545195162296295,-0.07040278613567352
0.24,-0.0013191476464271545,-0.02400258556008339,-0.017591172829270363,-0.0019393573747947812,-1.7049453862605368e-11,-1.7049460801499272e-11,744.7012202772094,0.20902418250597846,0.006388636130596685,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,0.36734694242477417,0.0,0.0,8.333333333333332,-184.0,-0.7141779239068302,4.534451239824149,-186.59582661649125,0.0,8.333333576260197,-184.00000246589542,-0.03393498808145523,-0.32117828726768494,-0.2462189942598343,-0.1998220533132553,-0.7087286710739136,-0.1734617054462433
0.28,-0.006514888256788254,-0.027320455759763718,-0.02090904302895069,-0.38123390078544617,-1.4277658048900133e-11,-1.4277658048900133e-11,543.0807083296249,0.09717486866678632,0.006388636130596686,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.9387755393981934,0.36734694242477417,0.0,0.0,9.722222222222221,-184.0,-0.7168893919945587,6.20691474047681,-187.30684446475854,0.0,9.722222505192178,-184.00000246244346,-0.19183066487312317,-0.3667753338813782,-0.28753238916397095,-0.4911196827888489,-0.9507366418838501,-0.20142923295497894
0.32,-0.0052451081573963165,-0.030575498938560486,-0.02416408434510231,-0.003067263402044773,-1.3799205701714445e-11,-1.379919963018228e-11,744.5773034229962,0.21004229160753404,0.006388636130596688,3.448966665596679,-1.5675957892444874,-1.5675957892444874,3.3061225414276123,0.36734694242477417,0.0,0.0,11.11111111111111,-184.0,-0.7182272152265421,7.047845308536788,-187.65768194484286,0.0,11.111111433964691,-184.0000024584738,-0.07736044377088547,-0.3068806827068329,-0.23906515538692474,0.23759084939956665,-0.42170536518096924,0.08833904564380646
0.36,0.0024936795234680176,-0.03377119451761246,-0.02735978178679943,3.3269498267429753e-11,-1.3738955285946819e-11,-1.3738970031096365e-11,744.9126203205395,0.20887070229732138,0.006388636130596686,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.3061225414276123,0.36734694242477417,0.0,0.0,12.5,-184.0,-0.7182272152265421,7.047845308536788,-187.65768194484286,0.0,12.500000362566114,-184.0000024539906,-0.0018074995605275035,-0.43950584530830383,-0.3545680642127991,0.6302289962768555,-1.3128814697265625,-0.46115297079086304
0.4,0.0038734152913093567,-0.030494391918182373,-0.030494391918182373,-0.004370825365185738,7.361663278970809e-07,-1.1433364671686874e-11,744.4280354694694,0.20849706812839663,0.006388636130596686,4.3450146033180586,-1.9232848701482805,-1.9232848701482805,3.6734695434570312,0.0,0.0,0.0,13.88888888888889,-184.0,0.0,8.29033061854632,-187.6075868379748,0.0,13.888889290984979,-184.00000244899834,0.021404443308711052,-0.40540966391563416,-0.395759254693985,0.5281015634536743,-1.0847102403640747,-0.6376162171363831
0.44,-0.0075138285756111145,-0.033567916601896286,-0.033567916601896286,-1.923299532791134e-05,-1.2386322870150401e-11,-1.2386322870150401e-11,744.9105341165607,0.21193624091497018,0.006388636130596688,4.7976077297920146,-2.0958964969277063,-2.0958964969277063,4.775510311126709,0.0,0.0,0.0,15.277777777777777,-184.0,0.0,10.83816249673392,-188.62404703298856,0.0,15.277778219210072,-184.00000244350161,-0.11393961310386658,-0.43546128273010254,-0.4328719675540924,0.006528399884700775,-1.353079080581665,-0.7472057342529297
0.48,0.0003855302929878235,-0.03658035770058632,-0.03658035770058632,2.705928536794744e-11,-1.031912662957657e-11,-1.031912662957657e-11,744.9126203212131,0.2089893908124148,0.006388636130596687,5.253173196945098,-2.2650170345774976,-2.2650170345774976,4.775510311126709,0.0,0.0,0.0,16.666666666666664,-184.0,0.0,10.83816249673392,-188.62404703298856,0.0,16.66666714723052,-184.00000243750526,-0.04621417447924614,-0.46605807542800903,-0.4773557484149933,0.5538456439971924,-1.4389344453811646,-0.7819315791130066
0.52,-0.004485569894313812,-0.039531707763671875,-0.039531707763671875,-0.0421159528195858,-8.60231937765965e-12,-8.60231937765965e-12,738.9662048349965,0.2059013452497392,0.006388636130596686,5.711654620339391,-2.4306449530710497,-2.4306449530710497,5.510204315185547,0.0,0.0,0.0,18.055555555555554,-184.0,0.0,12.552174058963255,-189.2854880460302,0.0,18.055556075035568,-184.00000243101414,-0.0740601047873497,-0.49753621220588684,-0.5012041330337524,-0.2775898575782776,-1.4271430969238281,-0.8324685096740723
0.56,-0.0028946474194526672,-0.04242197051644325,-0.04242197051644325,-1.4986405858508078e-06,-2.8057542400539148e-11,-2.8057542400539148e-11,744.9124577736253,0.20945325877857024,0.006388636130596685,6.172994818480228,-2.5927789830078436,-2.5927789830078436,5.877551078796387,0.0,0.0,0.0,19.444444444444443,-184.0,0.0,13.413800014842106,-189.6112680462195,0.0,19.4444450026149,-184.00000242403354,-0.046249955892562866,-0.5271072387695312,-0.5220675468444824,0.3059667646884918,-1.2982032299041748,-0.9280405640602112
0.6,-0.0012548565864562988,-0.04525289312005043,-0.04525289312005043,-6.978591926554145e-09,-1.5741456749207572e-11,-1.5741456749207572e-11,744.912619567216,0.2091600217964496,0.006388636130596687,6.637135857208807,-2.7514181125285178,-2.7514181125285178,6.244897842407227,0.0,0.0,0.0,20.833333333333332,-184.0,0.0,14.278498768234925,-189.93371847863753,0.0,20.833333929958233,-184.00000241656872,-0.034465204924345016,-0.574761152267456,-0.5726377367973328,0.09640730172395706,-1.467983603477478,-1.2518709897994995
0.64,0.006845220923423767,-0.04802098870277405,-0.04802098870277405,2.9684185665068696e-11,-1.0144185838556474e-11,-1.0144185838556474e-11,744.9126203209287,0.20878137027991522,0.006388636130596687,7.104019095007103,-2.9065615839906056,-2.9065615839906056,6.244897842407227,0.0,0.0,0.0,22.22222222222222,-184.0,0.0,14.278498768234925,-189.93371847863753,0.0,22.222222857055737,-184.0000024086252,0.0506315603852272,-0.6091181039810181,-0.6094813346862793,1.1913176774978638,-1.9449530839920044,-1.5075089931488037
0.68,-0.004240088164806366,-0.037906914949417114,-0.05072974041104317,-0.00035640638088807464,0.48212116956710815,-1.616398508097472e-11,744.8739274544749,0.2098184786429775,0.006388636130596685,7.573585229126211,-3.0582088904082383,-3.0582088904082383,7.3469390869140625,-0.7346938848495483,0.0,0.0,23.61111111111111,-184.0,1.45555714615987,17.66044489093192,-190.02726419359865,0.0,23.61111178389777,-184.0000024002087,-0.06961538642644882,-0.41242408752441406,-0.6542229056358337,-0.13015687465667725,-0.6627336740493774,-1.8034695386886597
0.72,-0.0024554282426834106,-0.0341414175927639,-0.05337565764784813,3.810625773259524e-11,0.003111932659521699,-1.2531762953738035e-11,744.912620320015,0.20935867195651744,0.006388636130596686,8.04577434244763,-3.206359771659947,-3.206359771659947,7.714285373687744,-1.1020407676696777,0.0,0.0,25.0,-184.0,2.1824958649270805,18.915562270950765,-189.89769937795674,0.0,25.0000007104751,-184.0000023913248,-0.041618503630161285,-0.4469758868217468,-0.6855345368385315,-0.039103392511606216,-1.3156840801239014,-1.7150670289993286
