Time,e1,e2,e3,edot1,edot2,edot3,Kp1,Ki1,Kd1,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-0.0065108975395560265,-9.94837682810612e-05,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-0.016673391684889793,761.9991861746361,0.33510512272197074,0.005329907985244339,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.36734694242477417,0.0,0.36734694242477417,0.0,0.0,-184.0,0.7071949637249542,0.4082992026761427,-184.76500196618687,0.0,-1.433179351732963e-14,-184.0000024755281,-0.08625957369804382,-0.029703347012400627,-0.08642738312482834,0.0030390098690986633,0.8251893520355225,0.12207472324371338
0.04,-0.0065108975395560265,-9.94837682810612e-05,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,1.0043063602971358e-11,761.9991861746361,0.33510512272197074,0.005329907985244339,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.36734694242477417,0.0,0.0,0.0,1.3888888888888888,-184.0,0.0,0.8149462349152361,-184.3899101585922,0.0,1.388888929631816,-184.00000247525816,-0.09170828759670258,-0.043752722442150116,-0.0368843711912632,0.012124929577112198,1.0530411005020142,0.8229205012321472
0.08,0.0008194851689040661,-0.0037192965392023325,-0.0037192965392023325,2.656251781030239e-11,-1.311682533422509e-11,-1.311682533422509e-11,784.7346717114561,0.3202556600314258,0.005696394990934286,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.0,0.0,0.0,2.7777777777777777,-184.0,0.0,0.8149462349152361,-184.3899101585922,0.0,2.7777778591786118,-184.00000247444999,0.020783381536602974,-0.04672546312212944,-0.044062983244657516,0.47231525182724,-0.13530966639518738,-0.07370825111865997
0.12,0.0017977962270379066,-0.007278022821992636,-0.007278022821992636,-1.0919063091278076,-1.9850085117290028e-11,-1.9850085117290028e-11,586.1010678316263,0.1429502592269133,0.0054918384701565905,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.7346938848495483,0.0,0.0,0.0,4.166666666666666,-184.0,0.0,1.6330321028263182,-184.75951428203763,0.0,4.166666788627427,-184.00000247310643,-0.2492455393075943,-0.09623830765485764,-0.1009710431098938,0.6741011738777161,-0.16897745430469513,-0.09845524281263351
0.16,0.009248606860637665,-0.010775662958621979,-0.010775662958621979,2.983569988290746e-11,-1.4124841053730908e-11,-1.4124841053730908e-11,747.7578911274212,0.34761760627929944,0.005090790911711234,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,0.7346938848495483,0.0,0.0,0.0,5.555555555555555,-184.0,0.0,1.6330321028263182,-184.75951428203763,0.0,5.555555717965612,-184.0000024712306,0.06649644672870636,-0.10949308425188065,-0.11516157537698746,1.5118411779403687,-0.18309365212917328,0.008823818527162075
0.2,0.003935931250452995,-0.01421396154910326,-0.01421396154910326,-0.0008605342009104788,-1.1777904172782794e-11,-1.1777904172782794e-11,772.6854311119369,0.3141709233767428,0.005642168788864899,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.4693877696990967,0.0,0.0,0.0,6.944444444444445,-184.0,0.0,3.2786099842531713,-185.48981376096114,0.0,6.944444647180646,-184.00000246882576,0.01816723495721817,-0.17482498288154602,-0.17876780033111572,1.2290802001953125,-0.20175407826900482,0.010979201644659042
0.24,-0.0013191476464271545,-0.017591172829270363,-0.017591172829270363,-5.5248293051590736e-08,-1.1568655755578305e-11,-1.1568655755578305e-11,784.3232793032605,0.32192729433947975,0.005674323921732165,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,0.0,0.0,0.0,8.333333333333332,-184.0,0.0,4.936706053388413,-186.20806377766627,0.0,8.333333576260197,-184.00000246589542,-0.02357330545783043,-0.23175013065338135,-0.23247987031936646,0.06148253008723259,-0.21493101119995117,-0.010828010737895966
0.28,-0.00010347366333007812,-0.02090904302895069,-0.02090904302895069,-0.15607982873916626,-1.1365377389216391e-11,-1.1365377389216391e-11,700.9786440665911,0.24957610421088805,0.005621469460990037,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,0.0,0.0,0.0,9.722222222222221,-184.0,0.0,5.770439439177291,-186.56260582370103,0.0,9.722222505192178,-184.00000246244346,-0.0915951356291771,-0.2815539836883545,-0.28582364320755005,0.9131097197532654,-0.5482634902000427,-0.32835274934768677
0.32,0.0011663064360618591,-0.02416408434510231,-0.02416408434510231,-2.209698202193522e-08,-1.1161754680244496e-11,-1.1161754680244496e-11,784.4860555509953,0.3198843600024895,0.005697801028337695,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,0.0,0.0,0.0,11.11111111111111,-184.0,0.0,6.607290860498563,-186.91405780554112,0.0,11.111111433964691,-184.0000024584738,-0.021055733785033226,-0.29905521869659424,-0.29889824986457825,0.9342166185379028,-0.3405647873878479,-0.20603981614112854
0.36,0.0024936795234680176,-0.020948369055986404,-0.02735978178679943,-1.2578937457874417e-05,0.0029674824327230453,-1.518291395385951e-11,781.5340067765765,0.3180658421583806,0.005688912296967488,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.3061225414276123,-0.36734694242477417,0.0,0.0,12.5,-184.0,0.7154227030924283,7.8449281805838655,-186.86415077090024,0.0,12.500000362566114,-184.0000024539906,-0.0027974790427833796,-0.27587148547172546,-0.3679395914077759,0.6704331040382385,-0.5735198259353638,-0.5852668285369873
