Time,e1,e2,e3,edot1,edot2,edot3,Kp1,Ki1,Kd1,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-9.94837682810612e-05,-0.0065108975395560265,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,1.2240166857150096e-18,784.8811503644822,0.3210867570467179,0.005689118004586762,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.0,0.36734694242477417,0.0,0.0,0.0,-184.0,-0.7057641421550818,-0.4074731174576288,-184.3899101585922,0.0,-1.433179351732963e-14,-184.0000024755281,-0.018006298691034317,-0.07913188636302948,-0.011206565424799919,0.5906076431274414,-0.233033686876297,0.498287558555603
0.04,-9.94837682810612e-05,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-0.003961500711739063,784.8811503644822,0.3210867570467179,0.005689118004586762,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.0,0.36734694242477417,0.36734694242477417,0.0,1.3888888888888888,-184.0,0.0,-0.816598405352307,-184.76500196618687,0.0,1.388888929631816,-184.00000247525816,0.006092403084039688,-0.0845983624458313,-0.08791831135749817,0.7552391290664673,-0.14157497882843018,-0.07484126836061478
0.08,0.0008194851689040661,-0.01013070996850729,-0.01013070996850729,-0.00014259459567256272,-2.7573538938230335e-11,-2.7575013453184916e-11,784.6621376424665,0.32018575973184604,0.005696394990934286,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,2.7777777777777777,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,2.7777778591786118,-184.00000247444999,-0.002148911589756608,-0.13696862757205963,-0.1432052105665207,0.7784725427627563,-0.10323663055896759,-0.025666598230600357
0.12,0.008209209889173508,-0.01368943601846695,-0.007278022821992636,2.974969229296853e-11,-1.4326801897612818e-11,3.022526890231192e-12,750.3746107366147,0.33366130166985936,0.005238022784557461,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.36734694242477417,0.36734694242477417,0.0,0.0,4.166666666666666,-184.0,-0.7071949637249542,0.4082992026761427,-184.76500196618687,0.0,4.166666788627427,-184.00000247310643,0.07656817883253098,-0.17915959656238556,-0.0932246521115303,1.6076246500015259,-0.20892858505249023,-0.05188874155282974
0.16,0.009248606860637665,-0.017187077552080154,-0.010775662958621979,-0.003111932659521699,-1.65657505074579e-11,-1.65657505074579e-11,746.1546910252033,0.3458391227097037,0.005090790911711234,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,0.7346938848495483,0.36734694242477417,0.0,0.0,5.555555555555555,-184.0,-0.7086145065454629,1.2272286328209885,-185.13715240197683,0.0,5.555555717965612,-184.0000024712306,0.09531828761100769,-0.22146284580230713,-0.14323221147060394,1.170136570930481,-0.13410133123397827,-0.04013970121741295
0.2,-0.0024754833430051804,-0.01421396154910326,-0.01421396154910326,-0.001665384159423411,5.266644507173623e-07,-9.095100540756906e-12,780.7571126060043,0.32144093771109644,0.005644747595433337,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,0.0,0.0,0.0,6.944444444444445,-184.0,0.0,4.106095302894083,-185.8504579384079,0.0,6.944444647180646,-184.00000246882576,-0.020136088132858276,-0.17623965442180634,-0.18266813457012177,-0.12709294259548187,-0.08915989100933075,0.012742992490530014
0.24,-0.0013191476464271545,-0.017591172829270363,-0.017591172829270363,-3.2164268493652344,-1.1592725043807484e-11,-1.1592725043807484e-11,561.4711295821611,0.10510382488681042,0.005674323921732165,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,0.0,0.0,0.0,8.333333333333332,-184.0,0.0,4.936706053388413,-186.20806377766627,0.0,8.333333576260197,-184.00000246589542,-0.8970281481742859,-0.24434708058834076,-0.2453269213438034,1.400158405303955,-0.3873268961906433,-0.2182956337928772
0.28,-0.00010347366333007812,-0.02090904302895069,-0.02090904302895069,-1.8205913931979012e-07,-1.2580303986042818e-11,-1.2580303986042818e-11,784.8809903371437,0.3210899606607743,0.005689082012475291,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,0.0,0.0,0.0,9.722222222222221,-184.0,0.0,5.770439439177291,-186.56260582370103,0.0,9.722222505192178,-184.00000246244346,0.02240637317299843,-0.19940276443958282,-0.1980574131011963,0.36758291721343994,-0.21938014030456543,-0.09460380673408508
0.32,0.0011663064360618591,-0.02416408434510231,-0.02416408434510231,-1.681324192759348e-06,-1.3117844484267227e-11,-1.3117844484267227e-11,784.4852117063056,0.31988354740790237,0.005697801028337695,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,0.0,0.0,0.0,11.11111111111111,-184.0,0.0,6.607290860498563,-186.91405780554112,0.0,11.111111433964691,-184.0000024584738,0.022144369781017303,-0.31684064865112305,-0.32267454266548157,0.7480509281158447,-0.6294199824333191,-0.4434798061847687
0.36,0.0024936795234680176,-0.020948369055986404,-0.02735978178679943,-0.0066215223632752895,0.21288132667541504,-1.5151376681066253e-11,778.1603134570441,0.31482927903655106,0.005688912296967488,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.3061225414276123,-0.36734694242477417,0.0,0.0,12.5,-184.0,0.7154227030924283,7.8449281805838655,-186.86415077090024,0.0,12.500000362566114,-184.0000024539906,0.04871073737740517,-0.2138521373271942,-0.37475237250328064,0.9420920014381409,-0.42115193605422974,-0.6326492428779602
