Time,e1,e2,e3,edot1,edot2,edot3,Kp,Ki,Kd,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-0.0065108975395560265,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,1050.0,10,0.015,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,0.0,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,-1.433179351732963e-14,-184.0000024755281,-0.13705623149871826,-0.12290053814649582,-0.12893684208393097,0.11323374509811401,-0.2246626317501068,0.023907054215669632
0.04,-0.0065108975395560265,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,1050.0,10,0.015,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,1.3888888888888888,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,1.388888929631816,-184.00000247525816,-0.13740764558315277,-0.12618689239025116,-0.12793824076652527,-0.041172102093696594,-0.3745238482952118,-0.12509745359420776
0.08,0.0008194851689040661,-0.01013070996850729,-0.01013070996850729,8.654217208310666e-13,-4.2735365485095655e-13,-4.2735365485095655e-13,1050.0,10,0.015,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,2.7777777777777777,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,2.7777778591786118,-184.00000247444999,-0.013806824572384357,-0.1907661259174347,-0.18850725889205933,0.12238601595163345,-0.28738677501678467,-0.16518613696098328
0.12,0.0017977962270379066,-0.01368943601846695,-0.01368943601846695,-0.00023219163995236158,-4.700550387294611e-13,-4.700550387294611e-13,1050.0,10,0.015,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.7346938848495483,0.36734694242477417,0.36734694242477417,0.0,4.166666666666666,-184.0,0.0,0.8197731639068594,-185.51738634103066,0.0,4.166666788627427,-184.00000247310643,-0.008892359212040901,-0.2586590051651001,-0.2563666105270386,0.6871814727783203,-0.4420938491821289,-0.27047279477119446
0.16,-0.0035742204636335373,-0.010775662958621979,-0.017187077552080154,-3.389571189880371,4.248391916039651e-11,-2.4165931300328125e-13,1050.0,10,0.015,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.4693877696990967,0.0,0.36734694242477417,0.0,5.555555555555555,-184.0,0.7114193636751863,2.874545999154889,-185.87252666373195,0.0,5.555555717965612,-184.0000024712306,-1.5598328113555908,-0.20182658731937408,-0.31658652424812317,0.8219046592712402,-0.2108188271522522,-0.4610685110092163
0.2,-0.008886894211173058,-0.01421396154910326,-0.02062537521123886,-0.0013876276789233088,-2.382991536303142e-13,-2.382991536303142e-13,1050.0,10,0.015,2.128546368772262,-1.0079325314075522,-1.0079325314075522,2.2040815353393555,0.0,0.36734694242477417,0.0,6.944444444444445,-184.0,0.7141779239068302,4.534451239824149,-186.59582661649125,0.0,6.944444647180646,-184.00000246882576,-0.19703491032123566,-0.27280718088150024,-0.38838687539100647,0.22371144592761993,-0.48287373781204224,-0.5200921893119812
0.24,-0.0013191476464271545,-0.017591172829270363,-0.02400258556008339,5.241211653052302e-13,-2.3406553388213847e-13,-2.3406553388213847e-13,1050.0,10,0.015,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,0.0,0.36734694242477417,0.0,8.333333333333332,-184.0,0.7141779239068302,4.534451239824149,-186.59582661649125,0.0,8.333333576260197,-184.00000246589542,-0.05493871122598648,-0.33086109161376953,-0.44921576976776123,0.25127530097961426,-0.6669289469718933,-0.5912105441093445
0.28,-0.00010347366333007812,-0.02090904302895069,-0.027320455759763718,-0.9146695137023926,-2.7081375336690527e-13,-2.7081375336690527e-13,1050.0,10,0.015,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,0.0,0.36734694242477417,0.0,9.722222222222221,-184.0,0.7155395946527243,5.369115293138557,-186.95288391698196,0.0,9.722222505192178,-184.00000246244346,-0.24924400448799133,-0.3714255392551422,-0.4966377317905426,0.34067535400390625,-1.0761384963989258,-0.9284247159957886
0.32,-0.0052451081573963165,-0.02416408434510231,-0.030575498938560486,-0.0006097010336816311,-2.8340575871331486e-13,-2.834058942385864e-13,1050.0,10,0.015,3.448966665596679,-1.5675957892444874,-1.5675957892444874,3.3061225414276123,0.0,0.36734694242477417,0.0,11.11111111111111,-184.0,0.7182272152265421,7.047845308536788,-187.65768194484286,0.0,11.111111433964691,-184.0000024584738,-0.12221406400203705,-0.4386005997657776,-0.5544063448905945,-0.012065507471561432,-1.2753615379333496,-1.3289620876312256
0.36,-0.003917735069990158,-0.02735978178679943,-0.03377119451761246,-0.00012003441224806011,-2.365030372063204e-13,-2.365028474709402e-13,1050.0,10,0.015,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.6734695434570312,0.0,0.36734694242477417,0.0,12.5,-184.0,0.7195529631969076,7.891902532881456,-188.00536992544502,0.0,12.500000362566114,-184.0000024539906,-0.09851836413145065,-0.494310200214386,-0.6140252351760864,0.03353540599346161,-1.483622670173645,-1.414968729019165
