Time,e1,e2,e3,edot1,edot2,edot3,eta1,eta2,eta3,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-9.94837682810612e-05,-9.94837682810612e-05,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,665.6418275963144,665.6418275963144,665.6418275963144,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.0,0.0,0.0,0.0,0.0,-184.0,0.0,-7.165896722166769e-15,-184.0173703997271,0.0,-1.433179351732963e-14,-184.0000024755281,-0.11015883088111877,-0.10654385387897491,-0.10755842924118042,0.036220964044332504,-0.19222524762153625,-0.12401553243398666
0.04,-9.94837682810612e-05,-9.94837682810612e-05,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,665.6418275963144,665.6418275963144,665.6418275963144,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.0,0.0,0.0,0.0,1.3888888888888888,-184.0,0.0,-7.165896722166769e-15,-184.0173703997271,0.0,1.388888929631816,-184.00000247525816,-0.10592791438102722,-0.10270532220602036,-0.10404769331216812,-0.1094801053404808,-0.262641966342926,-0.19183893501758575
0.08,0.007230898831039667,0.0026921171229332685,-0.0037192965392023325,0.4528348743915558,0.25346800684928894,-0.7167444825172424,692.0133722174535,680.565862237697,698.6207046176746,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.0,-0.36734694242477417,0.0,0.0,2.7777777777777777,-184.0,0.7030425729351433,0.40590181873586484,-183.6419203167219,0.0,2.7777778591786118,-184.00000247444999,0.7507410049438477,0.6633762717247009,-1.8640958070755005,-0.16611742973327637,2.070466995239258,1.414818525314331
0.12,0.008209209889173508,-0.0008666091598570347,-0.0008666091598570347,-0.4102631211280823,0.5503383278846741,0.5059221386909485,689.9945797750462,695.5384938554749,694.1196154597744,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.36734694242477417,-0.36734694242477417,-0.36734694242477417,0.0,4.166666666666666,-184.0,0.0,1.6234070653916217,-183.63648003622637,0.0,4.166666788627427,-184.00000247310643,0.3757305145263672,0.6931332349777222,0.7013007998466492,0.4205557107925415,1.514764428138733,1.2921078205108643
0.16,0.0028371941298246384,0.0020471643656492233,-0.004364249296486378,-0.10079453885555267,0.7432001829147339,0.1696978211402893,670.8599730827037,698.8755823515808,675.0744526070537,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.1020407676696777,-0.7346938848495483,-0.36734694242477417,0.0,5.555555555555555,-184.0,0.7045412338150513,3.6592673008737666,-183.97920488711623,0.0,5.555555717965612,-184.0000024712306,0.5307491421699524,0.898193359375,-0.5989106893539429,0.3327786326408386,-1.7638728618621826,-1.001325249671936
0.2,-0.0024754833430051804,-0.007802547886967659,-0.007802547886967659,-0.301412433385849,-0.4529283046722412,-0.7450553774833679,683.6836709557988,692.0174825397447,698.8917590751433,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,-0.36734694242477417,-0.36734694242477417,0.0,6.944444444444445,-184.0,0.0,4.907452369763382,-185.07677552918344,0.0,6.944444647180646,-184.00000246882576,-0.6528477668762207,-0.731224000453949,-1.4968239068984985,-0.6028202772140503,0.762086033821106,1.8688617944717407
0.24,-0.0013191476464271545,-0.004768345504999161,-0.004768345504999161,-0.256058931350708,0.12864887714385986,0.3799114525318146,680.7366437439725,672.5115998440826,688.3850186008247,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,-0.7346938848495483,-0.7346938848495483,0.0,8.333333333333332,-184.0,0.0,6.529026232464516,-184.6502181593942,0.0,8.333333576260197,-184.00000246589542,-0.68011873960495,-0.5383647084236145,-0.05453537404537201,-1.1694447994232178,-1.272371530532837,1.141902208328247
0.28,-0.00010347366333007812,-0.00808621570467949,-0.00808621570467949,-0.2501194477081299,-0.05215225741267204,-0.09935291111469269,680.3449390456957,668.1839284911923,670.7767126147883,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,-0.7346938848495483,-0.7346938848495483,0.0,9.722222222222221,-184.0,0.0,7.358930255795312,-184.99475925560185,0.0,9.722222505192178,-184.00000246244346,-0.664661169052124,-0.5671013593673706,-0.5977663397789001,-0.7176120281219482,-1.4065918922424316,-1.0341033935546875
0.32,0.0011663064360618591,-0.004929844290018082,-0.011341257020831108,-0.599329948425293,0.4811133146286011,-0.34345653653144836,696.7732871289998,693.1923307336189,686.2857423571287,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,-1.1020407676696777,-0.7346938848495483,0.0,11.11111111111111,-184.0,0.7085593978906349,8.583802255732635,-184.940184348556,0.0,11.111111433964691,-184.0000024584738,-0.8483823537826538,0.7744101881980896,-0.7362511157989502,0.07627665996551514,0.3659098148345947,-0.13799786567687988
0.36,0.008905094116926193,-0.0017141271382570267,-0.014536954462528229,0.6908458471298218,0.10978216677904129,-0.33544471859931946,698.3226184076351,671.3841293226307,685.8031325152255,3.895449361510757,-1.7471839477341022,-1.7471839477341022,2.9387755393981934,-1.4693877696990967,-0.7346938848495483,0.0,12.5,-184.0,1.4143588249110912,8.973999796573956,-184.54127003202734,0.0,12.500000362566114,-184.0000024539906,0.7330397963523865,0.6205434203147888,-0.7604960799217224,1.8272279500961304,2.3370609283447266,-0.9592629671096802
0.4,-0.0025379955768585205,-0.004848737269639969,-0.004848737269639969,-0.6672347187995911,-0.4062455892562866,0.7938970923423767,698.0028490652916,689.7893655330272,699.24889167685,4.3450146033180586,-1.9232848701482805,-1.9232848701482805,4.040816307067871,-1.4693877696990967,-1.4693877696990967,0.0,13.88888888888889,-184.0,0.0,12.25413774643218,-184.73385824284554,0.0,13.888889290984979,-184.00000244899834,-0.932912290096283,-0.8527612686157227,1.721885323524475,0.6653757691383362,2.2633256912231445,-1.0560603141784668
0.44,-0.0011024102568626404,-0.0015108473598957062,-0.007922261953353882,-0.629254937171936,0.5630397200584412,-0.2752010226249695,697.3772382825407,695.8902031092989,681.9922601335387,4.7976077297920146,-2.0958964969277063,-2.0958964969277063,4.408163070678711,-1.8367347717285156,-1.4693877696990967,0.0,15.277777777777777,-184.0,0.7082097052283709,13.475824238078111,-184.64723070028924,0.0,15.277778219210072,-184.00000244350161,-0.8738533854484558,0.8224366903305054,-0.7382411360740662,0.960922122001648,-0.35407280921936035,-0.6917828321456909
0.48,0.0003855302929878235,-0.004523288458585739,-0.004523288458585739,-0.2888915240764618,0.11934230476617813,0.4004969000816345,682.8807401178389,671.9509902237897,689.4914765824195,5.253173196945098,-2.2650170345774976,-2.2650170345774976,4.775510311126709,-1.8367347717285156,-1.8367347717285156,0.0,16.666666666666664,-184.0,0.0,14.696605229784183,-184.55553133419355,0.0,16.66666714723052,-184.00000243750526,-0.7436559796333313,-0.5943006277084351,0.7298829555511475,-0.834784746170044,-0.8225395679473877,1.2002995014190674
0.52,0.0019258484244346619,-0.007474638521671295,-0.001063227653503418,-0.5582152009010315,-0.09167775511741638,0.4421596825122833,695.7593211881415,670.3373265269229,691.5344040587812,5.711654620339391,-2.4306449530710497,-2.4306449530710497,5.142857074737549,-1.8367347717285156,-2.2040815353393555,0.0,18.055555555555554,-184.0,-0.707943238404618,15.91623470202135,-184.45309836150042,0.0,18.055556075035568,-184.00000243101414,-0.847630500793457,-0.6500667929649353,0.7608368396759033,0.39697861671447754,-1.5819200277328491,0.5656219124794006
0.56,-0.0028946474194526672,-0.0039534904062747955,-0.0039534904062747955,-0.32131266593933105,0.1587827503681183,-0.47278839349746704,684.9356891481998,674.3801779167075,692.858820276173,6.172994818480228,-2.5927789830078436,-2.5927789830078436,5.877551078796387,-2.2040815353393555,-2.2040815353393555,0.0,19.444444444444443,-184.0,0.0,17.982751933514926,-184.64272935135335,0.0,19.4444450026149,-184.00000242403354,-0.6670487523078918,-0.48773661255836487,-1.6410890817642212,-1.4736578464508057,0.2925475835800171,1.471137285232544
0.6,-0.0012548565864562988,-0.006784413009881973,-0.006784413009881973,-0.22626575827598572,-0.21439091861248016,-0.06862638145685196,678.7681206004838,677.9841441337655,669.0585601292315,6.637135857208807,-2.7514181125285178,-2.7514181125285178,6.244897842407227,-2.2040815353393555,-2.2040815353393555,0.0,20.833333333333332,-184.0,0.0,18.833547626255182,-184.93654696039923,0.0,20.833333929958233,-184.00000241656872,-0.6617249250411987,-0.638796865940094,-0.59752357006073,-1.1490874290466309,-1.5126657485961914,-1.4948413372039795
0.64,0.00043380260467529297,-0.003141093999147415,-0.003141093999147415,-0.8997623324394226,0.660897970199585,0.5047581195831299,699.6915121588623,697.9084618096252,694.0783165032731,7.104019095007103,-2.9065615839906056,-2.9065615839906056,6.612245082855225,-2.5714285373687744,-2.5714285373687744,0.0,22.22222222222222,-184.0,0.0,20.41942772975566,-184.39058185596613,0.0,22.222222857055737,-184.0000024086252,-1.86908757686615,0.8463366627693176,0.7418652176856995,1.9030486345291138,-1.7511934041976929,0.17801380157470703
0.68,0.002171330153942108,-0.005849845707416534,-0.005849845707416534,-0.24410182237625122,0.1022101566195488,0.517565906047821,679.9474737769385,670.9419530349903,694.5209442100737,7.573585229126211,-3.0582088904082383,-3.0582088904082383,6.9795918464660645,-2.5714285373687744,-2.5714285373687744,0.0,23.61111111111111,-184.0,0.0,21.273470243665745,-184.67326917509254,0.0,23.61111178389777,-184.0000024002087,-0.7368811964988708,-0.6159483790397644,0.8179396986961365,-1.0741792917251587,-1.3292198181152344,-1.2502779960632324
0.72,0.00395597517490387,-0.002084348350763321,-0.002084348350763321,0.226261705160141,0.3507256507873535,0.1349877417087555,678.7678526951659,686.717415473294,672.8981552666427,8.04577434244763,-3.206359771659947,-3.206359771659947,7.3469390869140625,-2.9387755393981934,-2.9387755393981934,0.0,25.0,-184.0,0.0,22.85050726534664,-184.10757540405834,0.0,25.0000007104751,-184.0000023913248,0.511447548866272,0.6532914042472839,0.5621640086174011,0.47404947876930237,0.3298299312591553,0.6633621454238892
