Time,e1,e2,e3,edot1,edot2,edot3,Kp,Ki,Kd,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-9.94837682810612e-05,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,1050.0,10,0.015,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.0,0.36734694242477417,0.36734694242477417,0.0,0.0,-184.0,0.0,-0.816598405352307,-184.76500196618687,0.0,-1.433179351732963e-14,-184.0000024755281,0.01788063533604145,-0.12223904579877853,-0.12412622570991516,0.6157909631729126,-0.1420135796070099,-0.06390273571014404
0.04,-9.94837682810612e-05,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,1050.0,10,0.015,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.0,0.36734694242477417,0.36734694242477417,0.0,1.3888888888888888,-184.0,0.0,-0.816598405352307,-184.76500196618687,0.0,1.388888929631816,-184.00000247525816,-0.049687277525663376,-0.1230328306555748,-0.12623882293701172,0.9403573274612427,-0.1548951119184494,-0.023214731365442276
0.08,0.0008194851689040661,-0.01013070996850729,-0.01013070996850729,-1.903601498653984e-09,-4.708277496177915e-13,-4.708277496177915e-13,1050.0,10,0.015,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,2.7777777777777777,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,2.7777778591786118,-184.00000247444999,0.019159331917762756,-0.18319693207740784,-0.1830071657896042,0.7230537533760071,-0.08347158133983612,-0.006032466888427734
0.12,0.008209209889173508,-0.007278022821992636,-0.007278022821992636,5.105716197051358e-13,2.484114469680776e-09,0.5727896094322205,1050.0,10,0.015,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.36734694242477417,0.0,0.0,0.0,4.166666666666666,-184.0,0.0,0.8149462349152361,-184.3899101585922,0.0,4.166666788627427,-184.00000247310643,0.12640468776226044,-0.13712145388126373,-0.009180639870464802,1.3678925037384033,-0.10961157083511353,0.9685707092285156
0.16,0.009248606860637665,-0.010775662958621979,-0.010775662958621979,-0.575625479221344,-1.494922485497166e-13,-5.337027884520437e-14,1050.0,10,0.015,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,0.7346938848495483,0.0,0.0,0.0,5.555555555555555,-184.0,0.0,1.6330321028263182,-184.75951428203763,0.0,5.555555717965612,-184.0000024712306,-0.017632298171520233,-0.20308782160282135,-0.20771189033985138,0.819907546043396,-0.09809932857751846,-0.039291009306907654
0.2,-0.0024754833430051804,-0.01421396154910326,-0.01421396154910326,-0.07687309384346008,-1.1354607439830952e-13,-1.1354607439830952e-13,1050.0,10,0.015,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,0.0,0.0,0.0,6.944444444444445,-184.0,0.0,4.106095302894083,-185.8504579384079,0.0,6.944444647180646,-184.00000246882576,-0.10549156367778778,-0.2667599022388458,-0.27160951495170593,0.16982416808605194,-0.45766061544418335,-0.2590818703174591
0.24,-0.0013191476464271545,-0.017591172829270363,-0.017591172829270363,-9.294234359913389e-07,-1.5451153540218393e-13,-1.5451153540218393e-13,1050.0,10,0.015,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,0.0,0.0,0.0,8.333333333333332,-184.0,0.0,4.936706053388413,-186.20806377766627,0.0,8.333333576260197,-184.00000246589542,-0.03315666317939758,-0.33101603388786316,-0.3302205801010132,0.008522965013980865,-0.6190166473388672,-0.4090120792388916
0.28,-0.00010347366333007812,-0.01449762936681509,-0.02090904302895069,-1.2089418355287762e-10,9.672086048739814e-11,-2.0950263550888193e-13,1050.0,10,0.015,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,-0.36734694242477417,0.0,0.0,9.722222222222221,-184.0,0.7127528970206661,6.170062388140151,-186.16938189978487,0.0,9.722222505192178,-184.00000246244346,-0.044096484780311584,-0.2595502734184265,-0.3770529627799988,0.7881457805633545,-0.5750081539154053,-0.5363959670066833
0.32,0.0011663064360618591,-0.017752669751644135,-0.02416408434510231,-0.0006156486342661083,-2.2559811820293402e-13,-2.2559837570094998e-13,1050.0,10,0.015,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,-0.36734694242477417,0.0,0.0,11.11111111111111,-184.0,0.7140937414542162,7.005947075364886,-186.5183209327343,0.0,11.111111433964691,-184.0000024584738,0.03882989659905434,-0.3263843357563019,-0.44193100929260254,0.5421395301818848,-0.6338881254196167,-0.7272985577583313
0.36,0.0024936795234680176,-0.020948369055986404,-0.020948369055986404,-8.570322784784423e-10,-1.8845835265610122e-13,5.707822197109635e-07,1050.0,10,0.015,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.3061225414276123,-0.36734694242477417,-0.36734694242477417,0.0,12.5,-184.0,0.0,8.2409540949912,-186.4686677648303,0.0,12.500000362566114,-184.0000024539906,0.028145553544163704,-0.3810752332210541,-0.39056071639060974,1.1866570711135864,-0.6772326231002808,-0.3702472448348999
