Time,e1,e2,e3,edot1,edot2,edot3,Kp,Ki,Kd,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-0.0065108975395560265,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,1050.0,10,0.015,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,0.0,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,-1.433179351732963e-14,-184.0000024755281,-0.1529608815908432,-0.1331373155117035,-0.13990281522274017,0.15928584337234497,-0.15354004502296448,-0.1471705287694931
0.04,-0.0065108975395560265,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,1050.0,10,0.015,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,1.3888888888888888,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,1.388888929631816,-184.00000247525816,-0.15390996634960175,-0.13378863036632538,-0.14216800034046173,0.16826723515987396,-0.17641985416412354,-0.03805771470069885
0.08,0.0008194851689040661,-0.01013070996850729,-0.01013070996850729,1.0181431435787869e-12,-5.02768996140518e-13,-5.02768996140518e-13,1050.0,10,0.015,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,2.7777777777777777,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,2.7777778591786118,-184.00000247444999,-0.021012848243117332,-0.20355886220932007,-0.20790733397006989,0.13807159662246704,-0.12424561381340027,-0.002115558832883835
0.12,0.0017977962270379066,-0.007278022821992636,-0.01368943601846695,-3.2976927286654245e-06,0.0001405380025971681,-3.995467964725691e-13,1050.0,10,0.015,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.7346938848495483,0.0,0.36734694242477417,0.0,4.166666666666666,-184.0,0.7086145065454629,1.2272286328209885,-185.13715240197683,0.0,4.166666788627427,-184.00000247310643,0.012174870818853378,-0.14813342690467834,-0.26803985238075256,0.592833936214447,-0.009705506265163422,-0.05384991317987442
0.16,-0.0035742204636335373,-0.010775662958621979,-0.017187077552080154,-2.3867329218774103e-05,-2.203918200282401e-13,-2.2043731586190302e-13,1050.0,10,0.015,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.4693877696990967,0.0,0.36734694242477417,0.0,5.555555555555555,-184.0,0.7114193636751863,2.874545999154889,-185.87252666373195,0.0,5.555555717965612,-184.0000024712306,-0.09809505194425583,-0.21336263418197632,-0.3331230878829956,0.09557300060987473,-0.11359485983848572,-0.24167053401470184
0.2,-0.0024754833430051804,-0.01421396154910326,-0.02062537521123886,-1.0082188556248539e-11,-2.382991536303142e-13,-2.382991536303142e-13,1050.0,10,0.015,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,0.0,0.36734694242477417,0.0,6.944444444444445,-184.0,0.7128044809079352,3.7029272029855433,-186.23569899514428,0.0,6.944444647180646,-184.00000246882576,-0.07570253312587738,-0.2711353898048401,-0.3916209936141968,0.12164338678121567,-0.4398993253707886,-0.551089346408844
0.24,-0.0013191476464271545,-0.017591172829270363,-0.02400258556008339,-2.1865782795504884e-10,-2.3406553388213847e-13,-2.3406553388213847e-13,1050.0,10,0.015,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,0.0,0.36734694242477417,0.0,8.333333333333332,-184.0,0.7141779239068302,4.534451239824149,-186.59582661649125,0.0,8.333333576260197,-184.00000246589542,-0.05846363678574562,-0.33294206857681274,-0.4528188705444336,0.1228971928358078,-0.5883923172950745,-0.8081265091896057
0.28,-0.00010347366333007812,-0.02090904302895069,-0.027320455759763718,-0.003445068607106805,-3.179432899683837e-13,-3.179432899683837e-13,1050.0,10,0.015,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,0.0,0.36734694242477417,0.0,9.722222222222221,-184.0,0.7155395946527243,5.369115293138557,-186.95288391698196,0.0,9.722222505192178,-184.00000246244346,-0.0347120426595211,-0.3851751685142517,-0.507842481136322,-0.03321491926908493,-0.816647469997406,-0.9601671099662781
0.32,-0.0052451081573963165,-0.02416408434510231,-0.02416408434510231,-1.0692129762901459e-05,-2.0495378397905606e-13,7.023161607833117e-09,1050.0,10,0.015,3.448966665596679,-1.5675957892444874,-1.5675957892444874,3.3061225414276123,0.0,0.0,0.0,11.11111111111111,-184.0,0.0,7.4472560671002235,-187.26239356767093,0.0,11.111111433964691,-184.0000024584738,-0.13170333206653595,-0.4410809576511383,-0.4559948146343231,0.035481564700603485,-1.0300112962722778,-0.7645826935768127
0.36,-0.003917735069990158,-0.02735978178679943,-0.02735978178679943,-4.471576442455216e-10,-1.886541595684521e-13,-1.886541595684521e-13,1050.0,10,0.015,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.6734695434570312,0.0,0.0,0.0,12.5,-184.0,0.0,8.29033061854632,-187.6075868379748,0.0,12.500000362566114,-184.0000024539906,-0.10281819850206375,-0.49369385838508606,-0.5031893253326416,0.15487879514694214,-1.1692980527877808,-0.8619674444198608
