Time,e1,e2,e3,edot1,edot2,edot3,eta1,eta2,eta3,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-9.94837682810612e-05,-9.94837682810612e-05,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,650.0,650.0,650.0,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.0,0.0,0.0,0.0,0.0,-184.0,0.0,-7.165896722166769e-15,-184.0173703997271,0.0,-1.433179351732963e-14,-184.0000024755281,-0.10494779795408249,-0.10218387097120285,-0.1032581627368927,0.06428579241037369,-0.1008467972278595,-0.02395189180970192
0.04,-9.94837682810612e-05,-9.94837682810612e-05,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,650.0,650.0,650.0,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.0,0.0,0.0,0.0,1.3888888888888888,-184.0,0.0,-7.165896722166769e-15,-184.0173703997271,0.0,1.388888929631816,-184.00000247525816,-0.1056760624051094,-0.10303246229887009,-0.10362649708986282,0.17550121247768402,-0.014749365858733654,-0.03359825536608696
0.08,0.0008194851689040661,0.0026921171229332685,0.0026921171229332685,-0.01615435630083084,0.6109306216239929,0.6667608022689819,650.0,650.0,650.0,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,-0.36734694242477417,-0.36734694242477417,0.0,2.7777777777777777,-184.0,0.0,1.6234070653916217,-183.63648003622637,0.0,2.7777778591786118,-184.00000247444999,0.47849565744400024,0.7223130464553833,0.7314223051071167,1.9718811511993408,-0.42376458644866943,0.6636919379234314
0.12,0.0017977962270379066,-0.007278022821992636,-0.007278022821992636,-0.033292192965745926,-0.4603763222694397,-0.11736956238746643,650.0,650.0,650.0,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.7346938848495483,0.0,0.0,0.0,4.166666666666666,-184.0,0.0,1.6330321028263182,-184.75951428203763,0.0,4.166666788627427,-184.00000247310643,0.5439085960388184,-0.7683584690093994,-0.6073713302612305,2.625546932220459,0.5292067527770996,-1.3801212310791016
0.16,-0.0035742204636335373,-0.004364249296486378,-0.004364249296486378,-0.23130324482917786,0.15134288370609283,0.004365734290331602,650.0,650.0,650.0,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.4693877696990967,-0.36734694242477417,-0.36734694242477417,0.0,5.555555555555555,-184.0,0.0,4.081795161050506,-184.72117563625696,0.0,5.555555717965612,-184.0000024712306,-0.6172656416893005,-0.4748038649559021,-0.53029865026474,-1.0842698812484741,-1.1728057861328125,-1.1185789108276367
0.2,-0.0024754833430051804,-0.007802547886967659,-0.001391134224832058,-0.03640647605061531,-0.15838536620140076,0.6667440533638,650.0,650.0,650.0,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,-0.36734694242477417,-0.7346938848495483,0.0,6.944444444444445,-184.0,-0.7072861645739441,5.305640029717803,-184.68836578449083,0.0,6.944444647180646,-184.00000246882576,-0.6016414165496826,-0.6409707069396973,0.8400198221206665,-0.833700954914093,-1.0808497667312622,-0.376848429441452
0.24,0.005092263221740723,-0.004768345504999161,-0.004768345504999161,0.2898155152797699,-0.041958391666412354,0.049322206526994705,650.0,650.0,650.0,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,1.8367347717285156,-0.7346938848495483,-0.7346938848495483,0.0,8.333333333333332,-184.0,0.0,5.702175797178082,-184.30264028782165,0.0,8.333333576260197,-184.00000246589542,0.6675617694854736,-0.5928800702095032,-0.5656096935272217,2.1371145248413086,-1.342078685760498,-0.9554768204689026
0.28,-0.00010347366333007812,-0.00808621570467949,-0.0016748029738664627,-0.039197083562612534,-0.23813776671886444,0.7031825184822083,650.0,650.0,650.0,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,-0.7346938848495483,-1.1020407676696777,0.0,9.722222222222221,-184.0,-0.7072361943019355,7.751849822759615,-184.60118341869125,0.0,9.722222505192178,-184.00000246244346,-0.5962042212486267,-0.6708213090896606,0.8607473373413086,-1.2859272956848145,-1.1574900150299072,-1.0060490369796753
0.32,0.0011663064360618591,-0.004929844290018082,-0.011341257020831108,-0.1921217441558838,0.6612553000450134,-0.22072258591651917,650.0,650.0,650.0,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,-1.1020407676696777,-0.7346938848495483,0.0,11.11111111111111,-184.0,0.7085593978906349,8.583802255732635,-184.940184348556,0.0,11.111111433964691,-184.0000024584738,-0.6567932963371277,0.8553419709205627,-0.6679849028587341,-0.455544650554657,-1.2562534809112549,-0.8374985456466675
0.36,-0.003917735069990158,-0.008125541731715202,-0.008125541731715202,-0.6487361788749695,-0.5220627784729004,0.0045131198130548,650.0,650.0,650.0,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.6734695434570312,-1.1020407676696777,-1.1020407676696777,0.0,12.5,-184.0,0.0,10.645009355904932,-185.21073630971094,0.0,12.500000362566114,-184.0000024539906,-0.8004872798919678,-0.7663936018943787,-0.5471888780593872,1.1169164180755615,1.5625824928283691,-0.6722217202186584
