Time,e1,e2,e3,edot1,edot2,edot3,Kp1,Ki1,Kd1,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-0.0065108975395560265,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,761.9991861746361,0.33510512272197074,0.005329907985244339,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,0.0,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,-1.433179351732963e-14,-184.0000024755281,-0.1001480370759964,-0.1078808531165123,-0.11154620349407196,0.15723957121372223,-0.04389584809541702,0.11881084740161896
0.04,-0.0065108975395560265,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,761.9991861746361,0.33510512272197074,0.005329907985244339,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,1.3888888888888888,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,1.388888929631816,-184.00000247525816,-0.08745896816253662,-0.09382595121860504,-0.0994747057557106,-0.025232665240764618,-0.2290676087141037,0.05990512669086456
0.08,0.0008194851689040661,-0.01013070996850729,-0.01013070996850729,6.952088904554898e-11,-3.433008044506636e-11,-3.433008044506636e-11,784.7346716896058,0.32025566001036754,0.005696394990934286,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,2.7777777777777777,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,2.7777778591786118,-184.00000247444999,-0.03311140835285187,-0.14311790466308594,-0.1540643274784088,0.7547586560249329,-0.12607429921627045,0.12217231094837189
0.12,0.0017977962270379066,-0.01368943601846695,-0.01368943601846695,-0.6483206748962402,-3.775210352663372e-11,-3.775210352663372e-11,558.4262732431478,0.13168982307033722,0.005696883539153043,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.7346938848495483,0.36734694242477417,0.36734694242477417,0.0,4.166666666666666,-184.0,0.0,0.8197731639068594,-185.51738634103066,0.0,4.166666788627427,-184.00000247310643,-0.14392396807670593,-0.20630544424057007,-0.2052565962076187,0.6250995397567749,-0.1486826092004776,0.06716278195381165
0.16,-0.009985635057091713,-0.017187077552080154,-0.017187077552080154,-0.093560591340065,-2.285725948791839e-11,-2.285725948791839e-11,733.6942343329574,0.3621332591018231,0.004824540717917483,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.8367347717285156,0.36734694242477417,0.36734694242477417,0.0,5.555555555555555,-184.0,0.0,3.2981086475700385,-186.6236013609632,0.0,5.555555717965612,-184.0000024712306,-0.13658325374126434,-0.17831937968730927,-0.1781543791294098,-0.055579785257577896,-0.11359706521034241,0.11692745983600616
0.2,-0.0024754833430051804,-0.02062537521123886,-0.02062537521123886,4.1632593206220037e-11,-1.9079298904656206e-11,-1.9079298904656206e-11,781.6058285465941,0.3222662092515669,0.005644747595433337,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,0.36734694242477417,0.36734694242477417,0.0,6.944444444444445,-184.0,0.0,3.2981086475700385,-186.6236013609632,0.0,6.944444647180646,-184.00000246882576,-0.04884663224220276,-0.28372347354888916,-0.2928815484046936,0.17720593512058258,-0.3679734766483307,0.08371198922395706
0.24,-0.0013191476464271545,-0.02400258556008339,-0.02400258556008339,-0.15087707340717316,-3.051547556309764e-11,-3.051547556309764e-11,704.0618899657426,0.2526338331697412,0.0056168063639628635,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,0.36734694242477417,0.36734694242477417,0.0,8.333333333333332,-184.0,0.0,4.130546827904502,-186.98627254033883,0.0,8.333333576260197,-184.00000246589542,-0.06040303036570549,-0.3400298058986664,-0.3497460186481476,0.06698514521121979,-0.6431025862693787,-0.18519185483455658
0.28,-0.006514888256788254,-0.027320455759763718,-0.027320455759763718,-0.47516775131225586,-2.1682433626324382e-11,-2.1682433626324382e-11,609.5446812594047,0.18776950214014893,0.0053181426070325975,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.9387755393981934,0.36734694242477417,0.36734694242477417,0.0,9.722222222222221,-184.0,0.0,5.8048912496865,-187.70235766502518,0.0,9.722222505192178,-184.00000246244346,-0.22636494040489197,-0.33085939288139343,-0.3444192111492157,0.025477468967437744,-0.61705482006073,-0.24391292035579681
0.32,0.0011663064360618591,-0.030575498938560486,-0.030575498938560486,3.60875981875175e-11,-1.5368923148018077e-11,-1.5368923148018077e-11,784.4860667706511,0.31988437080665394,0.005697801028337695,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,0.36734694242477417,0.36734694242477417,0.0,11.11111111111111,-184.0,0.0,5.8048912496865,-187.70235766502518,0.0,11.111111433964691,-184.0000024584738,-0.0015553559642285109,-0.32616281509399414,-0.3381778597831726,0.33228325843811035,-0.7611589431762695,-0.33900588750839233
0.36,0.0024936795234680176,-0.03377119451761246,-0.03377119451761246,-1.0364262692519333e-07,-1.898012129408766e-11,-1.898012129408766e-11,781.540360878232,0.3180719520528209,0.005688912296967488,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.3061225414276123,0.36734694242477417,0.36734694242477417,0.0,12.5,-184.0,0.0,6.646788549295613,-188.05571853819256,0.0,12.500000362566114,-184.0000024539906,-0.013411300256848335,-0.4653468430042267,-0.4779510200023651,0.7614480257034302,-1.4145066738128662,-0.8219467401504517
