Time,e1,e2,e3,edot1,edot2,edot3,Kp1,Ki1,Kd1,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-9.94837682810612e-05,-9.94837682810612e-05,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-1.4182090831565963e-12,744.9126203241482,0.20903058712443526,0.006388636130596686,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.0,0.0,0.36734694242477417,0.0,0.0,-184.0,0.7057641421550818,-0.4074731174576288,-184.3899101585922,0.0,-1.433179351732963e-14,-184.0000024755281,0.024196702986955643,0.0192533228546381,-0.08784852921962738,0.45662742853164673,0.5149866342544556,0.0800008624792099
0.04,-9.94837682810612e-05,-9.94837682810612e-05,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-1.2088671158473013e-24,744.9126203241482,0.20903058712443526,0.006388636130596686,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.0,0.0,0.36734694242477417,0.0,1.3888888888888888,-184.0,0.7057641421550818,-0.4074731174576288,-184.3899101585922,0.0,1.388888929631816,-184.00000247525816,-0.028440339490771294,-0.006338800769299269,-0.08440298587083817,0.9457877278327942,0.7095133662223816,0.06787582486867905
0.08,0.0008194851689040661,-0.0037192965392023325,-0.01013070996850729,-2.0584117010002956e-05,-1.7003278993121818e-11,-1.7003278993121818e-11,744.9103875523481,0.20895622453133486,0.006388636130596686,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.0,0.36734694242477417,0.0,2.7777777777777777,-184.0,0.7071949637249542,0.4082992026761427,-184.76500196618687,0.0,2.7777778591786118,-184.00000247444999,0.026064837351441383,-0.05704391002655029,-0.13700202107429504,0.44414377212524414,0.09598790109157562,0.20452892780303955
0.12,0.008209209889173508,-0.007278022821992636,-0.01368943601846695,2.5339844805793987e-11,-1.2203100509255993e-11,-1.2203100509255993e-11,744.9126203213999,0.20877136487874426,0.006388636130596688,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.36734694242477417,0.0,0.36734694242477417,0.0,4.166666666666666,-184.0,0.7071949637249542,0.4082992026761427,-184.76500196618687,0.0,4.166666788627427,-184.00000247310643,0.07724173367023468,-0.0945592001080513,-0.18290743231773376,1.5449632406234741,-0.11174812912940979,0.0644376203417778
0.16,0.009248606860637665,-0.010775662958621979,-0.010775662958621979,-0.0006279001827351749,-7.319939793193342e-12,6.098009684013528e-12,744.8444056153927,0.20871970783101268,0.006388636130596687,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,0.7346938848495483,0.0,0.0,0.0,5.555555555555555,-184.0,0.0,1.6330321028263182,-184.75951428203763,0.0,5.555555717965612,-184.0000024712306,0.09093539416790009,-0.13569927215576172,-0.14260688424110413,1.30625319480896,-0.15298202633857727,0.06636117398738861
0.2,-0.0024754833430051804,-0.01421396154910326,-0.01421396154910326,-0.0012032780796289444,-7.760121538413767e-12,-7.760121538413767e-12,744.7817040493135,0.20927306501133797,0.006388636130596685,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,0.0,0.0,0.0,6.944444444444445,-184.0,0.0,4.106095302894083,-185.8504579384079,0.0,6.944444647180646,-184.00000246882576,-0.033785562962293625,-0.18614646792411804,-0.19015228748321533,-0.12373597919940948,-0.19026300311088562,-0.055925872176885605
0.24,-0.0013191476464271545,-0.017591172829270363,-0.017591172829270363,-0.14815384149551392,-6.057781880286495e-12,-6.057781880286495e-12,707.0954202371599,0.18451817636688575,0.006388636130596685,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,0.0,0.0,0.0,8.333333333333332,-184.0,0.0,4.936706053388413,-186.20806377766627,0.0,8.333333576260197,-184.00000246589542,-0.048480115830898285,-0.22015585005283356,-0.22138577699661255,0.2806348204612732,-0.23784352838993073,-0.0653885155916214
0.28,-0.00010347366333007812,-0.02090904302895069,-0.02090904302895069,-4.875365107182006e-07,-8.220024487470834e-12,-8.220024487470834e-12,744.912567443484,0.2090309181001387,0.006388636130596687,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,0.0,0.0,0.0,9.722222222222221,-184.0,0.0,5.770439439177291,-186.56260582370103,0.0,9.722222505192178,-184.00000246244346,-0.007776176556944847,-0.23641501367092133,-0.2452675700187683,0.6686925292015076,-0.3013620972633362,-0.02467261254787445
0.32,0.0011663064360618591,-0.017752669751644135,-0.02416408434510231,-0.00018604363140184432,7.938925818962161e-07,-1.0139380654528019e-11,744.892431508214,0.2089217496802395,0.006388636130596686,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,-0.36734694242477417,0.0,0.0,11.11111111111111,-184.0,0.7140937414542162,7.005947075364886,-186.5183209327343,0.0,11.111111433964691,-184.0000024584738,-0.020082572475075722,-0.22941310703754425,-0.30983102321624756,0.807799220085144,-0.2400653064250946,-0.16743871569633484
0.36,0.0024936795234680176,-0.020948369055986404,-0.02735978178679943,-2.3754739686410176e-07,-9.304850293045952e-12,-9.304839884705096e-12,744.9125945585782,0.2088706847011743,0.006388636130596685,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.3061225414276123,-0.36734694242477417,0.0,0.0,12.5,-184.0,0.7154227030924283,7.8449281805838655,-186.86415077090024,0.0,12.500000362566114,-184.0000024539906,-0.0014387182891368866,-0.27255189418792725,-0.3577163815498352,0.740494966506958,-0.5858574509620667,-0.5139495134353638
