Time,e1,e2,e3,edot1,edot2,edot3,Kp1,Ki1,Kd1,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-0.0065108975395560265,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,744.9126203241484,0.21105276039113519,0.006388636130596688,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,0.0,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,-1.433179351732963e-14,-184.0000024755281,-0.1274988055229187,-0.1249760091304779,-0.12647414207458496,-0.011581622064113617,-0.14640310406684875,0.08027251809835434
0.04,-0.0065108975395560265,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,744.9126203241484,0.21105276039113519,0.006388636130596688,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,1.3888888888888888,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,1.388888929631816,-184.00000247525816,-0.13336563110351562,-0.13175225257873535,-0.12830738723278046,0.2004665583372116,0.051892220973968506,0.14193862676620483
0.08,0.0008194851689040661,-0.01013070996850729,-0.01013070996850729,9.874899660644587e-06,-4.876320417679381e-06,-4.876320417679381e-06,744.9115492170846,0.20895701833210964,0.006388636130596686,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,2.7777777777777777,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,2.7777778591786118,-184.00000247444999,-0.04236217215657234,-0.18192364275455475,-0.173111230134964,0.08178023993968964,-0.11974067986011505,0.017271429300308228
0.12,0.0017977962270379066,-0.01368943601846695,-0.01368943601846695,-0.9016026854515076,-3.208928955888979e-11,-3.208928955888979e-11,465.06089280290126,0.06079387364974508,0.006388636130596687,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.7346938848495483,0.36734694242477417,0.36734694242477417,0.0,4.166666666666666,-184.0,0.0,0.8197731639068594,-185.51738634103066,0.0,4.166666788627427,-184.00000247310643,-0.23907509446144104,-0.22597099840641022,-0.21917285025119781,0.033170074224472046,-0.13302186131477356,0.034968167543411255
0.16,-0.0035742204636335373,-0.017187077552080154,-0.017187077552080154,-0.00010009538527810946,-2.6453179924335046e-11,-2.6453179924335046e-11,744.9017607063178,0.20962223786489684,0.006388636130596687,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.4693877696990967,0.36734694242477417,0.36734694242477417,0.0,5.555555555555555,-184.0,0.0,2.4688308726753836,-186.25787907096574,0.0,5.555555717965612,-184.0000024712306,-0.06985719501972198,-0.18480956554412842,-0.1807488352060318,0.023896023631095886,-0.10120701789855957,0.07208149135112762
0.2,-0.0024754833430051804,-0.02062537521123886,-0.02062537521123886,3.668400652689918e-11,-2.2423052997710968e-11,-2.2423052997710968e-11,744.9126203201696,0.2093627041061586,0.006388636130596688,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,0.36734694242477417,0.36734694242477417,0.0,6.944444444444445,-184.0,0.0,3.2981086475700385,-186.6236013609632,0.0,6.944444647180646,-184.00000246882576,-0.07135400921106339,-0.3034670352935791,-0.3047415614128113,0.1314699351787567,-0.43362995982170105,-0.14936932921409607
0.24,0.005092263221740723,-0.02400258556008339,-0.02400258556008339,3.5694756178594744e-11,-1.5929270055781153e-11,-1.5929270055781153e-11,744.9126203202765,0.20880310130050603,0.006388636130596685,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,1.8367347717285156,0.36734694242477417,0.36734694242477417,0.0,8.333333333333332,-184.0,0.0,3.2981086475700385,-186.6236013609632,0.0,8.333333576260197,-184.00000246589542,0.037694018334150314,-0.35047540068626404,-0.35115304589271545,0.7734455466270447,-0.48252975940704346,-0.146977037191391
0.28,-0.00010347366333007812,-0.027320455759763718,-0.027320455759763718,-0.006915680598467588,-1.676564095887123e-11,-1.676564095887123e-11,744.1333429518985,0.20849907277338067,0.006388636130596688,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,0.36734694242477417,0.36734694242477417,0.0,9.722222222222221,-184.0,0.0,4.966142577043504,-187.34586684010299,0.0,9.722222505192178,-184.00000246244346,-0.04192345589399338,-0.38796278834342957,-0.3904869854450226,-0.3563271164894104,-0.8676369190216064,-0.6017095446586609
0.32,-0.0052451081573963165,-0.030575498938560486,-0.030575498938560486,-1.0724257890615263e-06,-1.9314444141271814e-11,-1.9314444141271814e-11,744.912504003274,0.21027284534669335,0.006388636130596684,3.448966665596679,-1.5675957892444874,-1.5675957892444874,3.3061225414276123,0.36734694242477417,0.36734694242477417,0.0,11.11111111111111,-184.0,0.0,6.646788549295613,-188.05571853819256,0.0,11.111111433964691,-184.0000024584738,-0.11489637196063995,-0.4266982674598694,-0.4305407404899597,0.029718205332756042,-1.1964703798294067,-0.7523277997970581
0.36,0.0024936795234680176,-0.03377119451761246,-0.03377119451761246,4.600604619486859e-11,-1.8997975068102413e-11,-1.8997975068102413e-11,744.912620319158,0.2088707022963778,0.006388636130596686,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.3061225414276123,0.36734694242477417,0.36734694242477417,0.0,12.5,-184.0,0.0,6.646788549295613,-188.05571853819256,0.0,12.500000362566114,-184.0000024539906,-0.010027432814240456,-0.4687407910823822,-0.47194889187812805,-0.050477296113967896,-1.4313565492630005,-0.9874100685119629
0.4,-0.0025379955768585205,-0.030494391918182373,-0.030494391918182373,-0.13271087408065796,-8.607427270934664e-12,0.04979035258293152,713.5831512443895,0.18880318479482822,0.006388636130596686,4.3450146033180586,-1.9232848701482805,-1.9232848701482805,4.040816307067871,0.0,0.0,0.0,13.88888888888889,-184.0,0.0,9.136509332401571,-187.94961100782947,0.0,13.888889290984979,-184.00000244899834,-0.09678272157907486,-0.41442596912384033,-0.4021533727645874,-0.47337278723716736,-1.1237424612045288,-0.7296871542930603
0.44,-0.0075138285756111145,-0.033567916601896286,-0.033567916601896286,-0.009899526834487915,-7.630521214885277e-12,-7.622165919263235e-12,743.7736591950959,0.21114963993924873,0.006388636130596685,4.7976077297920146,-2.0958964969277063,-2.0958964969277063,4.775510311126709,0.0,0.0,0.0,15.277777777777777,-184.0,0.0,10.83816249673392,-188.62404703298856,0.0,15.277778219210072,-184.00000244350161,-0.12440372258424759,-0.43682047724723816,-0.43149855732917786,0.0647558644413948,-1.0439391136169434,-0.5853289365768433
0.48,0.0003855302929878235,-0.03658035770058632,-0.03658035770058632,1.960977907833339e-11,-7.478877760147551e-12,-7.478877760147551e-12,744.9126203220212,0.20898939081296705,0.006388636130596687,5.253173196945098,-2.2650170345774976,-2.2650170345774976,4.775510311126709,0.0,0.0,0.0,16.666666666666664,-184.0,0.0,10.83816249673392,-188.62404703298856,0.0,16.66666714723052,-184.00000243750526,-0.025174235925078392,-0.4845596253871918,-0.4921046495437622,0.1555229127407074,-1.1877020597457886,-0.6220476627349854
0.52,0.0019258484244346619,-0.039531707763671875,-0.039531707763671875,-0.05857684090733528,-1.1943571999462055e-11,-1.1943571999462055e-11,735.7699057072152,0.20275259395570322,0.006388636130596686,5.711654620339391,-2.4306449530710497,-2.4306449530710497,5.142857074737549,0.0,0.0,0.0,18.055555555555554,-184.0,0.0,11.69362560486201,-188.95640510706914,0.0,18.055556075035568,-184.00000243101414,-0.08717064559459686,-0.5335559248924255,-0.5277815461158752,0.6305677890777588,-1.3104743957519531,-0.9599853157997131
0.56,-0.009306058287620544,-0.03601055592298508,-0.04242197051644325,-0.09492283314466476,0.00011349992564646527,-1.3689049026266442e-11,726.6254122623782,0.20192180737443285,0.006388636130596687,6.172994818480228,-2.5927789830078436,-2.5927789830078436,6.244897842407227,-0.36734694242477417,0.0,0.0,19.444444444444443,-184.0,0.7256145238533733,14.667676183178862,-189.51570057198884,0.0,19.4444450026149,-184.00000242403354,-0.18891127407550812,-0.484011709690094,-0.5666832327842712,-0.09461949020624161,-1.5449391603469849,-1.3441333770751953
0.6,-0.0012548565864562988,-0.038841478526592255,-0.04525289312005043,2.941893950669794e-11,-1.0354835912329552e-11,-1.035486713735212e-11,744.9126203209573,0.20916002231203487,0.006388636130596688,6.637135857208807,-2.7514181125285178,-2.7514181125285178,6.244897842407227,-0.36734694242477417,0.0,0.0,20.833333333333332,-184.0,0.7256145238533733,14.667676183178862,-189.51570057198884,0.0,20.833333929958233,-184.00000241656872,-0.05819537490606308,-0.5130069851875305,-0.5916681289672852,0.0021831924095749855,-1.557565450668335,-1.3485612869262695
0.64,0.00043380260467529297,-0.04160957410931587,-0.04802098870277405,-0.035973548889160156,-1.4053658410617675e-11,-1.4053658410617675e-11,740.0236562371407,0.20567759113874937,0.006388636130596685,7.104019095007103,-2.9065615839906056,-2.9065615839906056,6.612245082855225,-0.36734694242477417,0.0,0.0,22.22222222222222,-184.0,0.7268319898544501,15.534303725681562,-189.8323592561053,0.0,22.222222857055737,-184.0000024086252,-0.028728879988193512,-0.567884624004364,-0.655697226524353,-0.2729567885398865,-1.7306970357894897,-1.410598874092102
