Time,e1,e2,e3,edot1,edot2,edot3,Kp,Ki,Kd,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-0.0065108975395560265,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,1050.0,10,0.015,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,0.0,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,-1.433179351732963e-14,-184.0000024755281,-0.15076985955238342,-0.1362193375825882,-0.13629859685897827,0.1075446605682373,-0.1873587667942047,-0.002439405769109726
0.04,-0.0065108975395560265,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,1050.0,10,0.015,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,1.3888888888888888,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,1.388888929631816,-184.00000247525816,-0.14881502091884613,-0.13156141340732574,-0.13130833208560944,0.2987612187862396,0.02235039696097374,0.11132002621889114
0.08,0.0008194851689040661,-0.01013070996850729,-0.01013070996850729,1.0181431435787869e-12,-5.02768996140518e-13,-5.02768996140518e-13,1050.0,10,0.015,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,2.7777777777777777,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,2.7777778591786118,-184.00000247444999,-0.01898830197751522,-0.19943200051784515,-0.19726310670375824,0.2259901612997055,-0.11349247395992279,0.028921686112880707
0.12,0.0017977962270379066,-0.01368943601846695,-0.01368943601846695,-1.0472379017301137e-06,-3.9913425754593834e-13,-3.9913425754593834e-13,1050.0,10,0.015,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.7346938848495483,0.36734694242477417,0.36734694242477417,0.0,4.166666666666666,-184.0,0.0,0.8197731639068594,-185.51738634103066,0.0,4.166666788627427,-184.00000247310643,0.01417458150535822,-0.26471948623657227,-0.2645276188850403,0.3875110149383545,-0.5096010565757751,-0.2593361437320709
0.16,-0.0035742204636335373,-0.017187077552080154,-0.017187077552080154,-0.06695147603750229,-4.206992284920552e-13,-4.206992284920552e-13,1050.0,10,0.015,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.4693877696990967,0.36734694242477417,0.36734694242477417,0.0,5.555555555555555,-184.0,0.0,2.4688308726753836,-186.25787907096574,0.0,5.555555717965612,-184.0000024712306,-0.10400986671447754,-0.3104964792728424,-0.30657321214675903,-0.18331432342529297,-0.6096128225326538,-0.4641534686088562
0.2,-0.008886894211173058,-0.02062537521123886,-0.02062537521123886,-0.0003528921806719154,-3.864255107306064e-13,-3.864255107306064e-13,1050.0,10,0.015,2.128546368772262,-1.0079325314075522,-1.0079325314075522,2.2040815353393555,0.36734694242477417,0.36734694242477417,0.0,6.944444444444445,-184.0,0.0,4.130546827904502,-186.98627254033883,0.0,6.944444647180646,-184.00000246882576,-0.1953500509262085,-0.3802381753921509,-0.37683606147766113,0.21969643235206604,-0.9188186526298523,-0.5514791011810303
0.24,-0.0013191476464271545,-0.02400258556008339,-0.02400258556008339,7.757493649188096e-13,-3.462588289010471e-13,-3.462588289010471e-13,1050.0,10,0.015,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,0.36734694242477417,0.36734694242477417,0.0,8.333333333333332,-184.0,0.0,4.130546827904502,-186.98627254033883,0.0,8.333333576260197,-184.00000246589542,-0.05187246948480606,-0.43252381682395935,-0.44454917311668396,0.2516995966434479,-1.087985634803772,-0.620517373085022
0.28,-0.00010347366333007812,-0.02090904302895069,-0.027320455759763718,-0.013435683213174343,4.888984217465975e-10,-2.0851644521278911e-13,1050.0,10,0.015,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,0.0,0.36734694242477417,0.0,9.722222222222221,-184.0,0.7155395946527243,5.369115293138557,-186.95288391698196,0.0,9.722222505192178,-184.00000246244346,-0.041414231061935425,-0.3869234025478363,-0.49999159574508667,0.10498446226119995,-0.8441052436828613,-0.8229357004165649
0.32,-0.0052451081573963165,-0.02416408434510231,-0.030575498938560486,-8.955991688708309e-06,-2.656856126163204e-13,-2.656856126163204e-13,1050.0,10,0.015,3.448966665596679,-1.5675957892444874,-1.5675957892444874,3.3061225414276123,0.0,0.36734694242477417,0.0,11.11111111111111,-184.0,0.7182272152265421,7.047845308536788,-187.65768194484286,0.0,11.111111433964691,-184.0000024584738,-0.11270506680011749,-0.42328816652297974,-0.5414314270019531,0.2458549588918686,-1.0953474044799805,-0.9826964735984802
0.36,-0.003917735069990158,-0.02735978178679943,-0.02735978178679943,-2.5367475047638477e-12,-1.45516804443864e-13,0.000198330293642357,1050.0,10,0.015,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.6734695434570312,0.0,0.0,0.0,12.5,-184.0,0.0,8.29033061854632,-187.6075868379748,0.0,12.500000362566114,-184.0000024539906,-0.10879145562648773,-0.5009249448776245,-0.506476104259491,0.13179674744606018,-1.7357739210128784,-1.2288413047790527
