Time,e1,e2,e3,edot1,edot2,edot3,eta1,eta2,eta3,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-9.94837682810612e-05,0.006311929784715176,-0.0065108975395560265,-4.203895392974451e-45,0.2664957642555237,-0.4012811481952667,665.6418275963144,681.4228007645041,689.53240735985,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.0,-0.36734694242477417,0.36734694242477417,0.0,0.0,-184.0,1.4087859746305824,8.180822773713895e-05,-184.01190244835166,0.0,-1.433179351732963e-14,-184.0000024755281,-0.12413763999938965,0.6749451160430908,-0.8278350830078125,0.3310043215751648,2.4077625274658203,-0.21417099237442017
0.04,-9.94837682810612e-05,-9.94837682810612e-05,-0.0065108975395560265,-4.203895392974451e-45,-0.04696374014019966,-0.6196932196617126,665.6418275963144,667.9154573898528,697.1956240802762,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.0,0.0,0.36734694242477417,0.0,1.3888888888888888,-184.0,0.7057641421550818,-0.4074731174576288,-184.3899101585922,0.0,1.388888929631816,-184.00000247525816,-0.06343170255422592,-0.5525991320610046,-0.8713551163673401,-0.33901306986808777,-2.1893279552459717,1.8760766983032227
0.08,0.0008194851689040661,0.0026921171229332685,-0.0037192965392023325,-0.4112207889556885,0.18335163593292236,-0.004152050241827965,690.043133217058,675.9535364857177,665.8313851233162,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,-0.36734694242477417,0.0,0.0,2.7777777777777777,-184.0,0.7044638353187561,1.2200035384114245,-184.01190244835163,0.0,2.7777778591786118,-184.00000247444999,-0.7477591633796692,0.642691969871521,-0.6448097825050354,-1.0502941608428955,3.8983805179595947,-1.6141371726989746
0.12,0.0017977962270379066,-0.007278022821992636,-0.0008666091598570347,-0.5658326148986816,-0.0960514023900032,0.49406424164772034,695.9644738397517,670.5869008646146,693.6887718503456,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.7346938848495483,0.0,-0.36734694242477417,0.0,4.166666666666666,-184.0,-0.705873902032826,2.037227368620454,-184.37895484703614,0.0,4.166666788627427,-184.00000247310643,-0.8433966040611267,-0.6050151586532593,0.726778507232666,0.28463947772979736,-1.500104308128357,1.645677089691162
0.16,0.0028371941298246384,-0.004364249296486378,-0.010775662958621979,-0.022316008806228638,0.31564652919769287,-0.2773686945438385,666.686824021502,684.58258479546,682.1335641243807,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.1020407676696777,-0.36734694242477417,0.0,0.0,5.555555555555555,-184.0,0.7072726760807915,2.8575700520487497,-184.74305217885794,0.0,5.555555717965612,-184.0000024712306,0.580367386341095,-0.7014833092689514,-0.7288965582847595,2.5983431339263916,3.605161190032959,-1.7191170454025269
0.2,-0.0024754833430051804,-0.001391134224832058,-0.007802547886967659,-0.1747119128704071,0.44447818398475647,-0.1276194155216217,675.3960081745026,691.6400010017875,672.4491755932123,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,-0.7346938848495483,-0.36734694242477417,0.0,6.944444444444445,-184.0,0.7072861645739441,5.305640029717803,-184.68836578449083,0.0,6.944444647180646,-184.00000246882576,-0.6727427244186401,0.7760906219482422,-0.6863146424293518,-1.1518603563308716,1.953291416168213,-1.1641247272491455
0.24,0.005092263221740723,-0.004768345504999161,-0.004768345504999161,0.01360026840120554,-0.6436380743980408,0.4103982150554657,666.2710345896086,697.6315280925465,690.0014375101707,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,1.8367347717285156,-0.7346938848495483,-0.7346938848495483,0.0,8.333333333333332,-184.0,0.0,5.702175797178082,-184.30264028782165,0.0,8.333333576260197,-184.00000246589542,0.562074601650238,-1.797683596611023,0.6185030937194824,2.348917245864868,2.9111266136169434,1.2676079273223877
0.28,-0.00010347366333007812,-0.00808621570467949,-0.00808621570467949,-0.11218076199293137,-0.27199631929397583,0.01703786477446556,671.5254665170514,681.7829763731547,666.4338562036633,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,-0.7346938848495483,-0.7346938848495483,0.0,9.722222222222221,-184.0,0.0,7.358930255795312,-184.99475925560185,0.0,9.722222505192178,-184.00000246244346,-0.602605938911438,-0.6527495980262756,-0.5893653035163879,-1.0338307619094849,-0.7162917852401733,-1.2384531497955322
0.32,0.0011663064360618591,0.001481570303440094,0.001481570303440094,-0.40497687458992004,0.5086892247200012,0.3892436623573303,689.7240504667396,694.2169270921827,688.8941721456242,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,-1.4693877696990967,-1.4693877696990967,0.0,11.11111111111111,-184.0,0.0,9.7495282337718,-183.757369348223,0.0,11.111111433964691,-184.0000024584738,-0.8221491575241089,0.7577605843544006,0.6425829529762268,0.20157122611999512,0.6227017045021057,0.9476110935211182
0.36,0.008905094116926193,-0.0017141271382570267,-0.008125541731715202,0.5092509388923645,0.058959197252988815,-0.2073354870080948,694.2365330774389,668.5412510442726,677.5196688145998,3.895449361510757,-1.7471839477341022,-1.7471839477341022,2.9387755393981934,-1.4693877696990967,-1.1020407676696777,0.0,12.5,-184.0,0.7058212393468541,9.362624306835293,-184.1507443189962,0.0,12.500000362566114,-184.0000024539906,0.6922452449798584,-0.159809872508049,-0.7225843071937561,2.097687244415283,2.8171823024749756,-0.9105669856071472
