Time,e1,e2,e3,edot1,edot2,edot3,Kp1,Ki1,Kd1,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-0.0065108975395560265,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,761.9991861746361,0.33510512272197074,0.005329907985244339,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,0.0,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,-1.433179351732963e-14,-184.0000024755281,-0.09694378077983856,-0.10112887620925903,-0.10465458780527115,0.03989413380622864,-0.07021956890821457,0.08155382424592972
0.04,-0.0065108975395560265,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,761.9991861746361,0.33510512272197074,0.005329907985244339,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,1.3888888888888888,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,1.388888929631816,-184.00000247525816,-0.09200843423604965,-0.09480965882539749,-0.09727316349744797,-0.03734511137008667,-0.14887100458145142,0.09884330630302429
0.08,0.0008194851689040661,-0.01013070996850729,-0.01013070996850729,7.626910214497684e-11,-3.7662414853478765e-11,-3.7662414853478765e-11,784.7346716861726,0.3202556600070589,0.005696394990934286,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,2.7777777777777777,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,2.7777778591786118,-184.00000247444999,-0.04512637108564377,-0.15734271705150604,-0.1542995274066925,1.2626463174819946,0.003995120525360107,0.08534317463636398
0.12,0.0017977962270379066,-0.01368943601846695,-0.01368943601846695,-3.2930662631988525,-3.771324919021879e-11,-3.771324919021879e-11,558.4262732431478,0.10294806140714895,0.005696883539153043,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.7346938848495483,0.36734694242477417,0.36734694242477417,0.0,4.166666666666666,-184.0,0.0,0.8197731639068594,-185.51738634103066,0.0,4.166666788627427,-184.00000247310643,-0.8863743543624878,-0.20617355406284332,-0.20861126482486725,0.9891759157180786,0.06819562613964081,0.2428026795387268
0.16,-0.0035742204636335373,-0.017187077552080154,-0.017187077552080154,-0.015504246577620506,-6.391915121639613e-07,-6.391915121639613e-07,767.9148410029165,0.31389748415971586,0.0055941034912916085,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.4693877696990967,0.36734694242477417,0.36734694242477417,0.0,5.555555555555555,-184.0,0.0,2.4688308726753836,-186.25787907096574,0.0,5.555555717965612,-184.0000024712306,-0.03310976177453995,-0.17532095313072205,-0.1826157420873642,-0.03920305520296097,0.09321589022874832,0.20701541006565094
0.2,-0.0024754833430051804,-0.02062537521123886,-0.02062537521123886,-3.5113178142864854e-08,-2.2469444707629016e-11,-2.2469444707629016e-11,781.6058106828586,0.32226619187126265,0.005644747595433337,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,0.36734694242477417,0.36734694242477417,0.0,6.944444444444445,-184.0,0.0,3.2981086475700385,-186.6236013609632,0.0,6.944444647180646,-184.00000246882576,-0.050045907497406006,-0.29095229506492615,-0.29662612080574036,-0.0509348101913929,-0.5816963315010071,-0.32818248867988586
0.24,-0.0013191476464271545,-0.02400258556008339,-0.02400258556008339,-0.29041603207588196,-2.0077052867439882e-11,-2.0077052867439882e-11,612.852742060773,0.1917413879598943,0.005381914387317329,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,0.36734694242477417,0.36734694242477417,0.0,8.333333333333332,-184.0,0.0,4.130546827904502,-186.98627254033883,0.0,8.333333576260197,-184.00000246589542,-0.14877182245254517,-0.33812204003334045,-0.3473576307296753,0.5098720192909241,-0.5855305790901184,-0.19879449903964996
0.28,-0.006514888256788254,-0.027320455759763718,-0.027320455759763718,-0.0013675051741302013,-1.843006823543103e-11,-1.843006823543103e-11,761.2960628987978,0.33442358666175936,0.005329431132679092,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.9387755393981934,0.36734694242477417,0.36734694242477417,0.0,9.722222222222221,-184.0,0.0,5.8048912496865,-187.70235766502518,0.0,9.722222505192178,-184.00000246244346,-0.08565754443407059,-0.3028576672077179,-0.31162557005882263,-0.028513923287391663,-0.4678197205066681,-0.0651383325457573
0.32,-0.0052451081573963165,-0.030575498938560486,-0.030575498938560486,-9.115145189753093e-07,-1.535304522404246e-11,-1.535304522404246e-11,762.5819018553863,0.3216532516985306,0.005466817086542543,3.448966665596679,-1.5675957892444874,-1.5675957892444874,3.3061225414276123,0.36734694242477417,0.36734694242477417,0.0,11.11111111111111,-184.0,0.0,6.646788549295613,-188.05571853819256,0.0,11.111111433964691,-184.0000024584738,-0.0879431888461113,-0.4069344103336334,-0.4152063727378845,0.23326942324638367,-0.8916822671890259,-0.3843989968299866
0.36,0.0024936795234680176,-0.03377119451761246,-0.03377119451761246,4.5919656965764943e-11,-1.8962297010371998e-11,-1.8962297010371998e-11,781.5404136434266,0.3180720027903113,0.005688912296967488,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.3061225414276123,0.36734694242477417,0.36734694242477417,0.0,12.5,-184.0,0.0,6.646788549295613,-188.05571853819256,0.0,12.500000362566114,-184.0000024539906,-0.0027059619314968586,-0.43802332878112793,-0.4545184075832367,1.0295273065567017,-1.0920461416244507,-0.48274728655815125
0.4,0.010284829884767532,-0.030494391918182373,-0.03690580651164055,3.1236208064555626e-11,9.028565841617819e-07,-1.2567257130779996e-11,749.7133901709549,0.369210013460289,0.004933769607698444,4.3450146033180586,-1.9232848701482805,-1.9232848701482805,3.3061225414276123,0.0,0.36734694242477417,0.0,13.88888888888889,-184.0,0.7182272152265421,7.047845308536788,-187.65768194484286,0.0,13.888889290984979,-184.00000244899834,0.10830488055944443,-0.4170442223548889,-0.5049968957901001,1.0794352293014526,-0.8915578126907349,-0.6161820888519287
0.44,-0.0075138285756111145,-0.033567916601896286,-0.03997933119535446,-0.03675660863518715,-1.4572143838820217e-11,-1.4572143838820217e-11,742.4825717722691,0.3287992373319325,0.005199771759792021,4.7976077297920146,-2.0958964969277063,-2.0958964969277063,4.775510311126709,0.0,0.36734694242477417,0.0,15.277777777777777,-184.0,0.7234567365831809,10.442786043381947,-189.02927060398198,0.0,15.277778219210072,-184.00000244350161,-0.11948960274457932,-0.4372006952762604,-0.5276274085044861,-0.26634231209754944,-1.1911345720291138,-0.869214653968811
0.48,0.0003855302929878235,-0.03658035770058632,-0.042991772294044495,2.4549902041814953e-11,-9.365999295574134e-12,-9.365999295574134e-12,784.8625946461508,0.3206736445883402,0.0056933384106624026,5.253173196945098,-2.2650170345774976,-2.2650170345774976,4.775510311126709,0.0,0.36734694242477417,0.0,16.666666666666664,-184.0,0.7234567365831809,10.442786043381947,-189.02927060398198,0.0,16.66666714723052,-184.00000243750526,-0.04263017699122429,-0.47267138957977295,-0.5583729147911072,0.5754777789115906,-1.2028920650482178,-0.8662493824958801
0.52,0.0019258484244346619,-0.039531707763671875,-0.04594312235713005,-0.0009927944047376513,-1.1918713412051307e-11,-1.1918713412051307e-11,782.7545526781183,0.318480539190719,0.005695991178936971,5.711654620339391,-2.4306449530710497,-2.4306449530710497,5.142857074737549,0.0,0.36734694242477417,0.0,18.055555555555554,-184.0,0.7247331623953107,11.299300810320116,-189.36409375530647,0.0,18.055556075035568,-184.00000243101414,-0.01292333286255598,-0.5275309681892395,-0.6269280910491943,0.6792108416557312,-1.6465463638305664,-1.2200638055801392
0.56,-0.009306058287620544,-0.04242197051644325,-0.04883338510990143,-0.38249167799949646,-3.081969748852664e-11,-3.081969748852664e-11,665.0236294710796,0.2677260357601124,0.004907094036191545,6.172994818480228,-2.5927789830078436,-2.5927789830078436,6.244897842407227,0.0,0.36734694242477417,0.0,19.444444444444443,-184.0,0.7284865007416806,13.887431893646777,-190.3487548637813,0.0,19.4444450026149,-184.00000242403354,-0.25717613101005554,-0.5728681087493896,-0.6753072738647461,-0.21681717038154602,-1.4157546758651733,-0.9416880011558533
