Time,e1,e2,e3,edot1,edot2,edot3,eta1,eta2,eta3,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-9.94837682810612e-05,-9.94837682810612e-05,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,650.0,650.0,650.0,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.0,0.0,0.0,0.0,0.0,-184.0,0.0,-7.165896722166769e-15,-184.0173703997271,0.0,-1.433179351732963e-14,-184.0000024755281,-0.14420746266841888,-0.15087257325649261,-0.14875724911689758,-0.25296837091445923,-0.03743992745876312,-0.04323689639568329
0.04,-9.94837682810612e-05,-9.94837682810612e-05,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,650.0,650.0,650.0,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.0,0.0,0.0,0.0,1.3888888888888888,-184.0,0.0,-7.165896722166769e-15,-184.0173703997271,0.0,1.388888929631816,-184.00000247525816,-0.139582559466362,-0.14992590248584747,-0.14972738921642303,-0.3624160885810852,-0.03219835087656975,-0.046145617961883545
0.08,-0.005591928493231535,0.0026921171229332685,-0.0037192965392023325,-0.3781742751598358,0.9777953624725342,-0.00032592512434348464,650.0,650.0,650.0,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.7346938848495483,-0.36734694242477417,0.0,0.0,2.7777777777777777,-184.0,0.705873902032826,2.037227368620454,-184.37895484703614,0.0,2.7777778591786118,-184.00000247444999,-0.7578423023223877,0.9243797063827515,-0.6309380531311035,-1.1148006916046143,-1.2897460460662842,-1.0431855916976929
0.12,-0.011025031097233295,-0.0008666091598570347,-0.007278022821992636,-1.314456582069397,0.4351561963558197,-0.12683670222759247,650.0,650.0,650.0,1.264637646746067,-0.6174374392463308,-0.6174374392463308,1.4693877696990967,-0.36734694242477417,0.0,0.0,4.166666666666666,-184.0,0.7086600609008362,3.6810286853473597,-185.10416922290392,0.0,4.166666788627427,-184.00000247310643,-1.1392773389816284,0.665136992931366,-0.6639055609703064,-1.174485206604004,2.6112277507781982,-1.4720993041992188
0.16,-0.0035742204636335373,-0.010775662958621979,-0.010775662958621979,-0.0004396593722049147,-0.052571333944797516,-0.02282513491809368,650.0,650.0,650.0,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.4693877696990967,0.0,0.0,0.0,5.555555555555555,-184.0,0.0,3.2786099842531713,-185.48981376096114,0.0,5.555555717965612,-184.0000024712306,-0.568305253982544,-0.5902423858642578,-0.5885328054428101,-1.9071353673934937,-1.7649348974227905,-1.3763331174850464
0.2,-0.008886894211173058,-0.007802547886967659,-0.01421396154910326,-0.9463910460472107,0.9524887800216675,-0.2685965597629547,650.0,650.0,650.0,2.128546368772262,-1.0079325314075522,-1.0079325314075522,2.2040815353393555,-0.36734694242477417,0.0,0.0,6.944444444444445,-184.0,0.7114002693231061,5.337278344089863,-185.81735966659392,0.0,6.944444647180646,-184.00000246882576,-2.1784799098968506,2.087874174118042,-0.7208012342453003,0.8721514940261841,-1.2112526893615723,-1.0105633735656738
0.24,-0.0013191476464271545,-0.011179759167134762,-0.011179759167134762,-0.04387723281979561,0.0018806863809004426,0.00029831327265128493,650.0,650.0,650.0,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,-0.36734694242477417,-0.36734694242477417,0.0,8.333333333333332,-184.0,0.0,5.736200304428643,-185.42935014244094,0.0,8.333333576260197,-184.00000246589542,-0.5881454348564148,-0.5738778710365295,-0.5828250050544739,-1.9121921062469482,-2.0008678436279297,-1.6100279092788696
0.28,-0.006514888256788254,-0.0016748029738664627,-0.01449762936681509,-0.46358877420425415,0.5358982682228088,-0.0014949006726965308,650.0,650.0,650.0,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.9387755393981934,-1.1020407676696777,-0.36734694242477417,0.0,9.722222222222221,-184.0,1.4198546391789404,8.191809810228525,-185.33059635125807,0.0,9.722222505192178,-184.00000246244346,-0.7818715572357178,0.7123196721076965,-0.6328683495521545,-1.739262580871582,0.7297903895378113,-1.5329667329788208
0.32,-0.011656522750854492,-0.011341257020831108,-0.017752669751644135,-0.8852133750915527,-0.0040456680580973625,-0.001238531549461186,650.0,650.0,650.0,3.448966665596679,-1.5675957892444874,-1.5675957892444874,3.6734695434570312,-0.7346938848495483,-0.36734694242477417,0.0,11.11111111111111,-184.0,0.7139455700172559,9.47529584374693,-186.4079990673845,0.0,11.111111433964691,-184.0000024584738,-0.9064170718193054,-0.5942384004592896,-0.5955546498298645,-1.171208381652832,-1.4861721992492676,-1.3361984491348267
0.36,0.0024936795234680176,-0.008125541731715202,-0.020948369055986404,0.3367013931274414,0.01095565315335989,-0.0014303880743682384,650.0,650.0,650.0,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.3061225414276123,-1.1020407676696777,-0.36734694242477417,0.0,12.5,-184.0,1.4224861896442895,9.027787670773119,-185.6689614916137,0.0,12.500000362566114,-184.0000024539906,0.6522048115730286,-0.634907603263855,-0.6459769010543823,0.9768844842910767,-1.5020588636398315,-1.5554141998291016
