Time,e1,e2,e3,edot1,edot2,edot3,eta1,eta2,eta3,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-9.94837682810612e-05,-9.94837682810612e-05,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,665.6418275963144,665.6418275963144,665.6418275963144,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.0,0.0,0.0,0.0,0.0,-184.0,0.0,-7.165896722166769e-15,-184.0173703997271,0.0,-1.433179351732963e-14,-184.0000024755281,-0.17065362632274628,-0.14897684752941132,-0.15036797523498535,0.1756007969379425,-0.28211233019828796,-0.035065703094005585
0.04,-9.94837682810612e-05,-9.94837682810612e-05,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,665.6418275963144,665.6418275963144,665.6418275963144,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.0,0.0,0.0,0.0,1.3888888888888888,-184.0,0.0,-7.165896722166769e-15,-184.0173703997271,0.0,1.388888929631816,-184.00000247525816,-0.17097631096839905,-0.14888286590576172,-0.14909091591835022,0.170761838555336,-0.2912060022354126,-0.02750278264284134
0.08,0.0008194851689040661,-0.0037192965392023325,-0.0037192965392023325,-0.15987201035022736,-0.25054946541786194,-0.008674145676195621,674.449088756819,680.3733212027319,666.0403703460403,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.0,0.0,0.0,2.7777777777777777,-184.0,0.0,0.8149462349152361,-184.3899101585922,0.0,2.7777778591786118,-184.00000247444999,-0.669888436794281,-0.6789755821228027,-0.5837658643722534,-1.3115781545639038,0.11787211894989014,-1.5796865224838257
0.12,0.008209209889173508,-0.0008666091598570347,-0.007278022821992636,-0.14674831926822662,0.43408533930778503,-0.02566821314394474,673.6248275739514,691.1598859622068,666.8493510979611,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.36734694242477417,-0.36734694242477417,0.0,0.0,4.166666666666666,-184.0,0.7044638353187561,1.2200035384114245,-184.01190244835163,0.0,4.166666788627427,-184.00000247310643,0.42964085936546326,0.6681188344955444,-0.6815246939659119,1.2527716159820557,1.2068729400634766,-1.3660334348678589
0.16,0.0028371941298246384,-0.004364249296486378,-0.010775662958621979,0.023510020226240158,0.6186649203300476,-0.5506435632705688,666.7445481077019,697.1754735796973,695.5472191584621,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.1020407676696777,-0.36734694242477417,0.0,0.0,5.555555555555555,-184.0,0.7072726760807915,2.8575700520487497,-184.74305217885794,0.0,5.555555717965612,-184.0000024712306,0.4917285442352295,0.8824765682220459,-1.6965900659561157,-1.73246169090271,-2.1491568088531494,1.4854719638824463
0.2,-0.0024754833430051804,-0.001391134224832058,-0.01421396154910326,-0.034773893654346466,0.9300717115402222,-0.012620768509805202,667.2981165153751,699.7635470514452,673.8692469594025,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,-0.7346938848495483,0.0,0.0,6.944444444444445,-184.0,1.4173006804240542,4.907438855641329,-185.07119216309982,0.0,6.944444647180646,-184.00000246882576,-0.7113360166549683,1.9071693420410156,-0.7176966071128845,-1.4112379550933838,-1.6404601335525513,-0.8666473627090454
0.24,-0.0013191476464271545,-0.004768345504999161,-0.011179759167134762,-0.5034721493721008,0.36512649059295654,0.2833246886730194,694.0324400660082,687.5539334364319,682.5206496852959,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,-0.7346938848495483,-0.36734694242477417,0.0,8.333333333333332,-184.0,0.7086414312479593,6.133438609050988,-185.03843111399453,0.0,8.333333576260197,-184.00000246589542,-0.8059330582618713,-0.41404277086257935,-0.5005727410316467,-0.5043657422065735,1.7586469650268555,-1.385969638824463
0.28,-0.00010347366333007812,-0.00808621570467949,-0.01449762936681509,0.02503379061818123,0.011151336133480072,-0.012953068129718304,666.8184809694816,666.1559721407984,675.0307046867414,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,-0.7346938848495483,-0.36734694242477417,0.0,9.722222222222221,-184.0,0.7099851037965121,6.96430788264712,-185.3854528614049,0.0,9.722222505192178,-184.00000246244346,-0.2178875058889389,-0.6182093024253845,-0.6362614035606384,-0.6342220306396484,-1.7965394258499146,-1.1519739627838135
0.32,0.0011663064360618591,-0.004929844290018082,-0.017752669751644135,-0.33785542845726013,0.1694207340478897,-0.01629677228629589,685.9490706708747,675.0567288867562,687.2946664878436,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,-1.1020407676696777,-0.36734694242477417,0.0,11.11111111111111,-184.0,1.4198546391789404,8.191809810228525,-185.33059635125807,0.0,11.111111433964691,-184.0000024584738,-0.7611796259880066,-0.5641453862190247,-0.6196345090866089,-0.47299206256866455,0.5807596445083618,-1.1700249910354614
0.36,0.0024936795234680176,-0.008125541731715202,-0.020948369055986404,-0.0011168504133820534,-0.047319021075963974,-0.01158383209258318,665.6925973612814,667.9337327725403,694.7290379831866,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.3061225414276123,-1.1020407676696777,-0.36734694242477417,0.0,12.5,-184.0,1.4224861896442895,9.027787670773119,-185.6689614916137,0.0,12.500000362566114,-184.0000024539906,0.5323081612586975,-0.6579009294509888,-0.6798623204231262,1.7871562242507935,-1.9735145568847656,-1.3155534267425537
