Time,e1,e2,e3,edot1,edot2,edot3,eta1,eta2,eta3,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-9.94837682810612e-05,-9.94837682810612e-05,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-0.02965443581342697,650.0,650.0,650.0,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.0,0.0,0.36734694242477417,0.0,0.0,-184.0,0.7057641421550818,-0.4074731174576288,-184.3899101585922,0.0,-1.433179351732963e-14,-184.0000024755281,-0.11682648211717606,-0.12266037613153458,-0.6739259958267212,-0.43999946117401123,-0.23520217835903168,-1.927048921585083
0.04,-9.94837682810612e-05,-9.94837682810612e-05,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,0.9916430711746216,650.0,650.0,650.0,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.0,0.0,0.0,0.0,1.3888888888888888,-184.0,0.0,-7.165896722166769e-15,-184.0173703997271,0.0,1.388888929631816,-184.00000247525816,-0.11619098484516144,-0.12177404761314392,-0.37766775488853455,-0.5940080285072327,-0.42654484510421753,-1.8769657611846924
0.08,0.0008194851689040661,0.0026921171229332685,-0.01013070996850729,-0.012624653056263924,0.8044377565383911,-0.5803208947181702,650.0,650.0,650.0,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,-0.36734694242477417,0.36734694242477417,0.0,2.7777777777777777,-184.0,1.411637910041182,0.8150095273605499,-184.3844147177912,0.0,2.7777778591786118,-184.00000247444999,0.4855320155620575,0.8301615715026855,-0.9552990198135376,1.6019190549850464,-1.7706336975097656,-0.1880539059638977
0.12,-0.00461361650377512,-0.007278022821992636,-0.007278022821992636,-0.3191836476325989,-0.35456418991088867,0.0024452717043459415,650.0,650.0,650.0,1.264637646746067,-0.6174374392463308,-0.6174374392463308,1.1020407676696777,0.0,0.0,0.0,4.166666666666666,-184.0,0.0,2.4542543269909762,-185.12615727602827,0.0,4.166666788627427,-184.00000247310643,-0.6652889847755432,-0.726159393787384,-0.6377598643302917,-1.8624374866485596,1.179343581199646,-1.793057918548584
0.16,-0.0035742204636335373,-0.010775662958621979,-0.010775662958621979,-0.01037430390715599,-0.03504960983991623,-0.0004040210333187133,650.0,650.0,650.0,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.4693877696990967,0.0,0.0,0.0,5.555555555555555,-184.0,0.0,3.2786099842531713,-185.48981376096114,0.0,5.555555717965612,-184.0000024712306,-0.5778059959411621,-0.590923011302948,-0.6545851826667786,-1.4428385496139526,-1.3328858613967896,-1.2105036973953247
0.2,-0.0024754833430051804,-0.007802547886967659,-0.01421396154910326,-0.565695583820343,0.029606249183416367,-0.0005901585682295263,650.0,650.0,650.0,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,-0.36734694242477417,0.0,0.0,6.944444444444445,-184.0,0.7100359583314484,4.507599518278787,-185.46228034171793,0.0,6.944444647180646,-184.00000246882576,-0.8368258476257324,-0.5573928356170654,-0.6422876715660095,1.821316123008728,-1.833044171333313,-1.8036715984344482
0.24,-0.0013191476464271545,-0.011179759167134762,-0.017591172829270363,-0.06786176562309265,-0.08262348920106888,-0.0009759835083968937,650.0,650.0,650.0,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,-0.36734694242477417,0.0,0.0,8.333333333333332,-184.0,0.7114002693231061,5.337278344089863,-185.81735966659392,0.0,8.333333576260197,-184.00000246589542,-0.6047651171684265,-0.620140016078949,-0.6674791574478149,-1.1511858701705933,-1.01158607006073,-0.9363749027252197
0.28,-0.00010347366333007812,-0.00808621570467949,-0.02090904302895069,-0.04541642591357231,0.006057660095393658,-0.000815371167846024,650.0,650.0,650.0,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,-0.7346938848495483,0.0,0.0,9.722222222222221,-184.0,1.4227162701501777,6.567983319759769,-185.77323839919526,0.0,9.722222505192178,-184.00000246244346,-0.5909375548362732,-0.5768673419952393,-0.6625401973724365,-1.7065727710723877,-2.0045676231384277,-1.5156646966934204
0.32,0.0011663064360618591,-0.011341257020831108,-0.02416408434510231,-0.06266631186008453,-0.0009212763980031013,-0.0009380895062349737,650.0,650.0,650.0,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,-0.7346938848495483,0.0,0.0,11.11111111111111,-184.0,1.425388951443503,7.402882654193588,-186.11966024540217,0.0,11.111111433964691,-184.0000024584738,0.3846486508846283,-0.6132630109786987,-0.6918519139289856,-0.486795574426651,-2.2973175048828125,-2.2278292179107666
0.36,-0.003917735069990158,-0.008125541731715202,-0.02735978178679943,-0.5699179768562317,0.21339672803878784,-0.0007848985842429101,650.0,650.0,650.0,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.6734695434570312,-1.1020407676696777,0.0,0.0,12.5,-184.0,2.1417673005976914,9.475068224049489,-186.39659356374486,0.0,12.500000362566114,-184.0000024539906,-0.8039913177490234,-0.5333092212677002,-0.6803998947143555,0.1934961974620819,-0.7096796035766602,-0.9765886664390564
