Time,e1,e2,e3,edot1,edot2,edot3,Kp1,Ki1,Kd1,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-0.0065108975395560265,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,744.9126203241484,0.21105276039113519,0.006388636130596688,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,0.0,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,-1.433179351732963e-14,-184.0000024755281,-0.11712007969617844,-0.09595645219087601,-0.09294790029525757,0.04899173229932785,-0.16825821995735168,-0.10424485802650452
0.04,-0.0065108975395560265,-0.0065108975395560265,-0.0065108975395560265,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,744.9126203241484,0.21105276039113519,0.006388636130596688,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,1.3888888888888888,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,1.388888929631816,-184.00000247525816,-0.11833072453737259,-0.1021880954504013,-0.10642779618501663,-0.1263427436351776,-0.23428380489349365,-0.04035406932234764
0.08,0.0008194851689040661,-0.01013070996850729,-0.01013070996850729,6.952088904554898e-11,-3.433008044506636e-11,-3.433008044506636e-11,744.9126203166078,0.20895775024753613,0.006388636130596687,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.36734694242477417,0.36734694242477417,0.0,2.7777777777777777,-184.0,0.0,-7.16604903116765e-15,-185.1426677171004,0.0,2.7777778591786118,-184.00000247444999,-0.026348847895860672,-0.14979372918605804,-0.15588240325450897,-0.005269080400466919,-0.09031505882740021,0.1076081246137619
0.12,0.0017977962270379066,-0.01368943601846695,-0.01368943601846695,-2.1332697386355903e-08,-2.727589681894571e-11,-2.727589681894571e-11,744.9126180102992,0.20890112849068196,0.006388636130596686,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.7346938848495483,0.36734694242477417,0.36734694242477417,0.0,4.166666666666666,-184.0,0.0,0.8197731639068594,-185.51738634103066,0.0,4.166666788627427,-184.00000247310643,-0.01182623766362667,-0.19736266136169434,-0.20208808779716492,0.19763615727424622,-0.016340985894203186,0.18836981058120728
0.16,-0.0035742204636335373,-0.017187077552080154,-0.017187077552080154,-3.91314435005188,-2.8752198538706253e-11,-2.8752198538706253e-11,465.06089280290115,0.05128923683370753,0.006388636130596687,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.4693877696990967,0.36734694242477417,0.36734694242477417,0.0,5.555555555555555,-184.0,0.0,2.4688308726753836,-186.25787907096574,0.0,5.555555717965612,-184.0000024712306,-1.5561621189117432,-0.24361252784729004,-0.2394120693206787,0.5868254899978638,-0.07820617407560349,0.06335552036762238
0.2,-0.008886894211173058,-0.02062537521123886,-0.02062537521123886,-0.004245555493980646,-2.2103709487741874e-11,-2.2103709487741874e-11,744.4424428707904,0.21337005659923075,0.006388636130596686,2.128546368772262,-1.0079325314075522,-1.0079325314075522,2.2040815353393555,0.36734694242477417,0.36734694242477417,0.0,6.944444444444445,-184.0,0.0,4.130546827904502,-186.98627254033883,0.0,6.944444647180646,-184.00000246882576,-0.11052504181861877,-0.18803496658802032,-0.19108614325523376,-0.12587159872055054,-0.09906107187271118,0.0972708910703659
0.24,-0.0013191476464271545,-0.02400258556008339,-0.02400258556008339,4.494504768359775e-11,-2.005818081074473e-11,-2.005818081074473e-11,744.9126203192733,0.2091687824655039,0.006388636130596686,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,0.36734694242477417,0.36734694242477417,0.0,8.333333333333332,-184.0,0.0,4.130546827904502,-186.98627254033883,0.0,8.333333576260197,-184.00000246589542,-0.057428814470767975,-0.32231202721595764,-0.32576921582221985,0.006393583491444588,-0.7128254175186157,-0.4132719039916992
0.28,-0.00010347366333007812,-0.027320455759763718,-0.027320455759763718,-0.0765613317489624,-1.5665559127686635e-11,-1.5665559127686635e-11,731.6264160557948,0.2001480141854388,0.006388636130596686,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,0.36734694242477417,0.36734694242477417,0.0,9.722222222222221,-184.0,0.0,4.966142577043504,-187.34586684010299,0.0,9.722222505192178,-184.00000246244346,-0.03706459328532219,-0.35499823093414307,-0.36228281259536743,0.030425094068050385,-0.7274606823921204,-0.3881590962409973
0.32,0.0011663064360618591,-0.030575498938560486,-0.030575498938560486,6.34629111415097e-12,-1.635585590575861e-11,-1.635585590575861e-11,744.9126203234598,0.2089355436632887,0.006388636130596687,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,0.36734694242477417,0.36734694242477417,0.0,11.11111111111111,-184.0,0.0,5.8048912496865,-187.70235766502518,0.0,11.111111433964691,-184.0000024584738,-0.006655705161392689,-0.37631955742836,-0.3737452030181885,0.15373077988624573,-0.8308506608009338,-0.37079814076423645
0.36,-0.003917735069990158,-0.03377119451761246,-0.03377119451761246,-0.12261690199375153,-2.454404735008353e-11,-2.454404735008353e-11,717.4511158593295,0.19159955703701992,0.006388636130596687,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.6734695434570312,0.36734694242477417,0.36734694242477417,0.0,12.5,-184.0,0.0,7.491829987219802,-188.40592286566945,0.0,12.500000362566114,-184.0000024539906,-0.11624493449926376,-0.430964857339859,-0.44333508610725403,0.10165263712406158,-1.0199182033538818,-0.5406830906867981
