Time,e1,e2,e3,edot1,edot2,edot3,eta1,eta2,eta3,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-9.94837682810612e-05,-9.94837682810612e-05,-9.94837682810612e-05,1.0867581367492676,-4.203895392974451e-45,-4.203895392974451e-45,650.0,650.0,650.0,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.0,0.0,0.0,0.0,0.0,-184.0,0.0,-7.165896722166769e-15,-184.0173703997271,0.0,-1.433179351732963e-14,-184.0000024755281,1.9935672283172607,-0.2339455485343933,-0.23893678188323975,-1.62399160861969,-0.16331350803375244,0.1276727318763733
0.04,-9.94837682810612e-05,-9.94837682810612e-05,-9.94837682810612e-05,0.516491174697876,-4.203895392974451e-45,-4.203895392974451e-45,650.0,650.0,650.0,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.0,0.0,0.0,0.0,1.3888888888888888,-184.0,0.0,-7.165896722166769e-15,-184.0173703997271,0.0,1.388888929631816,-184.00000247525816,0.5751469135284424,-0.18764199316501617,-0.19257168471813202,1.0510118007659912,-0.28742796182632446,-0.002732807770371437
0.08,0.0008194851689040661,0.0026921171229332685,-0.0037192965392023325,-0.031030690297484398,0.5985415577888489,-0.0003831920912489295,650.0,650.0,650.0,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,-0.36734694242477417,0.0,0.0,2.7777777777777777,-184.0,0.7044638353187561,1.2200035384114245,-184.01190244835163,0.0,2.7777778591786118,-184.00000247444999,0.2919538617134094,0.6903696060180664,-0.6793052554130554,0.22944340109825134,0.9362497925758362,-1.1609406471252441
0.12,-0.00461361650377512,-0.007278022821992636,-0.007278022821992636,-0.35220324993133545,-0.10957440733909607,-0.5130894184112549,650.0,650.0,650.0,1.264637646746067,-0.6174374392463308,-0.6174374392463308,1.1020407676696777,0.0,0.0,0.0,4.166666666666666,-184.0,0.0,2.4542543269909762,-185.12615727602827,0.0,4.166666788627427,-184.00000247310643,-0.7281646728515625,-0.5915529131889343,-1.7067235708236694,-1.1349787712097168,-1.6067553758621216,1.159705638885498
0.16,-0.0035742204636335373,0.0020471643656492233,-0.010775662958621979,0.706044614315033,0.48234429955482483,-0.0022306267637759447,650.0,650.0,650.0,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,1.4693877696990967,-0.7346938848495483,0.0,0.0,5.555555555555555,-184.0,1.414558163264404,4.081801025120956,-184.715618856841,0.0,5.555555717965612,-184.0000024712306,1.632907509803772,0.606270968914032,-0.7216793298721313,-2.4297373294830322,1.0190484523773193,-1.6981720924377441
0.2,0.003935931250452995,-0.007802547886967659,-0.01421396154910326,0.512293815612793,-0.14914561808109283,-0.06675131618976593,650.0,650.0,650.0,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.4693877696990967,-0.36734694242477417,0.0,0.0,6.944444444444445,-184.0,0.7086600609008362,3.6810286853473597,-185.10416922290392,0.0,6.944444647180646,-184.00000246882576,0.6696100831031799,-0.6996203064918518,-0.6858953237533569,0.14582377672195435,-0.9532912373542786,-0.6372022032737732
0.24,-0.00773056223988533,-0.004768345504999161,-0.011179759167134762,-0.13092447817325592,0.4474206268787384,0.017410675063729286,650.0,650.0,650.0,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.5714285373687744,-0.7346938848495483,-0.36734694242477417,0.0,8.333333333333332,-184.0,0.7099851037965121,6.96430788264712,-185.3854528614049,0.0,8.333333576260197,-184.00000246589542,-0.7294042706489563,0.7166365385055542,-0.6562459468841553,-1.6071646213531494,-1.302689790725708,-1.0297646522521973
0.28,-0.00010347366333007812,-0.00808621570467949,-0.01449762936681509,0.0024438227992504835,0.0710449144244194,-0.0011969757033511996,650.0,650.0,650.0,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,-0.7346938848495483,-0.36734694242477417,0.0,9.722222222222221,-184.0,0.7099851037965121,6.96430788264712,-185.3854528614049,0.0,9.722222505192178,-184.00000246244346,-0.18406346440315247,-0.5796964764595032,-0.6264151930809021,-0.27023956179618835,-2.189514398574829,-1.60672128200531
0.32,0.0011663064360618591,-0.011341257020831108,-0.017752669751644135,-0.04254002869129181,-0.09165846556425095,-0.0012361945118755102,650.0,650.0,650.0,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,-0.7346938848495483,-0.36734694242477417,0.0,11.11111111111111,-184.0,0.7113170834243866,7.7982433264703745,-185.72940523949794,0.0,11.111111433964691,-184.0000024584738,0.5029244422912598,-0.6690381169319153,-0.6575943827629089,0.3356204926967621,-1.9286566972732544,-1.5665309429168701
0.36,-0.003917735069990158,-0.008125541731715202,-0.020948369055986404,-0.8650079965591431,-0.6144141554832458,-0.0011753918370231986,650.0,650.0,650.0,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.6734695434570312,-1.1020407676696777,-0.36734694242477417,0.0,12.5,-184.0,1.425094053703671,9.866805943890144,-186.0042132902111,0.0,12.500000362566114,-184.0000024539906,-1.7938095331192017,-1.6741514205932617,-0.5473339557647705,1.7552294731140137,2.131948471069336,-1.5221176147460938
0.4,-0.0025379955768585205,-0.004848737269639969,-0.01767156459391117,-0.02374419756233692,0.010715192183852196,0.2298937737941742,650.0,650.0,650.0,4.3450146033180586,-1.9232848701482805,-1.9232848701482805,4.040816307067871,-1.4693877696990967,-0.7346938848495483,0.0,13.88888888888889,-184.0,1.4221309437252831,11.484846982972055,-185.53228715423816,0.0,13.888889290984979,-184.00000244899834,-0.6554082632064819,-0.6064885854721069,-0.5443177223205566,-1.5189143419265747,-1.5388741493225098,-1.1161973476409912
