Time,e1,e2,e3,edot1,edot2,edot3,Kp,Ki,Kd,SetAngle1,SetAngle2,SetAngle3,ActualAngle1,ActualAngle2,ActualAngle3,X0,Y0,Z0,Actual_X,Actual_Y,Actual_Z,X_Set,Y_Set,Z_Set,refCurr1,refCurr2,refCurr3,ActualCurr1,ActualCurr2,ActualCurr3
0.0,-9.94837682810612e-05,-9.94837682810612e-05,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,1050.0,10,0.015,-0.005686595269523741,-0.005686595269523741,-0.005686595269523741,0.0,0.0,0.0,0.0,0.0,-184.0,0.0,-7.165896722166769e-15,-184.0173703997271,0.0,-1.433179351732963e-14,-184.0000024755281,0.014581838622689247,-0.030766187235713005,-0.03231825307011604,0.2955065965652466,0.8363714814186096,0.6949092149734497
0.04,-9.94837682810612e-05,-9.94837682810612e-05,-9.94837682810612e-05,-4.203895392974451e-45,-4.203895392974451e-45,-4.203895392974451e-45,1050.0,10,0.015,0.4142868312709749,-0.21306591342523187,-0.21306591342523187,0.0,0.0,0.0,0.0,1.3888888888888888,-184.0,0.0,-7.165896722166769e-15,-184.0173703997271,0.0,1.388888929631816,-184.00000247525816,-0.0467296727001667,0.00044001295464113355,-0.034197334200143814,0.8430938124656677,0.618533194065094,0.6861907839775085
0.08,0.0008194851689040661,-0.0037192965392023325,-0.0037192965392023325,-0.0003294066700618714,-1.2921632622404922e-13,-1.2921632622404922e-13,1050.0,10,0.015,0.8377436556922286,-0.4169842784555035,-0.4169842784555035,0.36734694242477417,0.0,0.0,0.0,2.7777777777777777,-184.0,0.0,0.8149462349152361,-184.3899101585922,0.0,2.7777778591786118,-184.00000247444999,-0.024518530815839767,-0.06835243850946426,-0.06506513059139252,1.1794878244400024,-0.14675165712833405,0.04559515044093132
0.12,0.008209209889173508,-0.007278022821992636,-0.007278022821992636,2.0738509379832765e-13,-9.98946476753193e-14,-9.98946476753193e-14,1050.0,10,0.015,1.264637646746067,-0.6174374392463308,-0.6174374392463308,0.36734694242477417,0.0,0.0,0.0,4.166666666666666,-184.0,0.0,0.8149462349152361,-184.3899101585922,0.0,4.166666788627427,-184.00000247310643,0.12795639038085938,-0.13367979228496552,-0.14031687378883362,1.3787856101989746,-0.12085416913032532,0.09903143346309662
0.16,0.009248606860637665,-0.010775662958621979,-0.010775662958621979,-0.008498726412653923,-1.4964829234739158e-13,-1.4964829234739158e-13,1050.0,10,0.015,1.6949213999856334,-0.8144214223418295,-0.8144214223418295,0.7346938848495483,0.0,0.0,0.0,5.555555555555555,-184.0,0.0,1.6330321028263182,-184.75951428203763,0.0,5.555555717965612,-184.0000024712306,0.14562739431858063,-0.19567759335041046,-0.19835034012794495,1.1139800548553467,-0.1998436152935028,-0.11329902708530426
0.2,-0.0024754833430051804,-0.01421396154910326,-0.01421396154910326,-0.005194840487092733,-1.1365384409425458e-13,-1.1365384409425458e-13,1050.0,10,0.015,2.128546368772262,-1.0079325314075522,-1.0079325314075522,1.8367347717285156,0.0,0.0,0.0,6.944444444444445,-184.0,0.0,4.106095302894083,-185.8504579384079,0.0,6.944444647180646,-184.00000246882576,-0.04121006280183792,-0.24543222784996033,-0.2614508271217346,-0.11781071126461029,-0.3096889555454254,-0.16057166457176208
0.24,-0.0013191476464271545,-0.011179759167134762,-0.017591172829270363,-4.639147300622426e-05,1.5707270506482018e-07,-1.1163458531063611e-13,1050.0,10,0.015,2.5654628969160207,-1.1979673464295078,-1.1979673464295078,2.2040815353393555,-0.36734694242477417,0.0,0.0,8.333333333333332,-184.0,0.7114002693231061,5.337278344089863,-185.81735966659392,0.0,8.333333576260197,-184.00000246589542,-0.027224095538258553,-0.20112605392932892,-0.31316307187080383,-0.07848751544952393,-0.36827272176742554,-0.4322165548801422
0.28,-0.00010347366333007812,-0.01449762936681509,-0.02090904302895069,-1.1348485884354886e-07,-1.5165261624608406e-13,-1.516527924289371e-13,1050.0,10,0.015,3.0056202528953464,-1.3845227226503565,-1.3845227226503565,2.5714285373687744,-0.36734694242477417,0.0,0.0,9.722222222222221,-184.0,0.7127528970206661,6.170062388140151,-186.16938189978487,0.0,9.722222505192178,-184.00000246244346,0.02430349588394165,-0.24839960038661957,-0.3620949685573578,0.3464238941669464,-0.5429791808128357,-0.47635161876678467
0.32,0.0011663064360618591,-0.017752669751644135,-0.02416408434510231,-1.0745057807071134e-05,-1.2634404427617346e-13,-1.2634404427617346e-13,1050.0,10,0.015,3.448966665596679,-1.5675957892444874,-1.5675957892444874,2.9387755393981934,-0.36734694242477417,0.0,0.0,11.11111111111111,-184.0,0.7140937414542162,7.005947075364886,-186.5183209327343,0.0,11.111111433964691,-184.0000024584738,-0.019431544467806816,-0.3211681544780731,-0.42896854877471924,1.041325569152832,-0.42451226711273193,-0.4964035749435425
0.36,0.0024936795234680176,-0.020948369055986404,-0.020948369055986404,-1.0941699990496545e-08,-1.7168261441397742e-13,4.072656338394154e-06,1050.0,10,0.015,3.895449361510757,-1.7471839477341022,-1.7471839477341022,3.3061225414276123,-0.36734694242477417,-0.36734694242477417,0.0,12.5,-184.0,0.0,8.2409540949912,-186.4686677648303,0.0,12.500000362566114,-184.0000024539906,0.022085066884756088,-0.368344247341156,-0.3749246597290039,1.321578025817871,-0.7678539752960205,-0.37089860439300537
